,broker,count,bamount,bcount,samount,scount,top3
437,万和证券股份有限公司上海北虹桥证券营业部,1,2216.96,1,0.0,0,纳川股份
438,华鑫证券有限责任公司北京菜市口大街证券营业部,7,7343.05,4,6086.32,3,"爱乐达,纳川股份,恒银金融,"
439,新时代证券股份有限公司郑州经八路证券营业部,3,3720.44,2,7730.32,1,赢合科技
440,华泰证券股份有限公司上海浦东新区福山路证券营业部,2,5158.49,1,3831.01,1,"西藏矿业,纳川股份"
441,中银国际证券有限责任公司石家庄新华路证券营业部,8,4466.76,3,5973.64,5,"同兴达,赢合科技,杭州园林,"
442,国泰君安证券股份有限公司上海银城中路证券营业部,9,12508.56,6,9456.75,3,"中国中冶,寒锐钴业,赢合科技,"
443,海通证券股份有限公司上海乳山路证券营业部,2,1385.56,1,1257.45,1,"赢合科技,中捷资源"
444,中泰证券股份有限公司青岛香港中路证券营业部,2,806.01,1,2716.23,1,纳川股份
445,东莞证券股份有限公司深圳后海中心路证券营业部,1,0.0,0,1511.33,1,赢合科技
446,信达证券股份有限公司上海四川北路证券营业部,3,0.0,0,5730.4,3,"盛弘股份,纳川股份"
447,东海证券股份有限公司金坛西门大街证券营业部,3,259.02,1,1328.32,2,"澄天伟业,森霸股份,赢合科技"
448,中信证券股份有限公司襄阳解放路证券营业部,2,0.0,0,3598.92,2,纳川股份
449,华安证券股份有限公司厦门吕岭路证券营业部,6,0.0,0,5657.96,6,"赢合科技,华录百纳,海王生物"
450,中信建投证券股份有限公司北京朝外大街证券营业部,2,0.0,0,5492.3,2,中科创达
451,招商证券股份有限公司深圳东门南路证券营业部,5,751.71,1,1914.46,4,"科力尔,天宇股份,电工合金,"
452,招商证券股份有限公司上海翔殷路证券营业部,9,20136.84,4,9043.29,5,"中科三环,安凯客车,中科创达,"
453,光大证券股份有限公司东莞元美路证券营业部,2,0.0,0,1316.41,2,"赢合科技,智能自控"
454,安信证券股份有限公司南昌胜利路证券营业部,14,14224.6,7,16636.87,7,"皮阿诺,中科创达,二六三,"
455,长城证券股份有限公司北京望京西路证券营业部,1,0.0,0,7451.81,1,中科创达
456,中信建投证券股份有限公司大连同兴街证券营业部,1,288.03,1,0.0,0,苏奥传感
457,招商证券股份有限公司深圳前海路证券营业部,3,268.17,1,940.76,2,"苏奥传感,海王生物,国芳集团"
458,东海证券股份有限公司南京长江路证券营业部,4,22122.63,2,24398.6,2,"云铝股份,寒锐钴业,神火股份"
459,长江证券股份有限公司慈溪新城大道证券营业部,5,3529.74,1,4025.17,4,"四维图新,武汉凡谷,科大国创,"
460,浙商证券股份有限公司上海浦东南路证券营业部,7,13719.04,4,5374.6,3,"富瀚微,道氏技术,恒信东方"
461,万联证券股份有限公司广州开发区证券营业部,1,167.26,1,0.0,0,苏奥传感
462,爱建证券有限责任公司杭州富春路证券营业部,1,0.0,0,2028.89,1,苏奥传感
463,国泰君安证券股份有限公司宁波彩虹北路证券营业部,17,49475.53,8,62866.8,9,"雅化集团,长信科技,天赐材料,"
464,西南证券股份有限公司上海田林东路证券营业部,3,0.0,0,1053.1,3,"苏奥传感,祥和实业"
465,招商证券股份有限公司上海娄山关路证券营业部,19,17513.08,9,15886.39,10,"富瀚微,西藏矿业,中科创达,"
466,宏信证券有限责任公司丹东锦山大街证券营业部,1,0.0,0,747.52,1,苏奥传感
467,国信证券股份有限公司北京三里河证券营业部,9,2818.41,3,1005.9,6,"中孚信息,新华都,海联讯,"
468,恒泰证券股份有限公司上海张杨路证券营业部,4,0.0,0,3628.82,4,"达安股份,赢合科技,广东骏亚,"
469,兴业证券股份有限公司济南历山路证券营业部,3,593.8,1,757.95,2,"中孚信息,安凯客车"
470,华福证券有限责任公司泉州丰泽街证券营业部,21,18760.99,11,14583.5,10,"广东骏亚,中科信息,建研院,"
471,东方证券股份有限公司义乌工人西路证券营业部,18,11880.61,9,16862.87,9,"西藏矿业,海汽集团,中通国脉,"
472,中信建投证券股份有限公司北京安立路证券营业部,9,1438.51,1,12671.52,8,"融捷股份,富瀚微,恒信东方,"
473,华泰证券股份有限公司北京雍和宫证券营业部,10,6444.67,4,4133.91,6,"秦港股份,建研院,皇马科技,"
474,中信建投证券股份有限公司苏州工业园区星海街证券营业部,6,4348.69,4,1193.5,2,"安凯客车,中通国脉,中科信息,"
475,国泰君安证券股份有限公司临海巾山中路证券营业部,6,1394.2,2,4977.76,4,"中孚信息,荣科科技,亿纬锂能,"
476,中国中投证券有限责任公司信阳民权路证券营业部,1,0.0,0,1034.54,1,中孚信息
477,中国国际金融股份有限公司上海黄浦区湖滨路证券营业部,12,8539.03,4,20417.87,8,"中源协和,川恒股份,中科信息,"
478,光大证券股份有限公司南昌广场南路证券营业部,5,2302.43,3,1861.26,2,"中科信息,三超新材,集友股份"
479,兴业证券股份有限公司厦门穆厝路证券营业部,5,4151.14,3,3034.95,2,"富满电子,天安新材,三超新材,"
480,财通证券股份有限公司金华兰溪街证券营业部,3,373.19,1,1213.85,2,"必创科技,中通国脉"
481,上海证券有限责任公司台州东环大道证券营业部,3,2139.84,3,0.0,0,中科信息
482,广发证券股份有限公司泉州涂门街证券营业部,21,12809.52,11,12461.26,10,"安凯客车,华脉科技,富满电子,"
483,中信建投证券股份有限公司成都马家花园证券营业部,7,3143.98,4,2687.06,3,"富满电子,盈方微,冠农股份,"
484,华泰证券股份有限公司成都郫县犀浦天府大道证券营业部,3,1240.14,2,874.32,1,富满电子
485,华泰证券股份有限公司南京分公司,4,1201.15,3,956.8,1,"中科信息,国科微,广东骏亚"
486,中信建投证券股份有限公司深圳市宝安前进一路证券营业部,4,2546.32,2,1311.55,2,"华昌达,银禧科技,红星发展,"
487,申万宏源证券有限公司嘉兴禾兴南路证券营业部,3,0.0,0,2640.07,3,"必创科技,天广中茂,昭衍新药"
488,华泰证券股份有限公司南京汉中门大街证券营业部,4,488.9,1,5986.22,3,"银都股份,四维图新,中科信息"
489,申万宏源证券有限公司重庆杨家坪正街证券营业部,2,1133.79,1,447.49,1,"江丰电子,富满电子"
490,中国中投证券有限责任公司杭州环球中心证券营业部,30,42339.35,20,16851.07,10,"欧比特,宝泰隆,通富微电,"
491,浙商证券股份有限公司磐安文溪南路证券营业部,2,0.0,0,281.3,2,"大理药业,富满电子"
492,西南证券股份有限公司深圳滨河大道证券营业部,8,3830.34,3,3366.75,5,"中通国脉,富满电子,康达尔,"
493,兴业证券股份有限公司广西分公司,21,21762.06,12,18748.83,9,"爱乐达,安凯客车,西部材料,"
494,西南证券股份有限公司成都天府大道证券营业部,6,1286.01,1,7011.04,5,"创业黑马,安凯客车,科新机电,"
495,湘财证券股份有限公司台州祥和路证券营业部,15,13493.7,8,9509.6,7,"西藏矿业,华脉科技,建科院,"
496,申万宏源证券有限公司武汉青年路证券营业部,11,7475.98,5,6540.01,6,"当升科技,中国出版,吉大通信,"
497,国泰君安证券股份有限公司顺德大良证券营业部,13,15716.77,6,14590.68,7,"四川双马,安凯客车,京威股份,"
498,长江证券股份有限公司深圳福华一路证券营业部,15,24436.26,10,7735.92,5,"云铝股份,广宇发展,盛弘股份,"
499,国联证券股份有限公司无锡县前东街证券营业部,4,1453.49,1,3947.17,3,"盛弘股份,西藏矿业,铭普光磁"
500,国元证券股份有限公司佛山季华五路证券营业部,2,1272.88,1,1286.44,1,盛弘股份
501,爱建证券有限责任公司上海张杨路证券营业部,1,0.0,0,759.76,1,盛弘股份
502,爱建证券有限责任公司重庆火炬大道证券营业部,4,542.62,2,858.06,2,"天宇股份,傲农生物,盛弘股份"
503,东北证券股份有限公司乌兰察布恩和路证券营业部,1,0.0,0,278.94,1,盛弘股份
504,东海证券股份有限公司长沙韶山北路证券营业部,3,4544.1,2,2442.15,1,"爱乐达,台华新材"
505,信达证券股份有限公司大石桥交通街证券营业部,2,12.37,2,0.0,0,"创源文化,万马科技"
506,中信证券（山东）有限责任公司济南分公司,2,2408.27,2,0.0,0,爱乐达
507,东海证券股份有限公司郑州经七路证券营业部,1,3.8,1,0.0,0,万马科技
508,爱建证券有限责任公司上海曲阳路证券营业部,2,2196.76,1,540.02,1,"光威复材,爱乐达"
509,财达证券股份有限公司佳木斯长安东路证券营业部,2,0.0,0,836.06,2,"艾德生物,万马科技"
510,方正证券股份有限公司杭州延安路证券营业部,7,19009.16,3,13771.69,4,"西藏矿业,盐湖股份,原尚股份,"
511,方正证券股份有限公司天津复康路证券营业部,7,2172.96,4,1478.78,3,"光威复材,英派斯,中大力德,"
512,广发证券股份有限公司肇庆星湖大道证券营业部,4,852.57,2,638.52,2,"科力尔,卫信康,湘潭电化,"
513,光大证券股份有限公司宁波悦盛路证券营业部,10,4315.51,6,4766.44,4,"天泽信息,国科微,中通国脉,"
514,中信证券股份有限公司中山中山四路证券营业部,5,6247.17,2,7643.01,3,"启迪设计,光威复材,宝泰隆,"
515,海通证券股份有限公司上海普陀区枣阳路证券营业部,1,0.0,0,2.09,1,祥和实业
516,海通证券股份有限公司上海普陀区大华一路证券营业部,2,133.83,1,2.09,1,"汇源通信,祥和实业"
517,平安证券股份有限公司北京知春路（原石景山）证券营业部,2,727.69,2,0.0,0,"起步股份,黄山胶囊"
518,华福证券有限责任公司北京分公司,1,386.93,1,0.0,0,正川股份
519,东北证券股份有限公司深圳百花四路证券营业部,1,362.08,1,0.0,0,正川股份
520,招商证券股份有限公司深圳蛇口工业七路证券营业部,15,16409.67,9,11854.49,6,"创业黑马,中科信息,天宇股份,"
521,华福证券有限责任公司烟台锦华街证券营业部,5,7845.77,3,6729.69,2,"盐津铺子,保税科技"
522,国信证券股份有限公司海南分公司,2,313.18,1,640.35,1,"道森股份,川恒股份"
523,银泰证券有限责任公司温州蝉街证券营业部,1,1695.06,1,0.0,0,保税科技
524,海通证券股份有限公司重庆中山三路证券营业部,3,210.84,1,893.59,2,"道森股份,兴化股份,润欣科技"
525,中信证券股份有限公司上海长寿路证券营业部,2,1242.42,1,1172.26,1,"保税科技,申科股份"
526,兴业证券股份有限公司厦门湖滨南路证券营业部,4,6161.76,3,512.97,1,"江淮汽车,安凯客车,建科院,"
527,华泰证券股份有限公司上海黄浦区来福士广场证券营业部,3,410.3,2,2069.53,1,"氯碱化工,畅联股份,道森股份"
528,光大证券股份有限公司宁波甬江大道证券营业部,3,11341.48,3,0.0,0,"利欧股份,阳光股份,保税科技"
529,中国银河证券股份有限公司佛山顺德容桂证券营业部,2,0.0,0,632.04,2,"东方新星,道森股份"
530,华泰证券股份有限公司北京月坛南街证券营业部,4,608.13,1,1395.15,3,"武汉凡谷,威星智能,道森股份"
531,国信证券股份有限公司厦门湖滨北路营业部,12,3.38,7,4731.85,5,"晶瑞股份,蓝黛传动,英派斯,"
532,东吴证券股份有限公司张家港杨舍证券营业部,1,0.0,0,883.94,1,保税科技
533,海通证券股份有限公司新余劳动南路证券营业部,4,0.0,0,1219.22,4,"溢多利,赛隆药业,道森股份"
534,申万宏源证券有限公司上海浦东新区陆家嘴环路证券营业部,14,5315.95,3,30496.87,11,"长信科技,道氏技术,创业黑马,"
535,国泰君安证券股份有限公司南京太平南路证券营业部,28,23907.09,16,19231.39,12,"三圣股份,融捷股份,建研院,"
536,渤海证券股份有限公司天津滨海新区大港世纪大道证券营业部,1,0.0,0,530.15,1,保税科技
537,海通证券股份有限公司上海玉田支路证券营业部,4,3201.0,2,4539.49,2,"中国出版,中钢天源,安凯客车"
538,方正证券股份有限公司宁波解放北路证券营业部,9,3153.8,6,6353.52,3,"梅轮电梯,甘肃电投,海马汽车,"
539,方正证券股份有限公司厦门厦禾路证券营业部,5,2001.56,2,4281.23,3,"圣达生物,台华新材,恒银金融,"
540,光大证券股份有限公司长春解放大路证券营业部,5,4539.52,2,7002.35,3,中国出版
541,财富证券有限责任公司上海大连路证券营业部,7,1770.3,3,5055.2,4,"昭衍新药,天安新材,圣达生物,"
542,信达证券股份有限公司辽阳武圣路证券营业部,5,101.21,4,571.09,1,"哈三联,建研院,大博医疗,"
543,海通证券股份有限公司丽水城东路证券营业部,10,11096.38,7,4335.08,3,"秦港股份,岱勒新材,财信发展,"
544,国泰君安证券股份有限公司南宁民族大道证券营业部,3,0.0,0,2334.04,3,"皇氏集团,海鸥股份,建研院"
545,南京证券股份有限公司南通姚港路证券营业部,1,0.0,0,1.95,1,建研院
546,华泰证券股份有限公司南京中山北路证券营业部,12,14861.52,5,13326.42,7,"亿纬锂能,雅化集团,中广天择,"
547,中国中投证券有限责任公司深圳深南大道证券营业部,10,6290.99,6,5993.6,4,"昭衍新药,中广天择,欧比特,"
548,华金证券股份有限公司上海宁夏路证券营业部,2,1842.58,1,1958.58,1,秦港股份
549,湘财证券股份有限公司沈阳绥化西街证券营业部,17,9718.56,9,8543.1,8,"新宏泰,同方股份,畅联股份,"
550,财富证券有限责任公司福州鳌峰路证券营业部,5,2039.64,3,2718.78,2,"昭衍新药,大理药业,引力传媒,"
551,湘财证券股份有限公司上海共和新路证券营业部,4,2734.84,2,5120.7,2,"皇马科技,圣达生物"
552,华泰证券股份有限公司深圳后海阿里云大厦证券营业部,3,1157.03,2,937.07,1,"新华都,大博医疗,中广天择"
553,方正证券股份有限公司上海延安西路证券营业部,9,122.65,5,1407.73,4,"傲农生物,天目湖,拉夏贝尔,"
554,国金证券股份有限公司上海浦东新区芳甸路证券营业部,18,3241.54,8,8920.03,10,"畅联股份,中科信息,中大力德,"
555,中国中投证券有限责任公司深圳沙井中心路证券营业部,3,0.0,0,4376.69,3,"科力尔,湘潭电化,秦港股份"
556,申万宏源证券有限公司上海浦东新区东方路证券营业部,2,0.0,0,450.09,2,"云煤能源,圣达生物"
557,第一创业证券股份有限公司上海长清路证券营业部,11,5397.14,5,323.07,6,"三圣股份,盐津铺子,铭普光磁,"
558,广发证券股份有限公司哈尔滨学府路证券营业部,3,2182.52,1,2325.87,2,"安凯客车,圣达生物"
559,湘财证券股份有限公司武汉友谊大道证券营业部,4,725.07,2,538.21,2,"皇马科技,大烨智能,畅联股份"
560,光大证券股份有限公司上海蒙山路证券营业部,2,860.35,2,0.0,0,"畅联股份,皇马科技"
561,中国银河证券股份有限公司上海安业路证券营业部,2,0.0,0,357.12,2,"数据港,皇马科技"
562,东方证券股份有限公司上海浦东新区耀华路证券营业部,4,0.0,0,8805.38,4,"江特电机,盐湖股份,万马科技,"
563,开源证券股份有限公司湖南分公司,1,3411.34,1,0.0,0,盈方微
564,国泰君安证券股份有限公司深圳深南大道京基一百证券营业部,17,20093.97,10,11278.34,7,"欧比特,深物业A,三圣股份,"
565,申万宏源证券有限公司泸州广凤路证券营业部,5,6070.7,4,3477.3,1,"炼石有色,恒银金融,安凯客车,"
566,中泰证券股份有限公司上海建国中路证券营业部,25,76819.51,19,17104.37,6,"宝泰隆,万科A,第一创业,"
567,东兴证券股份有限公司重庆邹容路证券营业部,1,958.44,1,0.0,0,盈方微
568,东方证券股份有限公司上海浦东新区春晓路证券营业部,9,12010.38,8,2056.26,1,"冠农股份,深赛格,大冶特钢,"
569,长城证券股份有限公司成都天晖中街证券营业部,12,12586.71,7,17619.32,5,"*ST华菱,三圣股份,达安股份,"
570,中泰证券股份有限公司北京广渠路证券营业部,1,796.16,1,0.0,0,盈方微
571,申万宏源证券有限公司泸州酒城大道证券营业部,1,2265.93,1,0.0,0,炼石有色
572,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,6,5746.85,5,5148.16,1,"川金诺,大冶特钢,铁龙物流,"
573,国泰君安证券股份有限公司上海分公司,22,37007.83,12,18091.83,10,"*ST华菱,通富微电,雅化集团,"
574,国都证券股份有限公司北京北三环中路证券营业部,4,1554.58,1,3169.54,3,"炼石有色,新易盛,新宏泰"
575,广发证券股份有限公司南京洪武路证券营业部,2,4943.69,1,2810.2,1,"*ST华菱,*ST中安"
576,申万宏源证券有限公司黄石湖滨大道证券营业部,2,0.0,0,390.17,2,"大冶特钢,金域医学"
577,安信证券股份有限公司福建分公司,1,0.0,0,3408.0,1,盈方微
578,浙商证券股份有限公司义乌江滨北路证券营业部,5,862.68,2,5454.16,3,"易明医药,华源控股,炼石有色,"
579,财富证券有限责任公司株洲建设南路证券营业部,1,0.0,0,317.18,1,大冶特钢
580,国泰君安证券股份有限公司吉林松江路证券营业部,1,0.0,0,2936.25,1,*ST华菱
581,太平洋证券股份有限公司北京海淀大街证券营业部,2,0.0,0,4393.83,2,"星网宇达,炼石有色"
582,华泰证券股份有限公司石家庄中华北大街证券营业部,1,0.0,0,1059.61,1,盈方微
583,中信证券股份有限公司上虞王充路证券营业部,1,0.0,0,928.52,1,盈方微
584,东吴证券股份有限公司苏州吴中区木渎镇证券营业部,3,3008.55,2,2583.33,1,"*ST华菱,神火股份"
585,东兴证券股份有限公司邵武五一九路证券营业部,23,13077.53,18,3750.8,5,"东方钽业,合肥城建,梦网集团,"
586,中信证券股份有限公司金华中山路证券营业部,8,3125.75,4,2704.54,4,"美格智能,京威股份,中钢天源,"
587,财通证券股份有限公司杭州金城路证券营业部,2,75.9,1,229.94,1,"申科股份,合金投资"
588,五矿证券有限公司北京将台路证券营业部,1,1157.84,1,0.0,0,奥普光电
589,招商证券股份有限公司柳州解放北路证券营业部,4,1322.98,3,783.09,1,"武汉凡谷,中钢天源,量子高科"
590,长江证券股份有限公司惠州下埔路证券营业部,7,12946.28,3,12202.87,4,"皇氏集团,贝瑞基因,武汉凡谷,"
591,平安证券股份有限公司泉州安吉南路证券营业部,1,54.24,1,0.0,0,申科股份
592,华林证券股份有限公司江门港口路证券营业部,2,934.68,1,7.73,1,"奥普光电,祥和实业"
593,国盛证券有限责任公司合肥翠微路证券营业部,3,4059.96,3,0.0,0,"皇氏集团,煌上煌,深赛格"
594,方正证券股份有限公司许昌南关大街证券营业部,2,47.27,1,1.98,1,"申科股份,意华股份"
595,国信证券股份有限公司天津分公司,1,680.16,1,0.0,0,奥普光电
596,长江证券股份有限公司南昌赣江中大道证券营业部,1,0.0,0,656.42,1,中钢天源
597,中泰证券股份有限公司莱芜鲁中东大街证券营业部,1,36.21,1,0.0,0,申科股份
598,爱建证券有限责任公司宁波兴宁路证券营业部,4,1911.77,4,0.0,0,"明家联合,华控赛格,东凌国际,"
599,中国银河证券股份有限公司上海杨浦区靖宇东路证券营业部,9,8441.02,5,10436.22,4,"联创互联,五洋科技,宝泰隆,"
600,浙商证券股份有限公司郑州黄河路证券营业部,4,2835.76,1,1697.8,3,"爱乐达,中钢天源"
601,广发证券股份有限公司上海西藏南路证券营业部,6,916.57,1,3119.85,5,"皇氏集团,云意电气,天泽信息,"
602,天风证券股份有限公司武汉八一路证券营业部,2,2356.8,1,1124.79,1,"三峡新材,九鼎新材"
603,招商证券股份有限公司南宁金湖路证券营业部,4,610.7,1,2126.53,3,"创业黑马,皇氏集团,荣科科技,"
604,华泰证券股份有限公司永嘉阳光大道证券营业部,4,2623.95,2,515.54,2,"恒银金融,兆丰股份,申科股份"
605,中信证券股份有限公司如皋健康南路证券营业部,1,0.0,0,886.96,1,九鼎新材
606,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,13,5788.02,5,15283.22,8,"万马科技,花园生物,云铝股份,"
607,国信证券股份有限公司安徽分公司,2,0.0,0,1370.52,2,"皇氏集团,五洋科技"
608,中信证券股份有限公司苏州苏雅路证券营业部,5,810.47,1,505.84,4,"本钢板材,申科股份,广东骏亚,"
609,中信证券股份有限公司宁波天童北路证券营业部,8,2950.58,4,2972.47,4,"电工合金,川恒股份,原尚股份,"
610,信达证券股份有限公司本溪市府南街证券营业部,1,0.0,0,677.27,1,九鼎新材
611,光大证券股份有限公司上海淮海中路证券营业部,8,72.24,2,3074.8,6,"华通热力,万马科技,奥普光电,"
612,海通证券股份有限公司上海松江区人民北路证券营业部,1,0.0,0,53.03,1,申科股份
613,国盛证券有限责任公司郑州商务内环路证券营业部,2,0.0,0,854.2,2,"和顺电气,皇氏集团"
614,兴业证券股份有限公司浙江分公司,13,13580.71,7,13038.12,6,"名雕股份,盐津铺子,嘉麟杰,"
615,中信建投证券股份有限公司宜昌市解放路证券营业部,7,10119.89,4,5655.91,3,"四川双马,三圣股份,寒锐钴业"
616,华鑫证券有限责任公司福州杨桥路证券营业部,15,25400.32,6,27789.58,9,"名雕股份,盐津铺子"
617,中国银河证券股份有限公司上海浦东新区源深路证券营业部,2,1133.67,1,754.59,1,翔鹭钨业
618,中信证券股份有限公司福州连江北路证券营业部,10,12319.93,5,11003.19,5,"名雕股份,盐津铺子"
619,华泰证券股份有限公司常熟金沙江路证券营业部,1,512.64,1,0.0,0,翔鹭钨业
620,恒泰证券股份有限公司广州体育西路证券营业部,2,461.93,1,485.23,1,翔鹭钨业
621,华福证券有限责任公司潍坊东风东街证券营业部,6,4288.74,3,5822.91,3,"盐津铺子,名雕股份"
622,国元证券股份有限公司太原新建南路证券营业部,3,2150.79,2,1139.68,1,"横店东磁,英洛华,翔鹭钨业"
623,海通证券股份有限公司南京广州路证券营业部,39,31274.67,25,14176.53,14,"美利云,生意宝,三圣股份,"
624,国信证券股份有限公司浙江第二分公司,1,0.0,0,932.09,1,名雕股份
625,东吴证券股份有限公司昆山前进中路证券营业部,7,967.99,2,1853.21,5,"达安股份,扬子新材,快意电梯,"
626,方正证券股份有限公司义乌北门街证券营业部,3,0.0,0,3261.57,3,"广宇发展,名雕股份,京能置业"
627,中信证券股份有限公司安徽分公司,2,0.0,0,1636.39,2,"翔鹭钨业,纵横通信"
628,五矿证券有限公司深圳金田路证券营业部,4,1989.57,1,6958.29,3,"盐津铺子,名雕股份,旭升股份"
629,财通证券股份有限公司台州黄岩天长南路证券营业部,1,0.0,0,1344.21,1,三圣股份
630,广发证券股份有限公司中山兴中道证券营业部,3,502.45,1,682.88,2,"达安股份,纳尔股份,名雕股份"
631,中国银河证券股份有限公司石家庄红旗大街证券营业部,6,4652.65,4,2020.23,2,"碳元科技,金科股份,合肥城建,"
632,光大证券股份有限公司上海虹口区东大名路证券营业部,5,1014.11,2,3169.95,3,"名雕股份,快意电梯,盐津铺子"
633,中银国际证券有限责任公司南京庐山路证券营业部,3,67.96,1,1274.86,2,"三圣股份,阳光股份,畅联股份"
634,爱建证券有限责任公司武汉建设大道证券营业部,5,769.33,4,332.38,1,"英派斯,意华股份,中大力德"
635,中信证券股份有限公司上海环球金融中心证券营业部,5,15602.89,3,8676.79,2,"亿纬锂能,盐湖股份,寒锐钴业,"
636,国信证券股份有限公司深圳红岭中路证券营业部,15,12469.41,6,13968.34,9,"水晶光电,凯乐科技,英派斯,"
637,国泰君安证券股份有限公司荆州便河东路证券营业部,3,53.17,3,0.0,0,"梅轮电梯,亚士创能,中大力德"
638,长江证券股份有限公司上海张杨路证券营业部,1,0.0,0,1.5,1,中大力德
639,德邦证券股份有限公司上海凉城路证券营业部,5,866.84,3,806.96,2,"美格智能,建研院,中大力德"
640,广发证券股份有限公司杭州市天目山路证券营业部,5,310.52,1,6447.22,4,"国盛金控,中宠股份,中科信息,"
641,东方证券股份有限公司上海静安区乌鲁木齐北路证券营业部,1,0.0,0,3946.39,1,亿纬锂能
642,方正证券股份有限公司资兴东江中路证券营业部,1,0.0,0,1.5,1,中大力德
643,海通证券股份有限公司北京平谷金乡路证券营业部,1,0.0,0,3518.88,1,亿纬锂能
644,光大证券股份有限公司济南经十路证券营业部,1,0.0,0,1.5,1,中大力德
645,广发证券股份有限公司西安未央路证券营业部,1,0.0,0,1.5,1,中大力德
646,广发证券股份有限公司成都新光路证券营业部,5,898.81,2,1263.3,3,"盛弘股份,川金诺,美格智能,"
647,安信证券股份有限公司上海虹桥路证券营业部,8,4970.81,3,3741.26,5,"士兰微,科大国创,路畅科技,"
648,大通证券股份有限公司宜春袁山中路证券营业部,1,442.9,1,0.0,0,京泉华
649,国元证券股份有限公司合肥桐城路证券营业部,2,1024.57,2,0.0,0,"科信技术,京泉华"
650,光大证券股份有限公司长沙人民中路证券营业部,5,2011.42,3,2675.61,2,"横店东磁,翔鹭钨业,中广天择,"
651,华泰证券股份有限公司上海奉贤区望园南路证券营业部,33,34279.04,21,17327.49,12,"中粮生化,当升科技,北纬科技,"
652,华鑫证券有限责任公司宁波沧海路证券营业部,16,12159.6,11,8356.36,5,"西部材料,当升科技,西藏矿业,"
653,西南证券股份有限公司西宁五四大街证券营业部,17,14447.68,10,10401.75,7,"欧比特,三圣股份,达安股份,"
654,中国银河证券股份有限公司宁波翠柏路证券营业部,13,18863.16,9,4515.65,4,"阳光城,洁美科技,当升科技,"
655,中国银河证券股份有限公司南京上海路证券营业部,3,0.0,0,4425.76,3,"当升科技,武汉凡谷"
656,华泰证券股份有限公司深圳益田路荣超商务中心第二证券营业部,11,5068.5,6,4166.95,5,"新华都,大富科技,晨曦航空,"
657,国泰君安证券股份有限公司北京亦庄宏达北路证券营业部,1,0.0,0,1257.24,1,当升科技
658,联储证券有限责任公司厦门东港北路证券营业部,1,3715.92,1,0.0,0,华昌达
659,中国民族证券有限责任公司江门港口路证券营业部,1,641.26,1,0.0,0,大富科技
660,中信建投证券股份有限公司北京远大路证券营业部,1,2547.21,1,0.0,0,华昌达
661,中国银河证券股份有限公司遂昌北街证券营业部,1,0.0,0,888.0,1,当升科技
662,中泰证券股份有限公司南京中山南路证券营业部,3,3828.41,3,0.0,0,"北纬科技,酒鬼酒,大富科技"
663,光大证券股份有限公司威海海滨北路证券营业部,1,1608.36,1,0.0,0,华昌达
664,中泰证券股份有限公司烟台宁海大街证券营业部,1,0.0,0,4391.33,1,华昌达
665,招商证券股份有限公司深圳深南东路证券营业部,3,0.0,0,3459.35,3,"大富科技,海普瑞,掌阅科技"
666,申万宏源证券有限公司瑞安安盛路证券营业部,5,4915.1,2,8527.84,3,"名雕股份,盐津铺子,华昌达"
667,东方证券股份有限公司上海闵行区鹤庆路证券营业部,2,0.0,0,2109.47,2,"合肥城建,华昌达"
668,中银国际证券有限责任公司武汉黄孝河路证券营业部,3,882.79,1,1773.51,2,"二六三,华昌达,安凯客车"
669,国金证券股份有限公司成都双元街证券营业部,7,1474.32,3,1940.05,4,"圣达生物,五矿资本,大富科技,"
670,西南证券股份有限公司重庆涪陵滨江路证券营业部,1,0.0,0,1394.37,1,华昌达
671,华泰证券股份有限公司成都蜀金路证券营业部,21,23770.39,12,14592.27,9,"盐湖股份,光威复材,秦港股份,"
672,金元证券股份有限公司上海徐汇区漕溪北路证券营业部,3,1657.99,2,1279.97,1,"金域医学,富满电子,万马科技"
673,广发证券股份有限公司咸阳世纪大道证券营业部,1,328.12,1,0.0,0,富满电子
674,华安证券股份有限公司淮北古城路证券营业部,1,289.9,1,0.0,0,富满电子
675,广发证券股份有限公司郑州农业路营业部,6,7212.1,3,2993.36,3,"天齐锂业,当升科技,中孚信息,"
676,广发证券股份有限公司深圳深南东路证券营业部,3,0.0,0,4050.59,3,"富满电子,四通股份,凯乐科技"
677,长江证券股份有限公司上海东明路证券营业部,7,5374.37,5,2766.64,2,"安凯客车,潜能恒信,财信发展,"
678,华福证券有限责任公司厦门分公司,2,624.35,1,983.15,1,"韩建河山,中孚信息"
679,华鑫证券有限责任公司北京平安大街证券营业部,3,1325.23,1,2701.33,2,"京天利,创业黑马"
680,浙商证券股份有限公司杭州玉古路证券营业部,1,952.68,1,0.0,0,联合光电
681,中信证券股份有限公司上海恒丰路证券营业部,9,2671.35,5,4211.52,4,"联合光电,光威复材,武汉凡谷,"
682,东兴证券股份有限公司厦门鹭江道证券营业部,11,11558.17,7,6050.01,4,"广东骏亚,天安新材,万马科技,"
683,华泰证券股份有限公司南通人民中路证券营业部,6,1829.53,5,686.18,1,"盛弘股份,中环环保,朗新科技,"
684,海通证券股份有限公司绵阳长虹大道证券营业部,13,12180.95,7,10325.29,6,"中国出版,建科院,科林电气,"
685,申万宏源证券有限公司甘肃分公司,2,1104.45,2,0.0,0,"爱乐达,ST慧球"
