,broker,count,bamount,bcount,samount,scount,top3
270,申万宏源证券有限公司长沙蔡锷中路证券营业部,2,673.9,2,0.0,0,"梅轮电梯,科新机电"
271,信达证券股份有限公司北京北辰东路证券营业部,1,2187.64,1,0.0,0,金域医学
272,华泰证券股份有限公司上海澳门路证券营业部,1,0.0,0,2371.07,1,梅轮电梯
273,金元证券股份有限公司上海徐汇区漕溪北路证券营业部,1,1286.49,1,0.0,0,金域医学
274,东方证券股份有限公司杭州龙井路证券营业部,1,0.0,0,1116.74,1,梅轮电梯
275,招商证券股份有限公司广州天河北路证券营业部,2,1189.44,1,302.57,1,"金域医学,红相电力"
276,国融证券股份有限公司成都东大街证券营业部,3,414.8,1,3374.26,2,"东方市场,岱勒新材,金域医学"
277,华鑫证券有限责任公司南昌红谷中大道证券营业部,1,0.0,0,3025.45,1,金域医学
278,中国中投证券有限责任公司扬州邗江北路证券营业部,2,0.0,0,2006.24,2,"天目湖,金域医学"
279,海通证券股份有限公司徐州中山北路证券营业部,1,0.0,0,1956.92,1,金域医学
280,华泰证券股份有限公司无锡解放北路证券营业部,2,2021.13,1,1652.65,1,"万东医疗,金域医学"
281,国泰君安证券股份有限公司南京太平南路证券营业部,7,7232.36,4,6000.93,3,"中通国脉,哈三联,丝路视觉"
282,浙商证券股份有限公司湖州双子大厦证券营业部,5,4261.24,2,6981.42,3,中通国脉
283,华泰证券股份有限公司重庆春晖路证券营业部,2,0.0,0,3056.32,2,中通国脉
284,西藏东方财富证券股份有限公司上海东方路证券营业部,2,457.11,1,1232.67,1,"索通发展,中通国脉"
285,方正证券股份有限公司成都高升桥路证券营业部,2,1178.79,2,0.0,0,"甘肃电投,天目湖"
286,华鑫证券有限责任公司深圳分公司,2,27.47,2,0.0,0,"天目湖,铭普光磁"
287,方正证券股份有限公司上海延安西路证券营业部,3,110.06,3,0.0,0,"傲农生物,天目湖,掌阅科技"
288,中国中投证券有限责任公司广州滨江东路证券营业部,1,6.23,1,0.0,0,天目湖
289,中信证券股份有限公司东阳中山路证券营业部,2,0.0,0,256.88,2,"钧达股份,天目湖"
290,信达证券股份有限公司阜新阜蒙证券营业部,2,58.23,2,0.0,0,"掌阅科技,阿石创"
291,平安证券股份有限公司深圳商报路奥林匹克大厦证券营业部,1,0.0,0,3.77,1,天目湖
292,中国中投证券有限责任公司重庆民权路证券营业部,1,22.6,1,0.0,0,掌阅科技
293,平安证券股份有限公司长沙五一大道证券营业部,1,0.0,0,3.77,1,天目湖
294,华安证券股份有限公司安庆龙山路证券营业部,1,0.0,0,1.97,1,掌阅科技
295,申万宏源证券有限公司广州天河北路证券营业部,1,0.0,0,3.77,1,天目湖
296,国泰君安证券股份有限公司总部,4,34.81,2,2309.15,2,"傲农生物,国芳集团,索通发展,"
297,华鑫证券有限责任公司北京菜市口大街证券营业部,3,3489.88,2,2111.49,1,恒银金融
298,华福证券有限责任公司莆田为民路证券营业部,1,1380.53,1,0.0,0,恒银金融
299,申万宏源证券有限公司泸州广凤路证券营业部,1,1357.9,1,0.0,0,恒银金融
300,国信证券股份有限公司上海北京东路证券营业部,5,291.92,1,1265.91,4,"美格智能,瀛通通讯,恒银金融,"
301,中信证券股份有限公司上海牡丹江路证券营业部,3,12162.08,2,4228.82,1,"士兰微,恒银金融"
302,中信证券股份有限公司杭州文三路证券营业部,1,6524.14,1,0.0,0,士兰微
303,招商证券股份有限公司南京中山南路证券营业部,1,0.0,0,10406.1,1,士兰微
304,财通证券股份有限公司,1,740.76,1,0.0,0,格力地产
305,江海证券有限公司哈尔滨香山路证券营业部,1,0.0,0,5805.4,1,士兰微
306,中信证券股份有限公司,1,444.16,1,0.0,0,格力地产
307,开源证券股份有限公司,1,174.54,1,0.0,0,格力地产
308,中银国际证券有限责任公司牡丹江西平安街证券营业部,1,0.0,0,4986.74,1,士兰微
309,中国民族证券有限责任公司,1,157.87,1,0.0,0,格力地产
310,东方证券股份有限公司抚顺裕民路证券营业部,1,0.0,0,3481.7,1,士兰微
311,湘财证券股份有限公司,1,145.89,1,0.0,0,格力地产
312,华福证券有限责任公司泉州丰泽街证券营业部,1,0.0,0,2621.48,1,广东骏亚
313,光大证券股份有限公司北京中关村证券营业部,1,0.0,0,2240.54,1,广东骏亚
314,国泰君安证券股份有限公司顺德东乐路证券营业部,2,0.0,0,3678.91,2,"恒银金融,广东骏亚"
315,华鑫证券有限责任公司西安阎良红安路证券营业部,3,3400.67,3,0.0,0,"九安医疗,海马汽车,乐心医疗"
316,华泰证券股份有限公司深圳龙岗黄阁北路证券营业部,1,4648.0,1,0.0,0,供销大集
317,兴业证券股份有限公司山东分公司,1,1101.49,1,0.0,0,新华制药
318,国泰君安证券股份有限公司哈尔滨尚志大街证券营业部,1,656.61,1,0.0,0,供销大集
319,万联证券股份有限公司深圳福华一路证券营业部,2,1221.92,2,0.0,0,东方市场
320,东兴证券股份有限公司福州五一北路证券营业部,2,1246.96,2,0.0,0,"瀛通通讯,供销大集"
321,万联证券股份有限公司南昌丰和中大道证券营业部,1,1278.22,1,0.0,0,海马汽车
322,湘财证券股份有限公司义乌篁园路证券营业部,3,614.2,3,0.0,0,"供销大集,世纪天鸿,亚士创能"
323,东方证券股份有限公司义乌工人西路证券营业部,6,3901.71,4,2034.97,2,"开立医疗,海马汽车,英科医疗,"
324,光大证券股份有限公司宁波解放南路证券营业部,3,2122.23,3,0.0,0,"东方市场,甘肃电投"
325,东方证券股份有限公司上海浦东新区张杨路证券营业部,2,0.0,0,12785.1,2,"英飞特,供销大集"
326,东兴证券股份有限公司北京北四环中路证券营业部,1,0.0,0,10082.5,1,供销大集
327,中国银河证券股份有限公司西安和平路证券营业部,1,0.0,0,1415.1,1,新华制药
328,财达证券股份有限公司邯郸水院北路证券营业部,2,0.0,0,259.49,2,东方市场
329,上海华信证券有限责任公司上海宜山路证券营业部,1,0.0,0,6611.72,1,供销大集
330,中国银河证券股份有限公司兰溪三江路证券营业部,1,199.53,1,0.0,0,*ST三维
331,申万宏源证券有限公司上海徐汇区上中西路证券营业部,2,0.0,0,190.62,2,东方市场
332,恒泰证券股份有限公司上海小木桥路证券营业部,1,172.76,1,0.0,0,*ST三维
333,国泰君安证券股份有限公司上海威海路证券营业部,1,0.0,0,372.64,1,供销大集
334,大通证券股份有限公司大连民意街证券营业部,1,0.0,0,562.58,1,海马汽车
335,东吴证券股份有限公司苏州西北街证券营业部,1,0.0,0,47.55,1,东方市场
336,中国银河证券股份有限公司深圳福永大道证券营业部,2,169.42,1,706.1,1,"*ST三维,奥联电子"
337,中信建投证券股份有限公司天津滨海新区展望路证券营业部,1,0.0,0,108.4,1,供销大集
338,华泰证券股份有限公司上海长宁区仙霞路证券营业部,3,1966.22,2,681.58,1,"丝路视觉,奥联电子,新华制药"
339,中国银河证券股份有限公司北京中关村大街证券营业部,2,162.08,1,336.35,1,"*ST三维,甘肃电投"
340,东北证券股份有限公司武汉香港路证券营业部,1,158.26,1,0.0,0,*ST三维
341,光大证券股份有限公司深圳深南大道证券营业部,1,0.0,0,396.31,1,*ST三维
342,中原证券股份有限公司上海第一分公司,1,0.0,0,364.23,1,*ST三维
343,中信证券股份有限公司北京紫竹院路证券营业部,1,0.0,0,213.41,1,*ST三维
344,中银国际证券有限责任公司深圳中心四路证券营业部,1,0.0,0,183.45,1,*ST三维
345,方正证券股份有限公司杭州南山路证券营业部,2,0.0,0,2385.22,2,"安凯客车,*ST三维"
346,光大证券股份有限公司宁波甬江大道证券营业部,1,5278.56,1,0.0,0,利欧股份
347,西南证券股份有限公司北京海淀证券营业部,1,2865.42,1,0.0,0,智慧农业
348,中信证券股份有限公司上海世纪大道证券营业部,2,6476.8,1,4093.89,1,鱼跃医疗
349,国泰君安证券股份有限公司永州梅湾路证券营业部,2,3817.11,2,0.0,0,安凯客车
350,华宝证券有限责任公司舟山解放西路证券营业部,1,8083.16,1,0.0,0,盐湖股份
351,万和证券股份有限公司成都通盈街证券营业部,1,4432.19,1,0.0,0,鱼跃医疗
352,安信证券股份有限公司深圳益田路证券营业部,1,652.2,1,0.0,0,智慧农业
353,海通证券股份有限公司嘉兴中山西路证券营业部,1,2876.32,1,0.0,0,盐湖股份
354,华泰证券股份有限公司深圳侨香路证券营业部,2,1840.09,2,0.0,0,"和佳股份,智慧农业"
355,方正证券股份有限公司重庆江北嘴证券营业部,1,1246.66,1,0.0,0,安凯客车
356,中国国际金融股份有限公司上海黄浦区湖滨路证券营业部,1,1240.97,1,0.0,0,鱼跃医疗
357,中泰证券股份有限公司上海陆家嘴浦电路证券营业部,1,514.55,1,0.0,0,智慧农业
358,信达证券股份有限公司温州新城大道证券营业部,1,0.0,0,1350.61,1,智慧农业
359,国泰君安证券股份有限公司三亚迎宾路证券营业部,1,1242.97,1,0.0,0,安凯客车
360,华泰证券股份有限公司无锡永乐路证券营业部,1,0.0,0,1159.65,1,智慧农业
361,华泰证券股份有限公司上海武定路证券营业部,9,4411.74,4,11572.64,5,"盐湖股份,二六三,杭州园林,"
362,华泰证券股份有限公司盐城分公司,1,0.0,0,10921.5,1,鱼跃医疗
363,国信证券股份有限公司南京洪武路证券营业部,1,0.0,0,1100.39,1,智慧农业
364,中信证券股份有限公司温岭万昌中路证券营业部,3,564.55,1,1463.18,2,"启迪设计,利欧股份,美格智能"
365,申万宏源证券有限公司深圳金田路证券营业部,1,0.0,0,1085.0,1,智慧农业
366,中国国际金融股份有限公司上海浦东新区世纪大道证券营业部,1,0.0,0,7693.08,1,鱼跃医疗
367,国联证券股份有限公司杭州中山北路证券营业部,4,3344.02,3,3521.89,1,"特力A,丝路视觉,煌上煌,"
368,中国银河证券股份有限公司杭州艮山西路证券营业部,2,0.0,0,8092.31,2,"盐湖股份,建研院"
369,信达证券股份有限公司沈阳惠工街证券营业部,1,0.0,0,689.75,1,利欧股份
370,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,2,0.0,0,7737.81,2,"智慧农业,方大炭素"
371,安信证券股份有限公司上海杨浦区殷行路证券营业部,1,0.0,0,7228.63,1,鱼跃医疗
372,东方证券股份有限公司上海浦东新区耀华路证券营业部,1,0.0,0,6360.42,1,盐湖股份
373,国元证券股份有限公司淮南朝阳西路证券营业部,3,1200.88,1,3502.33,2,"京威股份,焦点科技,杭州园林"
374,方正证券股份有限公司上海杨高北路证券营业部,1,955.9,1,0.0,0,京威股份
375,中信证券股份有限公司金华中山路证券营业部,3,1483.26,2,1105.45,1,"京威股份,焦点科技,杭州园林"
376,银泰证券有限责任公司上海新村路证券营业部,2,0.0,0,3230.64,2,京威股份
377,东北证券股份有限公司长春东风大街证券营业部,1,0.0,0,478.17,1,京威股份
378,信达证券股份有限公司上海闵行区七莘路证券营业部,1,0.0,0,432.92,1,京威股份
379,中国银河证券股份有限公司襄阳证券营业部,1,0.0,0,261.49,1,京威股份
380,申万宏源证券有限公司上海闸北区洛川东路证券营业部,1,0.0,0,240.17,1,京威股份
381,华宝证券有限责任公司上海西藏中路证券营业部,1,1300.12,1,0.0,0,新华都
382,中国银河证券股份有限公司深圳罗湖证券营业部,1,0.0,0,1131.52,1,新华都
383,安信证券股份有限公司梅州新中路证券营业部,1,1000.82,1,0.0,0,焦点科技
384,海通证券股份有限公司北京中关村南大街证券营业部,1,726.2,1,0.0,0,焦点科技
385,中信建投证券股份有限公司重庆龙山路证券营业部,1,695.4,1,0.0,0,焦点科技
386,中山证券有限责任公司上海花园石桥路证券营业部,1,542.29,1,0.0,0,焦点科技
387,东北证券股份有限公司上海世纪大道证券营业部,1,0.0,0,2360.9,1,焦点科技
388,方正证券股份有限公司上海西藏南路证券营业部,1,0.0,0,1591.3,1,焦点科技
389,西南证券股份有限公司杭州庆春东路证券营业部,1,1316.09,1,0.0,0,皮阿诺
390,西部证券股份有限公司西安未央路第二证券营业部,1,672.06,1,0.0,0,皮阿诺
391,国元证券股份有限公司重庆观音桥步行街证券营业部,1,567.23,1,0.0,0,皮阿诺
392,华西证券股份有限公司深圳民田路证券营业部,1,454.49,1,0.0,0,皮阿诺
393,国信证券股份有限公司福州五一中路证券营业部,1,0.0,0,499.99,1,皮阿诺
394,国联证券股份有限公司无锡五爱北路证券营业部,1,2584.9,1,0.0,0,二六三
395,国海证券股份有限公司桂林中山中路证券营业部,2,2816.77,2,0.0,0,"二六三,四通股份"
396,中国中投证券有限责任公司广州番禺桥南路证券营业部,1,2010.87,1,0.0,0,二六三
397,申万宏源西部证券有限公司北京丰北路证券营业部,1,0.0,0,2799.92,1,二六三
398,中国银河证券股份有限公司北京来广营证券营业部,1,0.0,0,2114.77,1,二六三
399,广发证券股份有限公司深圳民田路证券营业部,2,566.66,1,351.84,1,瀛通通讯
400,银泰证券有限责任公司北京马甸路证券营业部,1,379.95,1,0.0,0,瀛通通讯
401,兴业证券股份有限公司厦门鹭江道路证券营业部,1,374.24,1,0.0,0,瀛通通讯
402,华泰证券股份有限公司莱阳昌山路证券营业部,1,0.0,0,248.71,1,瀛通通讯
403,国泰君安证券股份有限公司郑州黄河路证券营业部,3,2051.09,1,2298.73,2,"华通热力,九典制药"
404,南京证券股份有限公司宁波锦寓路证券营业部,1,0.0,0,239.19,1,瀛通通讯
405,德邦证券股份有限公司上海凉城路证券营业部,1,0.0,0,805.46,1,美格智能
406,中信建投证券股份有限公司北京北辰西路证券营业部,1,0.0,0,517.82,1,美格智能
407,华福证券有限责任公司永安新府路证券营业部,2,1242.79,1,1378.25,1,华通热力
408,长城证券股份有限公司仙桃钱沟路证券营业部,5,2462.59,3,1892.85,2,"奥联电子,华通热力,杭州园林"
409,国泰君安证券股份有限公司重庆中山三路证券营业部,2,338.93,1,413.25,1,美格智能
410,东海证券股份有限公司北京安立路证券营业部,2,518.74,1,550.21,1,华通热力
411,万联证券股份有限公司东莞常平振兴三街证券营业部,1,0.0,0,508.58,1,华通热力
412,东方证券股份有限公司广州宝岗大道证券营业部,1,0.0,0,123.54,1,华通热力
413,华泰证券股份有限公司深圳益田路证券营业部,2,0.0,0,451.95,2,华通热力
414,光大证券股份有限公司上海淮海中路证券营业部,1,0.0,0,84.13,1,华通热力
415,光大证券股份有限公司金华宾虹路证券营业部,2,1733.7,1,1875.31,1,哈三联
416,华鑫证券有限责任公司珠海海滨南路证券营业部,1,816.88,1,0.0,0,科新机电
417,华西证券股份有限公司成都西玉龙街证券营业部,1,227.58,1,0.0,0,科新机电
418,安信证券股份有限公司东莞常平大道证券营业部,1,216.81,1,0.0,0,科新机电
419,恒泰证券股份有限公司上海兰花路证券营业部,2,29.47,1,710.36,1,"亚士创能,科新机电"
420,中国银河证券股份有限公司德清证券营业部,1,0.0,0,651.95,1,科新机电
421,西南证券股份有限公司成都天府大道证券营业部,1,0.0,0,575.04,1,科新机电
422,万和证券股份有限公司成都蜀汉路证券营业部,1,1282.59,1,0.0,0,卫宁健康
423,华泰证券股份有限公司南通通州人民路证券营业部,1,1210.85,1,0.0,0,卫宁健康
424,广发证券股份有限公司北京朝阳门证券营业部,1,0.0,0,642.14,1,卫宁健康
425,华西证券股份有限公司重庆中山三路证券营业部,1,0.0,0,609.23,1,卫宁健康
426,中信证券股份有限公司杭州杭大路证券营业部,2,0.0,0,4554.02,2,"安凯客车,卫宁健康"
427,华泰证券股份有限公司北京雍和宫证券营业部,1,0.0,0,450.74,1,卫宁健康
428,华泰证券股份有限公司南通姚港路证券营业部,1,4769.04,1,0.0,0,迪安诊断
429,长江证券股份有限公司上海世纪大道证券营业部,1,1397.09,1,0.0,0,迪安诊断
430,国信证券股份有限公司深圳龙华证券营业部,1,0.0,0,1596.47,1,迪安诊断
431,信达证券股份有限公司北京西单北大街证券营业部,1,0.0,0,1371.51,1,迪安诊断
432,五矿证券有限公司杭州民心路证券营业部,1,0.0,0,1096.8,1,迪安诊断
433,光大证券股份有限公司上海世纪大道证券营业部,2,980.62,1,599.8,1,"哈三联,迪安诊断"
434,华融证券股份有限公司深圳金田路证券营业部,1,0.0,0,589.89,1,迪安诊断
435,财达证券股份有限公司商丘神火大道证券营业部,1,723.48,1,0.0,0,启迪设计
436,财通证券股份有限公司海宁水月亭西路证券营业部,1,431.04,1,0.0,0,启迪设计
437,东吴证券股份有限公司苏州胥江路证券营业部,1,0.0,0,747.29,1,启迪设计
438,国信证券股份有限公司贵阳中华北路证券营业部,1,0.0,0,593.89,1,启迪设计
439,广州证券股份有限公司青岛福州南路证券营业部,2,548.85,1,613.76,1,"太辰光,英科医疗"
440,东方证券股份有限公司太原高新街证券营业部,2,1877.69,1,2205.72,1,川金诺
441,国泰君安证券股份有限公司上海静安区南京西路证券营业部,2,3121.94,2,0.0,0,"云铝股份,太辰光"
442,信达证券股份有限公司茂名迎宾路证券营业部,1,1241.19,1,0.0,0,川金诺
443,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,2,924.22,1,5148.16,1,"川金诺,中科信息"
444,中信证券股份有限公司湖北分公司,3,1099.56,1,3856.8,2,"杭州园林,太辰光"
445,太平洋证券股份有限公司昆明东川兴玉路证券营业部,1,0.0,0,2841.44,1,川金诺
446,中泰证券股份有限公司武汉宝丰路证券营业部,2,3846.14,2,0.0,0,"和佳股份,西部牧业"
447,中信建投证券股份有限公司成都马家花园证券营业部,1,0.0,0,956.26,1,太辰光
448,中国银河证券股份有限公司温州大南路证券营业部,3,2157.6,2,8.12,1,"和佳股份,英科医疗,大理药业"
449,安信证券股份有限公司佛山南海大道证券营业部,1,0.0,0,908.08,1,太辰光
450,长江证券股份有限公司上海绵绣路证券营业部,5,5689.68,4,1197.02,1,"爱司凯,奥联电子,钧达股份,"
451,华鑫证券有限责任公司广州广州大道中证券营业部,3,3653.05,1,4950.98,2,"恒银金融,太辰光"
452,民生证券股份有限公司驻马店交通路证券营业部,1,1149.17,1,0.0,0,和佳股份
453,国信证券股份有限公司佛山季华六路证券营业部,1,0.0,0,1221.07,1,川金诺
454,中信建投证券股份有限公司合肥长江西路证券营业部,1,0.0,0,1704.73,1,和佳股份
455,东莞证券股份有限公司北京分公司,2,836.8,1,868.22,1,奥联电子
456,西部证券股份有限公司深圳科苑路证券营业部,1,0.0,0,1349.22,1,和佳股份
457,财通证券股份有限公司杭州江滨西大道证券营业部,1,0.0,0,1113.27,1,和佳股份
458,安信证券股份有限公司成都领事馆路证券营业部,1,0.0,0,949.58,1,和佳股份
459,国联证券股份有限公司成都锦城大道证券营业部,2,385.97,1,654.55,1,"奥联电子,爱司凯"
460,申万宏源证券有限公司成都西一环路证券营业部,1,859.06,1,0.0,0,达安股份
461,光大证券股份有限公司象山县象山港路证券营业部,1,768.17,1,0.0,0,达安股份
462,安信证券股份有限公司广州番禺万达广场证券营业部,1,578.23,1,0.0,0,达安股份
463,西藏东方财富证券股份有限公司慈溪三北西大街证券营业部,3,1268.02,1,2835.86,2,"中科信息,杭州园林,达安股份"
464,中原证券股份有限公司焦作分公司,1,0.0,0,949.69,1,达安股份
465,海通证券股份有限公司丽水城东路证券营业部,1,3161.81,1,0.0,0,岱勒新材
466,华鑫证券有限责任公司宁波沧海路证券营业部,2,1727.63,2,0.0,0,"岱勒新材,钧达股份"
467,中信证券股份有限公司杭州新天地证券营业部,3,821.06,1,1037.01,2,"森霸股份,英派斯"
468,华泰证券股份有限公司北京广渠门内大街证券营业部,1,966.21,1,0.0,0,岱勒新材
469,申万宏源西部证券有限公司北京紫竹院路证券营业部,4,2200.59,3,718.48,1,"森霸股份,紫光国芯"
470,方正证券股份有限公司三门峡黄河中路证券营业部,1,0.0,0,797.08,1,岱勒新材
471,国盛证券有限责任公司宁波园丁街证券营业部,4,2453.08,2,4034.8,2,"杭州园林,红相电力,金利科技"
472,万联证券股份有限公司绍兴解放南路证券营业部,1,0.0,0,694.84,1,岱勒新材
473,华鑫证券有限责任公司即墨鹤山路证券营业部,1,0.0,0,630.72,1,岱勒新材
474,申万宏源西部证券有限公司南宁英华路证券营业部,3,2209.07,2,1099.08,1,中科信息
475,国泰君安证券股份有限公司淮南朝阳东路证券营业部,1,0.0,0,372.79,1,岱勒新材
476,中信建投证券股份有限公司温州大南路证券营业部,2,1120.1,1,990.77,1,中科信息
477,国金证券股份有限公司成都双元街证券营业部,2,562.86,1,420.06,1,森霸股份
478,广发证券股份有限公司杭州钱江路证券营业部,1,0.0,0,2927.65,1,中科信息
479,广发证券股份有限公司杭州市天目山路证券营业部,1,0.0,0,1473.96,1,中科信息
480,爱建证券有限责任公司广州黄埔大道西证券营业部,1,8.91,1,0.0,0,九典制药
481,国信证券股份有限公司厦门湖滨北路营业部,1,0.12,1,0.0,0,九典制药
482,广发证券股份有限公司南京北京东路证券营业部,1,0.0,0,0.75,1,九典制药
483,广发证券股份有限公司韶关解放路证券营业部,1,0.0,0,0.75,1,九典制药
484,川财证券有限责任公司成都中新街证券营业部,1,14.12,1,0.0,0,威唐工业
485,国海证券股份有限公司南宁双拥路证券营业部,1,0.0,0,0.75,1,九典制药
486,爱建证券有限责任公司上海世纪大道证券营业部,2,18.5,2,0.0,0,"铭普光磁,威唐工业"
487,华鑫证券有限责任公司上海莘庄证券营业部,1,0.18,1,0.0,0,威唐工业
488,安信证券股份有限公司深圳沙头角证券营业部,1,0.0,0,1.09,1,威唐工业
489,长城证券股份有限公司前海分公司,1,0.0,0,1.09,1,威唐工业
490,国泰君安证券股份有限公司青岛南京路证券营业部,1,0.0,0,1.09,1,威唐工业
491,国泰君安证券股份有限公司顺德大良证券营业部,2,3278.86,1,1.09,1,"京威股份,威唐工业"
492,太平洋证券股份有限公司辽宁分公司,1,0.0,0,2.03,1,辰欣药业
493,国信证券股份有限公司北京朝阳北路证券营业部,1,0.0,0,2.03,1,辰欣药业
494,华泰证券股份有限公司梧州西堤三路证券营业部,1,0.0,0,2.03,1,辰欣药业
495,九州证券股份有限公司新疆分公司,1,655.67,1,0.0,0,万东医疗
496,申万宏源证券有限公司上海第二分公司,2,655.56,1,415.14,1,万东医疗
497,光大证券股份有限公司深圳龙华人民北路证券营业部,1,0.0,0,1024.66,1,万东医疗
498,国信证券股份有限公司烟台南大街证券营业部,2,0.0,0,1119.02,2,"和顺电气,万东医疗"
499,申万宏源证券有限公司淮安淮海西路证券营业部,1,0.0,0,588.26,1,万东医疗
500,海通证券股份有限公司长沙五一大道证券营业部,4,2102.97,2,1323.0,2,原尚股份
501,国泰君安证券股份有限公司深圳上步中路证券营业部,1,657.23,1,0.0,0,原尚股份
502,湘财证券股份有限公司福州东街证券营业部,2,712.58,1,734.17,1,原尚股份
503,华泰证券股份有限公司常州东横街证券营业部,2,417.4,1,399.67,1,"索通发展,原尚股份"
504,中信证券（山东）有限责任公司淄博柳泉路证券营业部,2,0.0,0,1525.65,2,"英科医疗,掌阅科技"
505,广发证券股份有限公司沈阳北二中路证券营业部,1,0.0,0,2.25,1,掌阅科技
506,财通证券股份有限公司淳安新安大街证券营业部,1,0.0,0,1.25,1,掌阅科技
507,招商证券股份有限公司深圳深南东路证券营业部,1,0.0,0,1.25,1,掌阅科技
508,西南证券股份有限公司深圳滨河大道证券营业部,3,3495.97,2,1997.73,1,中通国脉
509,中信证券股份有限公司湖州环城西路证券营业部,1,1108.04,1,0.0,0,中通国脉
510,中信证券股份有限公司上海张江园区证券营业部,1,18.08,1,0.0,0,傲农生物
511,国泰君安证券股份有限公司台州临海证券营业部,1,650.19,1,0.0,0,纵横通信
512,海通证券股份有限公司肥城新城路证券营业部,1,0.0,0,2.12,1,傲农生物
513,南京证券股份有限公司深圳科园路证券营业部,1,570.69,1,0.0,0,纵横通信
514,方正证券股份有限公司贵阳中华中路证券营业部,1,0.0,0,2.03,1,傲农生物
515,国泰君安证券股份有限公司上海天山路证券营业部,1,0.0,0,1153.41,1,纵横通信
516,长江证券股份有限公司上海东明路证券营业部,1,0.0,0,1081.46,1,纵横通信
517,方正证券股份有限公司南京文澜路证券营业部,1,0.0,0,1339.2,1,恒银金融
518,财富证券有限责任公司福州鳌峰路证券营业部,1,674.32,1,0.0,0,大理药业
519,德邦证券股份有限公司上海岳州路营业部,1,525.26,1,0.0,0,大理药业
520,华鑫证券有限责任公司贵州分公司,1,307.46,1,0.0,0,大理药业
521,湘财证券股份有限公司汨罗建设路证券营业部,2,155.0,1,2268.51,1,"大理药业,韦尔股份"
522,招商证券股份有限公司上海翔殷路证券营业部,1,0.0,0,10.59,1,大理药业
523,湘财证券股份有限公司上海泰兴路证券营业部,2,1931.28,2,0.0,0,"乐心医疗,亚士创能"
524,宏信证券有限责任公司成都福兴街证券营业部,1,34.95,1,0.0,0,亚士创能
525,太平洋证券股份有限公司开远灵泉东路营业部,1,0.0,0,4.96,1,亚士创能
526,申万宏源西部证券有限公司盐城解放北路证券营业部,1,0.0,0,2.48,1,亚士创能
527,新时代证券股份有限公司北京马家堡西路证券营业部,1,807.85,1,0.0,0,四通股份
528,英大证券有限责任公司深圳横岗证券交易营业部,4,1188.39,2,710.72,2,"四通股份,西部牧业,辰欣药业"
529,国信证券股份有限公司昆明安康路证券营业部,2,0.0,0,773.1,2,"世纪天鸿,四通股份"
530,广发证券股份有限公司上海天山路证券营业部,2,0.0,0,1136.09,2,"当代明诚,四通股份"
531,安信证券股份有限公司上海樱花路证券营业部,1,350.28,1,0.0,0,拉夏贝尔
532,国融证券股份有限公司宁波翔云路证券营业部,1,225.8,1,0.0,0,拉夏贝尔
533,广发证券股份有限公司潮州潮枫路证券营业部,1,0.0,0,551.93,1,四通股份
534,爱建证券有限责任公司宁波碶闸街证券营业部,1,93.97,1,0.0,0,拉夏贝尔
535,中国中投证券有限责任公司成都新津五津北路证券营业部,1,51.78,1,0.0,0,拉夏贝尔
536,中信证券股份有限公司南京高楼门证券营业部,1,48.91,1,0.0,0,拉夏贝尔
537,海通证券股份有限公司绍兴劳动路证券营业部,2,0.0,0,53.47,2,"襄阳轴承,拉夏贝尔"
538,江海证券有限公司上海仁德路证券营业部,1,0.0,0,4.8,1,拉夏贝尔
539,中国银河证券股份有限公司上海上南路证券营业部,1,0.0,0,4.8,1,拉夏贝尔
540,东北证券股份有限公司上海洪山路证券营业部,1,0.0,0,4.35,1,拉夏贝尔
541,光大证券股份有限公司温州划龙桥路证券营业部,1,4221.0,1,0.0,0,数据港
542,中国中投证券有限责任公司广州天河路证券营业部,1,2933.76,1,0.0,0,数据港
543,华泰证券股份有限公司广州环市东路证券营业部,1,914.21,1,0.0,0,数据港
544,海通证券股份有限公司成都人民西路证券营业部,2,856.74,1,493.45,1,"中科信息,数据港"
545,广发证券股份有限公司上海控江路证券营业部,1,0.0,0,483.15,1,数据港
546,招商证券股份有限公司温州新城大道证券营业部,1,0.0,0,405.06,1,数据港
547,信达证券股份有限公司大连中山路证券营业部,1,0.0,0,346.66,1,数据港
548,中国银河证券股份有限公司上海安业路证券营业部,1,0.0,0,345.83,1,数据港
549,华泰证券股份有限公司广州天河东路证券营业部,1,900.93,1,0.0,0,襄阳轴承
550,华鑫证券有限责任公司西安群贤路证券营业部,3,1942.39,3,0.0,0,"东方市场,乐心医疗"
551,华泰证券股份有限公司太原体育路证券营业部,1,587.6,1,0.0,0,东方市场
552,华融证券股份有限公司长沙五一西路证券营业部,1,855.3,1,0.0,0,襄阳轴承
553,海通证券股份有限公司广州珠江西路证券营业部,1,668.43,1,0.0,0,襄阳轴承
554,华泰证券股份有限公司杭州解放东路证券营业部,1,0.0,0,126.61,1,襄阳轴承
555,宏信证券有限责任公司上海分公司,1,540.93,1,0.0,0,合金投资
556,长江证券股份有限公司大连西安路证券营业部,1,0.0,0,725.1,1,特力A
557,华泰证券股份有限公司广东分公司,1,0.0,0,90.5,1,襄阳轴承
558,中国银河证券股份有限公司武汉沌口宁康路证券营业部,1,0.0,0,468.46,1,特力A
559,国海证券股份有限公司上海世纪大道证券营业部,2,0.0,0,145.26,2,东方市场
