code,name,eps,eps_yoy,roe,net_profits,profits_yoy,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg
2087,新野纺织,0.27,20.67,8.34,20745.52,76.97,5.07,17.575,4085.4673,5.0018,8.4107,42.8026,2.7595,130.4584,1.0526,342.0103,34.0944,76.9723,45.8072,27.6249,20.6652,45.8072
2088,,,,,,,8.79,32.8025,1189.5183,5.0838,2.6016,138.3764,3.6692,98.11399999999999,1.0363,347.3898,5.0119,81.8873,5.0713,0.7445,80.0,5.0713
2089,新海宜,0.04,-80.0,1.45,2738.77,-80.13,1.44,13.005999999999998,1900.6017,2.7651,3.1069,115.8711,6.0307,59.6946,0.7502,479.87199999999996,9.1058,-63.8701,1.7677,10.1528,-80.0,0.5458
2090,金智科技,0.47,-21.77,9.72,10918.75,-16.2,5.82,27.0887,1874.2256,7.9232,2.4688,145.8198,3.3247,108.2804,0.8314,433.0046,50.9782,2.9051,12.0024,44.4945,-21.7653,10.5435
2091,江苏国泰,0.75,11.94,19.17,54073.86,125.28,1.82,11.8854,29706.5465,54.3251,12.5988,28.5741,25.7315,13.9906,4.2084,85.5432,307.3298,314.0814,175.5997,279.2815,11.9403,116.3809
2092,中泰化学,0.95,17149.09,14.74,184347.44,23914.89,7.89,26.3587,23362.3241,10.8841,30.1659,11.934000000000001,11.5867,31.0701,2.0585,174.8846,53.0631,932.7239,39.4229,26.0362,17149.0909,60.018
2093,,,,,,,6.28,27.505,1230.9172,1.423,6.7308,53.4855,0.8046,447.4273,0.5347,673.2747,147.42,101.0167,111.3887,60.568999999999996,84.3299,112.1034
2094,青岛金王,0.53,89.29,14.41,18533.78,104.63,7.81,20.5706,2370.9963,6.285,7.2136,49.9057,6.4714,55.6294,1.7022,211.49099999999999,60.54,76.2787,139.2853,50.3817,89.2857,130.8486
2095,生意宝,0.05,-28.57,2.18,1261.92,-30.28,3.9,29.3811,323.4983,1.28,49.3827,7.29,87.2322,4.1269,0.4475,804.4693,83.664,-32.9618,108.0771,100.9165,-28.5714,66.1184
2096,,,,,,,1.27,24.7841,2661.4041,7.167999999999999,7.5766,47.5147,10.0221,35.9206,1.3306,270.5546,21.0526,-68.4603,-12.4102,20.5543,-68.9655,-10.6344
2097,山河智能,0.09,-328.94,2.89,6692.1,-328.87,3.36,33.3934,1991.6037,2.6367,0.8881,405.3598,0.9520000000000001,378.1513,0.3793,949.1168,36.7674,,29.7804,60.9783,-328.9406,3.8678
2098,浔兴股份,0.33,42.12,10.94,11849.59,64.65,10.08,33.0422,1175.4902,3.2834,4.6107,78.0793,3.6188,99.4805,1.7934,200.736,12.8698,64.65,8.4908,-1.0117,42.1189,8.4908
2099,海翔药业,0.15,-78.87,5.79,22501.83,-56.44,9.24,43.78,2433.8621,1.4998,6.2513,57.588,2.0663,174.2245,0.8182,439.9902,-1.2429999999999999,-55.9246,33.5202,42.9505,-78.8732,32.9699
2100,,,,,,,,,,,29.8642,12.0546,4.0291,89.35,1.9294,186.5865,6.6434,59.2571,13.3751,18.016,51.8519,11.7794
2101,,,,,,,6.2,23.6365,2678.2335,10.7983,3.4391,104.6785,5.5687,64.64699999999999,1.7922,200.8704,18.5747,30.261999999999997,48.7859,37.1412,2.9851,47.5705
2102,冠福股份,0.11,-58.52,8.17,24540.11,26.96,27.65,32.3759,887.2069,0.4058,4.0876,88.0712,2.9768,120.9352,0.509,707.2692,-32.595,29.3864,57.6671,46.1465,-58.5185,58.7478
2103,广博股份,0.26,-16.13,7.22,11949.7,45.07,7.27,20.9544,1643.2099,3.5903,5.2588,68.4567,6.0384,59.6184,2.0238,177.8832,12.7703,41.498000000000005,5.0188,21.7779,-16.129,5.2648
2104,恒宝股份,0.21,-61.32,9.17,14640.53,-60.53,10.81,34.7987,1353.3526,1.8963,6.0997,59.0193,3.1537,114.1516,1.0365,347.3227,-25.666999999999998,-59.1737,6.1305,5.8989,-61.3208,5.0596
2105,信隆健康,0.08,-151.68,6.1,2855.17,-152.07,2.06,16.0179,1382.1953,3.7508,4.4017,81.7866,5.3653,67.0978,1.7975,200.2782,1.7142,,3.0973,6.0729999999999995,-151.6779,6.5977
2106,,,,,,,6.31,14.8543,3353.9221,4.7518,3.5718,100.7895,7.9807,45.1088,1.2419,289.8784,38.3746,,6.4094,8.5457,-135.2941,6.1822
2107,沃华医药,0.14,-30.0,10.18,4880.94,-31.61,8.67,74.6649,562.8456,1.5601,10.2712,35.0495,2.4135,149.161,1.5523,231.9139,20.0293,-24.9907,4.6373,5.5967,-30.0,2.6736
2108,沧州明珠,0.79,125.71,24.1,48731.95,127.05,17.62,32.8576,2764.8175,4.3092,4.0777,88.2851,7.2812,49.4424,1.5859,227.0004,27.103,125.9009,54.7186,49.1035,125.7143,51.4559
2109,兴化股份,0.04,-110.65,0.73,2808.24,-120.86,1.37,13.1744,2037.5938,2.9027,29.0677,12.3849,22.7317,15.8369,3.7651,95.615,137.8334,,202.6496,150.3566,-110.6468,204.8919
2110,三钢闽光,0.98,-156.32,21.68,92653.47,-199.77,6.56,12.5249,14117.9333,10.2779,2477.8128,0.1453,10.3156,34.8986,3.6741,97.9832,12.5657,,342.5591,76.5186,-156.3218,342.5591
2111,,,,,,,10.83,38.5726,1555.2911,4.0732,2.1693,165.9522,1.1782,305.5508,0.6988,515.1689,17.5495,2.6281,35.8189,24.5213,-8.0,32.8474
2112,三变科技,0.03,-40.0,1.06,525.6,-45.6,1.08,17.5369,484.4681,2.4031,0.9472,380.0676,2.3444,153.5574,0.5091,707.1302,-47.8215,-46.2482,4.336,-14.2174,-40.0,4.336
2113,天润数娱,0.07,-299.46,8.28,5411.31,-1333.14,41.24,93.0262,131.1913,0.1738,4.4736,80.4721,,,0.8163,441.0143,694.607,,945.6838,907.7496,-299.4609,945.6838
2114,罗平锌电,0.31,342.86,9.66,8291.35,367.67,8.26,20.9762,1003.7255,3.6923,16.8176,21.4061,3.7321,96.4604,1.8984,189.6334,6.8828,375.3344,9.7733,5.7669,342.8571,10.0526
2115,三维通信,0.07,45.45,2.97,2760.05,45.38,2.79,26.8757,988.7646,2.3753,2.4295,148.1786,1.7774,202.543,0.6041,595.9278,14.3054,31.0748,1.8896,26.18,45.4545,-0.1259
2116,中国海诚,0.33,-41.07,11.91,13427.28,-41.11,3.0,10.6114,4472.8126,10.7353,10.9105,32.9957,7.2976,49.3313,1.3722,262.3524,-4.6922,-41.1085,4.9476,7.7702,-41.0714,4.9476
2117,,,,,,,14.69,40.359,1491.3644,4.0996,5.9925,60.0751,7.4573,48.2748,1.1803,305.0072,18.7158,2.3573,6.8483,8.8858,1.6949,7.707999999999999
2118,紫鑫药业,0.13,62.5,5.2,16316.64,312.12,19.91,73.8996,819.5155,0.6398,1.4012,256.9226,0.0899,4004.4494,0.2002,1798.2018,29.4122,314.6442,85.822,32.7269,62.5,85.9264
2119,康强电子,0.21,-175.0,6.47,4361.79,-176.15,3.64,19.6935,1196.7545,5.8038,4.5709,78.7591,4.3405,82.9398,1.6178,222.5244,,,,,,
2120,韵达股份,1.32,300.0,37.8,117722.43,2263.06,16.01,31.1561,7349.7154,7.2507,34.062,10.569,76.3054,4.7179,4.0106,89.7621,650.3387,1436.2543,494.8103,629.2321,300.0,559.7623
2121,科陆电子,0.23,-47.68,11.01,27179.54,38.53,8.59,31.8593,3161.9046,2.6519999999999997,1.3303,270.6157,2.3736,151.6684,0.6173,583.1848,39.8192,37.1565,14.6733,18.5271,-47.6842,14.1565
2122,天马股份,-0.21,-625.0,-5.48,-25216.16,-634.09,-11.68,23.4035,2158.2808,1.8167,2.1831,164.9031,0.9906,363.4161,0.5259,684.5408,2.8387,-581.9869,-6.2331,-12.0018,-625.0,-6.0766
2123,,,,,,,9.14,30.0122,2800.1724,3.2499,1.7344,207.5646,3.9769,90.5228,0.7931,453.915,55.1805,139.1169,5.8444,-5.0874,87.5,6.666
2124,天邦股份,0.59,15.69,30.04,37288.93,238.18,15.73,31.9042,2370.4623,3.7231,27.2875,13.1929,3.8659,93.1219,2.5516,141.0879,10.7023,246.4021,26.5626,26.5739,15.6863,28.9173
2125,湘潭电化,0.06,-14.29,2.13,2224.07,94.49,3.38,23.5936,657.6773,1.903,3.6307,99.1544,2.3373,154.0239,0.6716,536.0334,5.1375,109.6668,2.4493,-17.2296,-14.2857,2.1802
2126,银轮股份,0.36,-36.84,11.9,25672.92,28.11,8.23,28.8387,3118.5933,4.3248,3.3788,106.5467,4.5128,79.7731,1.4425,249.5667,14.5714,26.999000000000002,15.7981,22.1541,-36.8421,11.7621
2127,南极电商,0.2,-66.1,21.76,30114.47,75.27,57.8,87.2262,520.9815,0.3386,1.6087,223.7832,1.0649,338.0599,0.3963,908.4027,33.8496,75.9272,26.6259,49.0976,-66.1017,24.419
2128,露天煤业,0.5,51.52,9.0,82395.56,54.34,14.97,35.8223,5500.7895,3.3656,3.4257,105.088,9.7887,36.7771,1.2952,277.9494,-1.5369,55.2295,7.638999999999999,-0.9155,51.5152,7.6486
2129,中环股份,0.15,74.91,3.87,40200.63,98.94,5.92,13.8846,6783.3353,2.5653,6.4466,55.8434,3.697,97.3763,0.7545,477.1372,34.6532,90.0708,3.3366,9.0662,74.9137,3.4239
2130,沃尔核材,0.19,-81.46,5.71,10727.64,-81.18,5.75,30.9197,1863.3547,2.9755,3.1549,114.1082,4.205,85.6124,1.2232,294.31,14.921,-81.2971,55.23,45.9452,-81.46,54.869
2131,利欧股份,0.37,94.74,9.11,57101.18,153.32,7.76,21.2078,7354.3813,4.5773,3.0501,118.0289,15.7466,22.8621,1.8016,199.8224,67.4408,145.3863,28.9526,34.4191,94.7368,28.9176
2132,恒星科技,0.09,50.0,5.89,10576.31,167.81,5.12,22.729,2064.4556,1.6426,3.5066,102.6635,5.6208,64.0478,1.0909,330.0028,18.934,163.036,53.7225,52.0773,50.0,55.8664
2133,,,,,,,3.61,25.6576,4193.6543,5.4171,232.1846,1.5505,0.5368,670.6408,0.5345,673.5267,143.8827,,-0.4391,-6.3171,-350.0,3.4638
2134,*ST普林,-0.4,100.0,-20.89,-9882.79,104.79,-26.81,-0.5389,368.5892,1.4992,3.6048,99.8668,3.5267,102.0784,1.2284,293.0641,-3.9408,,-18.9289,-13.8207,100.0,-18.9177
2135,东南网架,0.06,20.0,2.04,4912.46,42.05,0.85,11.3724,5738.4682,6.7153,2.1092,170.6808,1.9676,182.96400000000003,0.8731,412.3239,10.4392,43.8327,2.0228,-4.7078,20.0,1.8466
2136,安纳达,0.2,-131.82,8.82,4251.11,-131.82,5.19,15.2629,819.0838,3.8093,19.7141,18.261,6.1948,58.1133,2.9022,124.0438,35.0539,,11.6172,1.8799,-131.8204,9.2215
2137,麦达数字,0.26,570.92,10.1,14998.77,725.36,18.77,24.6397,798.9065,1.386,3.3634,107.0345,14.4097,24.9832,1.1507,312.853,91.0637,697.4618,79.3501,42.812,570.9184,79.1844
2138,顺络电子,0.48,33.33,14.35,35913.15,36.36,20.68,37.006,1736.2588,2.2982,2.9711,121.1672,4.6256,77.8277,1.4036,256.4833,31.6069,36.9035,10.6607,24.7467,33.3333,10.7032
2139,拓邦股份,0.35,2.94,9.74,14429.37,78.96,7.89,22.0882,1827.1026,4.0262,3.8833,92.7047,8.2573,43.5978,1.3392,268.8172,26.3597,93.5459,89.3425,66.7128,2.9412,76.8651
2140,东华科技,0.18,-55.0,4.07,8180.02,-54.32,4.88,18.1574,1672.9736,3.7507,2.6093,137.968,0.7268,495.32199999999995,0.3195,1126.7606,-53.9502,-53.8449,3.1464,1.7888,-55.0,3.1102
2141,贤丰控股,0.01,-72.82,0.87,843.42,22.51,0.96,10.3467,874.4086,0.7706,5.5092,65.3452,7.0433,51.1124,1.0985,327.7196,6.7897,-29.3531,297.3851,158.8483,-72.8232,322.382
2142,宁波银行,1.95,16.07,17.74,781041.7,19.35,33.03,40.8261,23645.017000000003,6.0631,,,,,,,,19.1222,11.7275,23.526,16.0714,11.7253
2143,印纪传媒,0.66,27.08,37.72,73095.49,27.27,29.17,41.9365,2505.5178,2.265,1.7766,202.6342,3.8999,92.3101,0.9104,395.4306,33.1643,27.6729,38.4259,37.4955,27.0769,42.8453
2144,宏达高科,0.57,-19.72,5.94,10081.22,-19.22,17.69,30.0777,569.6924,3.2229,4.242,84.8656,7.3079,49.2618,1.1162,322.5228,8.1731,-19.4905,-0.41100000000000003,-0.7987,-19.7183,-0.5302
2145,中核钛白,0.05,-118.52,3.29,8409.07,-166.55,4.1,25.0123,2048.1658,1.2852,6.7144,53.6161,3.6288,99.2063,1.126,319.7158,25.7003,,8.7525,9.0824,-118.5185,8.7525
2146,荣盛发展,0.95,48.44,18.74,414809.31,70.83,13.54,31.0483,30622.0145,7.0425,59.2164,6.0794,0.2694,1336.3029,0.2577,1396.9732,30.6849,69.9796,14.5033,41.6769,48.4375,14.6817
2147,新光圆成,1.22,9284.62,30.05,152965.62,44890.0,40.93,72.7114,3736.4663,2.6571,16.1825,22.2463,0.3131,1149.7924,0.7331,491.0653,,,,,,
2148,北纬科技,0.31,-542.86,7.51,7883.05,-512.76,19.98,47.4136,394.4089,1.5415,8.8676,40.5972,32.6174,11.0371,0.745,483.2215,103.7182,,9.5535,10.0391,-542.8571,8.0237
2149,西部材料,0.11,-114.66,1.83,2122.11,-116.04,1.74,19.0492,1213.3377,5.7042,3.945,91.2548,1.7312,207.9482,0.8901,404.4489,23.4249,,96.1093,16.0823,-114.6579,122.9612
2150,通润装备,0.39,44.44,14.56,9932.96,49.77,9.58,26.8056,1036.0997,3.778,5.6523,63.6909,6.7816,53.0848,1.2658,284.4051,10.4986,51.6453,68.7337,51.7113,44.4444,69.8204
2151,北斗星通,0.11,-42.11,1.49,5168.3,1.95,3.19,32.1406,1617.1886,3.1581,2.5417,141.6375,2.559,140.68,0.6919,520.3064,45.9749,26.5703,61.0449,48.5379,-42.1053,62.976000000000006
2152,广电运通,0.54,-46.0,11.82,84397.21,-6.07,19.07,46.9936,4423.65,2.7319,5.7057,63.0948,1.1522,312.4458,0.6083,591.8133,11.3445,-2.8252,86.2157,54.626999999999995,-46.0,85.7127
2153,石基信息,0.36,-69.23,8.09,38879.03,7.7,14.6,40.4607,2662.6081,2.4959,8.8603,40.6307,6.26,57.508,0.732,491.8033,34.0241,8.8338,9.8976,14.7905,-69.2308,6.7525
2154,报喜鸟,-0.33,-466.67,-14.9,-38669.71,-486.63,-19.25,50.6804,2008.2248,1.7134,4.2474,84.7577,1.0465,344.0038,1.062,338.9831,-10.4075,-487.1047,-14.2549,-8.2057,-466.6667,-14.2379
2155,湖南黄金,0.12,300.0,3.94,14350.25,400.87,2.11,15.7607,6781.1352,5.6413,41.3546,8.7052,10.8605,33.1476,3.9166,91.9165,17.0691,567.9188,27.3532,12.8682,300.0,27.4549
2156,通富微电,0.19,-7.72,4.74,18081.46,22.73,3.93,17.9955,4591.6567,4.7208,5.3211,67.6552,6.85,52.5547,1.3347,269.7235,97.75399999999999,60.6683,64.2011,72.0397,-7.7222,4.7589999999999995
2157,正邦科技,0.52,0.0,28.58,104595.56,235.85,5.52,13.7855,18920.1448,9.3921,42.3867,8.4932,9.1104,39.5153,4.0773,88.2937,15.2524,209.1081,75.1008,25.5587,0.0,85.5203
2158,,,,,,,17.09,36.1233,973.77,1.8359,6.5135,55.2698,4.114,87.5061,0.5329,675.5489,9.5261,2.6473,6.8328,6.795,-43.5713,5.8934
2159,三特索道,-0.39,-225.81,-6.11,-5394.03,-225.42,-11.95,51.1915,451.3565,3.2549,42.7311,8.4248,1.2364,291.1679,1.1218,320.9128,5.2995,-170.5582,-28.1375,15.0158,-225.8065,-14.1143
2160,常铝股份,0.23,13.0,5.43,15666.78,32.3,4.76,19.8993,3285.3693,4.5349,4.9022,73.4364,3.4409,104.6238,1.4315,251.4845,29.4596,31.8213,35.0222,21.0521,13.0,35.0351
2161,远望谷,0.05,150.0,2.52,4027.13,133.32,8.27,45.5496,486.4707,0.6576,1.8723,192.2769,1.3397,268.7169,0.6252,575.8157,-4.1027,251.3771,0.1601,12.867,150.0,0.4243
2162,,,,,,,2.18,35.0559,777.8888,0.9128,5.7839,62.2417,1.4922,241.2545,1.1125,323.5955,13.6928,10.5191,4.1762,-3.9441,-9.0909,3.2199
2163,中航三鑫,0.01,-103.45,1.29,946.25,-104.11,0.21,13.925999999999998,4483.13,5.5791,5.2714,68.2931,4.06,88.67,1.5086,238.6318,,,,,,
2164,,,,,,,2.24,24.3601,514.8443,1.1553,1.7347,207.5287,1.7202,209.278,0.7375,488.1356,2.7322,0.2317,0.9884,-5.8458,0.0,1.0718
2165,红宝丽,0.22,15.79,9.65,12678.52,23.57,6.91,19.0344,1833.8378,3.0459,6.4542,55.7776,6.4473,55.8373,1.6801,214.273,0.3481,24.355999999999998,45.3495,39.3864,15.7895,46.3254
2166,莱茵生物,0.16,-5.88,8.54,6966.34,-7.48,12.19,25.5416,571.4482,1.3068,10.6702,33.7388,0.3557,1012.0888,0.3996,900.9009,11.0749,-7.617999999999999,6.2665,19.7713,-5.8824,6.2563
2167,东方锆业,0.04,-108.89,2.41,2544.48,-109.2,3.07,27.3877,826.9010000000001,1.3316,1.9373,185.8256,2.5186,142.9366,0.9892,363.9304,,,,,,
2168,深圳惠程,0.09,-47.06,6.09,7591.25,-40.85,26.3,38.7324,288.6184,0.3495,2.7174,132.4796,3.0331,118.6904,0.2798,1286.6333,37.8507,-38.395,16.6922,47.1862,-47.0588,16.6922
2169,智光电气,0.33,-6.08,7.16,11137.49,3.11,7.96,25.13,1398.1883,3.5496,1.2904,278.9833,4.4313,81.2403,0.7061,509.8428,6.9824,5.7385,128.1383,21.4037,-6.0838,136.4177
2170,芭田股份,0.1,-44.56,4.42,8953.69,-43.62,4.45,21.6324,2011.7439,2.2602,29.4932,12.2062,4.9108,73.3078,1.6273,221.2253,-7.306,-49.8542,8.8238,7.5628,-44.5593,7.7967
2171,楚江新材,0.42,133.89,10.69,18740.15,166.01,2.36,6.6537,7918.4675,17.8057,20.7292,17.3668,12.8883,27.9323,3.3562,107.2642,-1.1578,150.829,85.9804,52.7918,133.8889,91.2945
2172,澳洋科技,0.38,94.37,21.84,25924.22,90.81,5.31,13.0837,4875.8178,6.6473,17.1401,21.0034,10.5901,33.994,3.0449,118.2305,28.0153,156.1264,13.2715,12.1544,94.3734,16.8247
2173,创新医疗,0.26,-181.25,3.56,11471.35,-275.57,15.03,38.7028,762.7884,1.6696,7.1541,50.3208,0.6287,572.6101,0.4725,761.9048,456.6101,,754.4229,325.5947,-181.25,754.3324
2174,游族网络,0.68,-63.44,24.12,58787.99,14.03,23.23,47.6197,2530.1144,2.9375,4.86,74.0741,,,1.931,186.4319,64.8619,18.2025,24.3357,60.8332,-63.4409,23.913
2175,,,,,,,10.64,44.4762,574.6205,0.7623,2.48,145.1613,1.7241,208.8046,0.5914,608.7251,42.1233,5.2336,78.2552,39.6899,-64.2333,70.582
2176,江特电机,0.14,366.67,5.88,19729.7,400.91,6.61,25.4684,2984.7117,2.0315,4.4513,80.8752,3.8108,94.4684,0.8832,407.6087,234.2915,490.7039,27.8783,14.1578,366.6667,52.5028
2177,御银股份,0.03,-67.11,1.4,2324.62,-66.53,3.01,33.3706,770.9425,1.0128,3.1244,115.2221,1.6062,224.1315,0.6836,526.6238,-29.7229,-66.5265,1.4114,-6.2504,-67.1053,1.4114
2178,延华智能,0.06,-60.0,3.89,4446.38,-56.5,4.04,17.0862,1099.2783,1.5112,3.2935,109.3062,1.3772,261.3999,0.7015,513.186,-1.5507,-57.7225,1.0798,8.6504,-60.0,0.7167
2179,中航光电,1.22,29.79,19.57,73376.59,29.1,12.53,33.7488,5854.8021,9.7172,2.9188,123.3384,3.0669,117.3824,0.9573,376.0577,23.906,28.701999999999998,19.5526,14.0162,29.7872,20.8869
2180,纳思达,0.06,-88.21,3.31,6107.51,-78.29,1.05,35.6639,5805.4623,5.7364,3.2888,109.4624,1.8553,194.0387,0.8096,444.664,183.3287,-192.2165,128.4295,1588.7883,-88.2115,-6.2399
2181,粤传媒,0.16,-142.54,5.14,18953.67,-142.55,18.56,24.861,1020.8296,0.8792,2.5025,143.8561,7.7133,46.6726,0.4144,868.7259,-21.0037,,-2.4496,3.6217,-142.5443,-2.5202
2182,云海金属,0.54,414.82,13.24,16930.22,461.79,4.18,15.0226,4048.0917,12.5245,6.725,53.5316,6.7386,53.4236,2.6018,138.3657,30.0522,651.1664,29.8879,19.0437,414.8184,55.8774
2183,怡亚通,,,9.99,51875.25,5.34,0.89,6.5784,57913.6711,27.4643,5.7203,62.9338,8.01,44.9438,1.9293,186.5962,46.0951,14.124,17.5653,29.1598,-100.0,8.8192
2184,海得控制,0.06,-83.61,1.37,1342.69,-82.76,0.76,21.5799,1748.3078,7.303,2.259,159.3625,4.348,82.7967,1.0744,335.0707,0.363,-69.1084,33.8012,11.1961,-83.6112,36.5264
2185,华天科技,0.37,-18.54,8.19,39092.07,22.73,7.14,18.0429,5475.0278,5.1381,7.9701,45.1688,6.4872,55.4939,1.5815,227.632,41.3269,25.8726,4.1462,8.6088,-18.5391,5.5782
2186,全聚德,0.45,6.45,9.97,13958.98,6.44,7.55,60.8394,1847.1836,5.9883,30.7579,11.7043,10.2891,34.9885,1.8330000000000002,196.3993,-0.325,5.1102,4.9091,6.4644,6.4455,5.2122
2187,广百股份,0.46,-36.99,6.2,15765.42,-37.1,2.41,18.8761,6525.8085,19.0577,77.3559,4.6538,28.1627,12.7829,2.4988,144.0692,-10.9637,-39.2236,1.3973,-8.4229,-36.9863,1.618
2188,巴士在线,0.31,416.67,4.58,9360.07,761.31,14.23,50.1322,657.6868,2.1953,2.2337,161.1676,8.1188,44.3415,1.2124,296.9317,260.1699,780.0748,4.6733,5.4587,416.6667,4.687
2189,利达光电,0.09,12.5,3.27,1732.2,9.74,2.1,13.3571,824.3101,4.1372,3.6578,98.4198,9.691,37.1479,1.5863,226.9432,2.9747,-2.2294,1.9224,1.591,12.5,2.6263
2190,成飞集成,0.4,53.85,7.88,13771.64,56.3,6.26,25.0611,2198.673,6.3694,3.1573,114.0215,2.6010000000000004,138.4083,0.5707,630.8043,35.436,65.197,59.708999999999996,90.25399999999999,53.8462,6.1306
2191,劲嘉股份,0.44,-21.27,13.3,57072.14,-20.81,20.55,41.3293,2776.9548,2.1109,3.8471,93.57700000000001,3.1181,115.4549,1.2763,282.0653,2.0921,-19.1805,10.0532,24.516,-21.2716,8.3546
2192,融捷股份,0.02,-66.67,0.73,530.54,-40.41,2.14,32.0306,247.7641,0.9542,3.0106,119.5775,2.05,175.6098,0.7739,465.1764,6.5876,-2.4525,3.2903,-1.8003,-66.6667,0.2755
2193,如意集团,0.13,18.18,2.16,3276.79,91.42,3.61,18.1856,906.123,3.4622,3.1076,115.845,2.2122,162.7339,0.4821,746.7330000000001,52.9691,91.4194,262.3175,130.8736,18.1818,262.3175
2194,武汉凡谷,-0.3,-330.77,-8.31,-16526.29,-320.25,-9.86,4.8253,1675.3583,2.9669,3.9715,90.6459,2.6171,137.5568,0.9168,392.6702,-5.4102,-320.2504,-2.193,2.1709,-330.7692,-2.193
2195,二三四五,0.33,-31.25,10.22,63496.56,52.2,36.45,72.5883,1741.602,0.9011,7.1137,50.6066,,,0.5157,698.0803,18.4832,51.9921,49.5027,52.6752,-31.25,49.4366
2196,方正电机,0.46,39.39,5.17,11829.02,100.37,11.27,25.3848,1049.3334,3.9562,3.1014,116.0766,2.5744,139.8384,0.9794,367.57199999999995,32.0885,107.5574,4.8555,5.1892,39.3939,5.8337
2197,证通电子,0.12,-36.84,3.18,5439.56,-33.33,3.02,23.9532,1795.9068,3.4558,2.5734,139.8927,4.4347,81.178,0.7684,468.506,59.2905,-38.3858,122.8866,61.4074,-36.8421,126.906
2198,嘉应制药,0.11,-16.83,5.76,5517.2,-16.85,12.26,76.7234,449.9509,0.8865,3.0533,117.9052,2.1924,164.2036,1.3964,257.8058,-5.4338,-16.8531,5.9344,4.8909,-16.8324,5.9344
2199,东晶电子,0.07,-106.19,3.59,1619.67,-105.9,6.29,1.8348,257.16700000000003,1.0563,2.5549,140.9057,3.5602,101.1179,0.7267,495.3901,,,,,,
2200,云投生态,0.18,202.67,4.01,3343.57,226.25,3.31,28.6233,1009.7428,5.4837,2.5378,141.8552,0.498,722.8916,0.4315,834.299,19.7417,82.9086,7.6437,19.1422,202.6667,4.0948
2201,九鼎新材,0.02,-71.43,0.54,479.15,-70.09,0.6,21.8231,793.7409,3.1036,3.5025,102.7837,2.6469,136.0082,1.273,282.7965,15.3752,-74.5229,0.0963,13.3095,-71.4286,0.1956
2202,金风科技,1.08,3.03,16.87,300298.2,5.39,11.37,29.2638,26395.8293,9.6492,1.8799,191.4995,5.9945,60.0551,0.9042,398.142,-12.1957,8.0108,19.0229,22.5684,3.0317,19.1792
2203,海亮股份,0.33,20.72,13.61,55124.85,20.71,3.07,7.5845,17917.1071,10.5885,10.9363,32.9179,12.7607,28.2116,2.9014,124.07799999999999,31.8307,18.1082,12.4724,38.4455,20.7174,13.1594
2204,大连重工,0.01,-50.0,0.42,2728.28,24.7,0.42,18.5034,6432.5442,3.3305,1.1525,312.3644,1.4273,252.2245,0.514,700.3891,-9.9972,52.1876,0.2686,-4.274,-50.0,0.5426
2205,国统股份,0.11,-125.2,1.47,1332.86,-125.18,2.21,23.8925,600.7342,5.1719,1.0735,335.3517,2.9586,121.6792,0.5272,682.8528,,,,,,
2206,海利得,0.54,22.73,10.49,25510.96,30.51,9.93,23.7026,2566.5487,5.2676,7.1212,50.5533,5.0584,71.1687,1.4716,244.6317,21.0099,29.503,31.3626,15.349,22.7273,31.4219
2207,*ST准油,-0.38,-50.65,-23.57,-9172.49,-50.17,-41.0,-0.7434,223.7074,0.9353,1.6937,212.5524,14.6403,24.5897,0.6527,551.5551,,,,,,
2208,,,,,,,4.14,17.6643,2626.7485,8.206,,,0.4408,816.6969,0.3218,1118.7073,39.6372,14.4666,5.1251,46.0364,17.2414,5.9853
2209,达意隆,-0.23,-453.81,-7.11,-4531.81,-453.93,-5.78,23.4965,783.5124,4.0129,2.0398,176.4879,1.5613,230.5771,0.718,501.3928,-2.7197,-453.9307,-7.4074,1.7712,-453.811,-7.4074
2210,飞马国际,1.58,507.69,38.71,153198.36,776.99,2.93,0.8185,52162.8634,53.6499,20.8598,17.2581,251.873,1.4293,2.8553,126.0813,9.5002,806.0189999999999,67.9019,-4.3257,507.6923,64.5694
2211,宏达新材,0.03,-121.43,1.43,1103.87,-118.2,1.61,13.6238,682.8117,1.5788,6.8138,52.833999999999996,7.1405,50.4166,0.9354,384.8621,,,,,,
2212,南洋股份,0.14,27.27,3.8,7027.58,24.65,2.44,12.5986,2870.7133,5.6259,3.3129,108.6661,4.9133,73.2705,1.0268,350.6038,25.8262,24.6456,207.3062,183.4514,27.2727,207.3062
2213,特尔佳,0.04,-20.0,2.26,798.28,-26.91,5.29,40.6852,150.6805,0.7314,3.1743,113.4108,2.5663,140.2798,0.5677,634.1377,-19.8594,-26.9148,2.2812,-0.0328,-20.0,2.2812
2214,大立科技,0.07,0.0,3.43,3310.87,2.03,9.75,48.9466,339.4082,0.7399,0.8925,403.3613,0.444,810.8108,0.3089,1165.4257,5.0569,1.9922,2.2358,-11.9145,0.0,2.266
2215,诺普信,-0.3,-220.0,-16.38,-27624.67,-219.66,-14.07,36.8362,1962.9264,2.1474,12.3858,29.0655,3.0010000000000003,119.96,1.1852,303.7462,-11.1695,-218.5205,-1.5074,2.3197,-220.0,-7.0164
