code,name,eps,eps_yoy,roe,net_profits,profits_yoy,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg
792,盐湖股份,0.08,821.43,0.62,14367.34,978.48,6.53,46.753,2199.9526,1.1844,2.8563,31.5093,0.4293,209.6436,0.135,666.6667,31.3039,2319.3021,27.7284,15.9461,821.4286,30.3633
793,华闻传媒,0.09,109.31,1.97,17508.23,115.9,23.28,38.1853,752.06,0.3666,0.9053,99.4146,1.274,70.6436,0.1365,659.3407,-9.6608,142.1953,15.529000000000002,7.7437,109.3137,12.8101
795,英洛华,0.02,-122.86,0.59,702.04,-131.15,2.71,16.9241,258.3059,0.5811,0.737,122.1167,0.6616,136.0339,0.2282,394.3909,106.9286,,60.8615,35.4843,-122.8571,58.2068
796,凯撒旅游,0.02,-38.97,0.98,1618.85,98.28,1.31,19.6261,1229.3674,1.5309,3.0083,29.9172,60.6495,1.4839,0.4042,222.662,676.6829,59.4851,166.4656,198.2846,-38.9728,200.0937
797,中国武夷,0.04,-42.86,1.13,1654.28,-36.5,4.21,30.8885,392.2379,0.7847,0.5631,159.8295,0.044000000000000004,2045.4545,0.042,2142.8571,-6.039,-25.7541,64.3068,20.092,-42.8571,86.9252
798,,,,,,,-7.97,5.6952,94.1207,0.2946,3.6509,24.6515,0.5393,166.88299999999998,0.2475,363.6364,-33.7726,-245.8772,-43.7695,-29.0532,-271.5328,-31.7459
799,酒鬼酒,0.09,48.46,1.6,2826.7,48.52,16.91,71.2786,167.1157,0.5143,137.9322,0.6525,0.0629,1430.8426,0.1148,783.9721,3.7007,59.2615,4.9299,6.9612,48.4642,5.7969
800,一汽轿车,-0.26,-407.33,-4.98,-42314.53,-407.37,-9.9,13.7816,4270.0436,2.6236,90.1236,0.9986,1.1054,81.4185,0.5051,178.1825,-40.6061,-401.44599999999997,-7.1279,-6.8761,-407.3286,-6.7348
801,四川九洲,0.03,29.79,0.7,1562.22,44.58,1.69,19.6136,922.8683,1.8045,0.4678,192.3899,0.914,98.4683,0.2181,412.6547,120.8216,42.3592,48.3978,19.3926,29.7872,47.1741
802,北京文化,-0.06,1270.21,-2.43,-2502.41,1258.02,-55.71,52.1928,44.9125,0.1155,0.541,166.3586,0.1996,450.9018,0.0215,4186.0465,3.872,,15.0197,184.264,1270.2128,13.4081
803,*ST金宇,-0.06,500.0,-6.78,-772.36,413.62,-32.17,0.1765,24.0053,0.1879,4.0244,22.3636,0.0758,1187.3351,0.057999999999999996,1551.7241,-2.0762,,-26.4055,8.873,500.0,-26.4133
806,银河生物,-0.01,-130.1,-0.63,-1260.0,-141.11,-8.28,25.0902,152.0481,0.1382,0.3566,252.3836,0.2805,320.8556,0.0848,1061.3208,10.2386,-137.4085,3.0107,-14.9694,-130.1047,0.3831
807,云铝股份,-0.02,-60.0,-0.01,-4176.95,-46.62,-1.39,10.3847,3002.7326,1.5815,10.704,8.4081,1.0171,88.4869,0.4082,220.4802,,,,,,
809,,,,,,,-642.28,-105.5377,3.3076,0.004,0.0053,16981.1321,0.0014,64285.7143,0.0005,180000.0,-18.0193,,-7.1606,9.4643,100.0,-7.1606
810,创维数字,0.15,6.84,5.7,14822.3,113.75,8.9,22.4185,1664.8699,1.6673,0.6886,130.7,1.6269999999999998,55.3165,0.3255,276.4977,139.9399,141.3551,20.329,63.5577,6.8395,7.8117
811,烟台冰轮,0.01,-88.89,0.2,403.19,-89.2,0.71,28.5263,566.4992,1.3011,0.7418,121.3265,0.7122,126.369,0.281,320.2847,54.2285,-83.5721,17.4846,48.6559,-88.8889,18.6516
812,陕西金叶,0.01,-10.76,0.72,628.66,-11.23,3.78,27.5217,166.1962,0.3714,1.9592,45.9371,0.2182,412.4656,0.1454,618.9821,44.5852,-9.586,2.4218,11.5523,-10.7595,1.4909
813,德展健康,-0.02,-282.73,-0.89,-940.64,-282.66,-13.13,23.8256,71.5973,0.1531,3.4886,25.7983,0.2932,306.9577,0.195,461.5385,-44.2175,-167.6678,0.2946,-0.7828,-282.7273,-0.6271
815,美利云,-0.07,-65.0,-98.42,-2299.54,-63.66,-20.34,6.1521,113.0013,0.3566,1.9327,46.567,0.1803,499.1681,0.1667,539.8919999999999,-23.7173,,,-6.1263,-65.0,-105.1053
816,智慧农业,0.01,-45.38,0.3,1009.2,-45.39,,,,,1.1075,81.2641,0.9521,94.5279,0.1551,580.2708,-8.7191,-74.1187,0.7154,-8.5334,-45.3846,1.6246
818,方大化工,0.01,-51.61,0.44,919.63,-51.51,1.77,11.2999,518.9082,0.7631,12.3112,7.3104,3.5684,25.2214,1.0125,88.8889,-15.5037,-58.8803,5.5128,-2.227,-51.6129,5.7345
819,岳阳兴长,0.01,-72.55,0.5,341.7,-71.36,1.16,9.3565,293.1389,1.1909999999999998,27.081999999999997,3.3232,7.2111,12.4808,0.5920000000000001,152.02700000000002,-24.7407,-88.8355,3.8927,3.2195,-72.54899999999999,5.0861
820,神雾节能,-0.07,2300.0,-7.42,-2073.19,2024.51,-160.68,-12.8155,12.9026,0.0448,0.2329,386.4319,0.1603,561.4473,0.0541,1663.586,-77.4724,,6.1358,-6.6644,2300.0,6.1358
821,京山轻机,0.0,-97.14,0.06,92.77,-96.12,0.4,30.107,231.90900000000002,0.4854,0.6911,130.2272,0.4127,218.0761,0.1677,536.6726,25.3773,-84.4506,48.4184,41.2038,-97.1429,50.222
822,山东海化,0.0,-96.86,0.09,194.84,-97.05,0.32,19.4405,601.0740000000001,0.6715,2.6198,34.3538,1.5333,58.6969,0.4146,217.0767,-28.2371,-97.3065,2.6135,-8.1499,-96.8571,2.6345
823,超声电子,0.03,-46.27,0.52,1471.1,-46.28,1.78,19.0339,823.1383,1.5329,0.8285,108.6301,1.2437,72.3647,0.3174,283.5539,-6.6931,-34.0804,2.0505,-5.8861,-46.2745,-0.0474
825,太钢不锈,-0.1,-3266.67,-2.59,-54389.1,-3138.53,-4.77,9.5135,11378.6115,1.9975,4.4319,20.3073,1.7119,52.5732,0.7022,128.1686,-33.3169,-47596.3119,-17.125999999999998,-5.642,-3266.6667,-17.0743
826,启迪桑德,0.23,20.42,3.12,19511.95,20.61,11.94,26.6334,1633.8971,1.9179,0.6271,143.5178,2.9392,30.6206,0.2576,349.3789,74.0048,21.4342,30.2016,56.5293,20.4188,29.2783
828,东莞控股,0.18,7.63,3.98,18627.78,7.65,66.22,68.1288,281.2862,0.2705,8.9984,10.0018,,,0.1232,730.5195,24.7622,7.6492,13.6163,37.758,7.6276,13.6163
829,天音控股,0.01,-50.0,0.46,916.15,-51.09,0.09,4.5384,9872.7848,10.4264,16.3409,5.5077,2.597,34.6554,1.0442,86.1904,-23.0815,-33.935,-14.0782,2.4321,-50.0,-10.6682
830,鲁西化工,-0.01,-111.43,-0.15,1572.4,-84.77,0.66,11.6238,2356.3868,1.6086,47.4793,1.8956,1.3155,68.4151,0.6549,137.4256,-31.2275,-84.7676,31.2426,12.0196,-111.4286,28.7716
831,,,,,,,-24.86,31.5657,62.2359,0.0634,0.2196,409.8361,0.0399,2255.6391,0.0323,2786.3777,-9.4184,-446.5085,-16.4329,-15.5938,-626.6667,-16.523
833,贵糖股份,-0.01,-189.29,-0.22,-576.76,-274.1,-1.55,15.7178,370.77099999999996,0.5547,6.2441,14.4136,0.7026,128.0956,0.2508,358.8517,16.8478,-274.1045,208.7432,165.4548,-189.2857,208.7432
835,长城动漫,-0.06,434.78,-5.7,-1912.46,443.81,-32.5,13.1152,58.8306,0.18,0.249,361.4458,0.7161,125.6808,0.1501,599.6003,,,,,,
836,鑫茂科技,0.01,-119.03,1.04,1712.13,-156.97,4.6,9.4753,371.6988,0.3075,1.7909,50.2541,0.4615,195.0163,0.1622,554.8705,10.3738,,11.1581,-17.9774,-119.0349,12.9412
837,,,,,,,-5.19,11.3559,573.0893,0.8265,0.7966,112.9802,0.2867,313.91700000000003,0.1421,633.3568,-5.1937,,-3.3686,6.8135,37.0607,-7.9504
838,财信发展,0.02,-134.8,1.18,1825.35,-311.59,8.96,31.6242,203.5621,0.1849,53.4846,1.6827,0.0361,2493.0748,0.0436,2064.2202,,,,,,
839,中信国安,0.06,20.39,1.32,8702.55,20.38,10.49,18.6729,829.3406,0.5289,1.0887,82.6674,0.6567,137.0489,0.1366,658.8580000000001,73.0592,26.3437,-0.9902,1.7919,20.3905,-2.6374
848,承德露露,0.32,-29.78,13.53,24320.13,5.91,19.39,47.3673,1254.2336,1.6662,151.8308,0.5928,5.0294,17.8948,0.7059,127.4968,0.6888,5.7406,23.8361,17.9746,-29.7826,24.394000000000002
850,华茂股份,0.01,-82.47,0.3,1401.93,-82.45,,,,,2.0766,43.3401,0.7721,116.5652,0.2932,306.9577,-19.1771,-88.9394,23.1594,15.7717,-82.4706,24.8484
851,,,,,,,-1.01,6.3884,1469.3823,2.4847,1.3026,69.0926,1.6955,53.0817,0.3291,273.4731,-0.6989,-1307.025,6.1149,1.6281,169.1489,2.8893
852,,,,,,,-14.19,9.9499,665.5978,1.4465,0.287,313.5889,0.2361,381.1944,0.1175,765.9574,,,,,,
856,,,,,,,-12.04,2.4236,194.1081,0.8551,0.2603,345.7549,0.4896,183.8235,0.1195,753.1381,-52.0322,,-45.8276,-8.2232,-16.6667,-47.217
858,五粮液,0.77,31.9,6.48,290311.22,31.91,32.89,69.8418,8825.5642,2.3249,69.7656,1.29,0.3019,298.112,0.1806,498.3389,31.0318,31.3703,11.088,25.313000000000002,31.8966,11.0516
859,国风塑业,-0.01,-14.0,-0.68,-950.83,11.28,-4.26,8.1471,223.1044,0.3017,1.6272,55.3097,1.2641,71.1969,0.2681,335.6956,,,,,,
860,顺鑫农业,0.31,-8.71,3.2,17530.63,-8.71,4.82,42.1616,3633.6942,6.3683,14.1878,6.3435,0.2787,322.9279,0.3043,295.7608,12.3466,-7.6888,5.649,10.8179,-8.7073,5.7385
861,海印股份,0.02,-50.0,1.22,3437.84,-25.39,6.99,37.6813,491.3353,0.2183,7.5629,11.9002,0.111,810.8108,0.1248,721.1538,19.7487,-13.1963,-3.1553,13.981,-50.0,-5.1494
862,银星能源,-0.15,1362.0,-5.16,-7918.88,1361.98,-31.94,8.3301,247.8701,0.4576,0.9724,92.5545,1.3801,65.2127,0.2053,438.3829,-21.4793,,-11.7934,-4.1072,1362.0,-11.3272
863,三湘印象,0.43,-714.29,13.04,41479.99,-714.41,14.17,29.6306,2925.4333,3.0585,140.3882,0.6411,0.1849,486.7496,0.2395,375.7829,,,,,,
868,安凯客车,0.01,0.0,0.78,1008.97,153.23,1.09,-25.465,923.3036,1.3274,0.5476,164.3535,3.5103,25.6388,0.1942,463.4398,,,,,,
869,,,,,,,28.83,67.8366,1882.2306,2.7459,8.368,10.7553,0.304,296.0526,0.4497,200.1334,3.1239,2.3884,10.4095,14.2191,2.5974,10.2153
875,吉电股份,0.09,8.75,3.24,12708.54,9.5,10.42,27.6923,1218.4765,0.8342,1.2401,72.5748,10.3819,8.6689,0.5045,178.3944,-5.8554,-3.5377,4.4224,11.8861,8.75,3.4003
876,新希望,0.32,28.0,3.27,65950.91,28.0,5.38,9.1524,12238.633999999998,5.8723,24.7569,3.6354,3.5210000000000004,25.5609,1.2071,74.5589,-7.1441,20.1337,10.1969,7.0548,28.0,9.7179
877,天山股份,-0.22,-18.52,-3.03,-19095.08,-18.78,-47.98,1.3472,397.9589,0.4521,0.4677,192.43099999999998,0.5731,157.0407,0.0968,929.7521,,,,,,
878,云南铜业,-0.06,-700.0,-1.6,-8543.37,-932.76,-1.52,5.2452,5604.9918,3.9572,5.9742,15.0648,0.7485,120.2405,0.4738,189.9536,-54.0992,-598.6315,-1.6131,3.1821,-700.0,2.5417
880,潍柴重机,0.02,-39.75,0.52,666.16,-31.65,1.72,12.0372,385.9016,1.3976,1.9814,45.4224,0.7001,128.5531,0.3075,292.6829,-27.8219,-30.9886,2.2481,-2.1206,-39.75,2.1775
881,中广核技,,,0.01,9.92,-99.29,0.01,5.3812,496.8272,1.6082,1.1684,77.0284,0.3155,285.2615,0.1645,547.1125,4.6738,-152.9878,-58.5267,-18.3847,-100.0,-49.888000000000005
882,,,,,,,6.8,38.5048,272.0309,0.1222,7.3214,12.2927,,,0.0739,1217.862,-27.9817,-15.5945,-2.645,-8.3435,48.2143,4.3519
883,,,,,,,20.76,35.273,1917.3283,0.2946,2.7888,32.2719,8.2321,10.9328,0.3275,274.8092,1.0744,-9.2816,53.7251,12.4581,-32.967,47.4025
885,同力水泥,-0.09,-9090.0,-1.97,-4266.64,-8947.07,-6.87,15.1003,620.6025,1.307,6.327999999999999,14.2225,1.7327,51.9421,0.5582,161.2325,-5.7463,-749.8255,2.5665,22.5125,-9090.0,-1.0895
886,海南高速,0.02,-30.43,0.62,1569.29,-32.45,30.82,67.3985,50.918,0.0514,2.8847,31.1991,0.0199,4522.6131,0.0251,3585.6574,1.138,-32.3841,-8.3995,-3.9757,-30.4348,-8.432
887,,,,,,,13.3,31.0409,1771.8353,1.5883,1.1707,76.8771,1.0018,89.8383,0.3977,226.3012,22.6399,27.689,25.4462,37.4883,31.25,27.1666
888,峨眉山A,0.03,207.07,0.83,1603.35,515.73,6.64,33.3686,241.4218,0.4581,9.9172,9.0751,1.0267,87.6595,0.29100000000000004,309.2784,14.1711,598.4938,8.6384,14.8738,207.0707,9.1868
889,茂业通信,0.08,10.38,2.12,4824.08,10.38,11.04,25.1225,436.9515,0.7026,0.9063,99.3049,33.2632,2.7057,0.3585,251.046,-30.4452,10.388,6.6662,-3.948,10.3841,6.8911
890,,,,,,,0.53,12.4626,376.3239,0.9912,0.5660000000000001,159.0106,0.7020000000000001,128.2051,0.2019,445.7652,3.0314,16.6478,0.9824,-0.9556,12.765999999999998,0.5515
892,,,,,,,14.45,65.5869,1.4434,0.0034,0.5547,162.2499,,,0.1961,458.9495,,,,,,
893,,,,,,,0.45,11.3963,487.9484,0.6446,5.5964,16.0818,4.1272,21.8066,0.2901,310.2378,-81.1659,,800.2061,-32.2377,-104.1429,795.6211
895,双汇发展,0.33,-22.23,6.19,107414.14,16.65,8.43,18.1812,12739.8845,3.8595,103.1353,0.8726,3.4895,25.7917,1.3902,64.7389,28.2776,16.7392,7.9067,4.3785,-22.2275,8.6639
897,津滨发展,-0.0,-86.78,-0.39,-489.94,-86.64,-3.26,36.8287,149.8961,0.0926,1.7339,51.9061,0.0197,4568.5279,0.025,3600.0,,,,,,
898,鞍钢股份,-0.09,-2933.33,-1.43,-61500.0,-3336.84,-5.45,6.9807,11274.0,1.5582,8.1518,11.0405,1.2811,70.2521,0.4598,195.7373,-24.6441,-3516.6667,-11.4449,0.2952,-2933.3333,-11.5507
899,赣能股份,0.15,-37.52,3.97,14965.7,-5.74,26.97,41.6263,554.7724,0.5686,2.3422,38.4254,3.605,24.9653,0.3532,254.8131,-20.1757,-5.7401,114.4205,29.338,-37.5153,115.2649
900,,,,,,,8.92,22.7284,1368.1607,1.3519999999999999,4.8507,18.554000000000002,3.8752,23.2246,0.237,379.7468,6.1785,28.1169,7.6160000000000005,17.1659,34.0,7.3622
901,航天科技,0.02,-300.0,0.57,791.2,-481.84,2.33,21.3942,338.8896,1.0471,0.8144,110.5108,0.5449,165.1679,0.2252,399.6448,,,,,,
902,,,,,,,8.23,15.0105,2631.9714,3.9925,13.2147,6.8106,1.5373,58.5442,0.6709999999999999,134.1282,2.379,21.9016,68.3344,39.9143,13.7931,68.556
903,,,,,,,8.41,18.9584,930.2116,1.1641,1.1909999999999998,75.5668,0.9593,93.8184,0.2083,432.0691,15.0534,9.3408,3.6344,16.4048,8.8889,3.6522
905,厦门港务,0.06,-14.29,1.22,3414.73,-14.06,1.88,4.1374,1816.2894,3.4205,2.3722,37.9395,6.3726,14.123,0.8853,101.6605,9.9215,-12.0275,7.8835,-1.2931,-14.2857,8.8445
906,浙商中拓,0.08,14.29,1.92,3091.56,42.01,0.51,3.1419,5946.1127,15.1326,4.4957,20.0191,4.455,20.202,1.0713,84.0101,37.1781,42.1609,30.9661,15.4536,14.2857,45.3026
908,景峰医药,0.05,-8.2,1.85,4035.01,-3.29,10.08,75.6897,400.1047,0.5002,0.5717,157.4252,0.4551,197.7587,0.188,478.7234,11.8686,-9.6675,14.6193,29.8391,-8.2,15.3233
909,,,,,,,1.15,7.582999999999999,301.9321,1.0269,1.1698,76.9362,0.08900000000000001,1011.2360000000001,0.0736,1222.8261,-16.4575,-2.9473,-0.7578,-10.5109,0.0,0.8803
910,,,,,,,2.64,35.0577,1108.9648,2.1023,2.0662,43.5582,0.39,230.7692,0.2834,317.5723,-30.6932,-34.4213,-21.8353,-30.7821,24.4444,-11.97
911,南宁糖业,-0.36,-614.29,3.6,-11429.22,-643.19,-22.16,7.072,515.5937,1.5909,1.1461,78.5272,0.5826,154.4799,0.1494,602.4096,-41.4527,-621.6827,26.3109,23.0182,-614.2857,35.9193
912,泸天化,-0.07,-4.11,-5.36,-3890.34,-9.42,-4.69,8.0807,827.8795,1.4151,82.5644,1.0901,1.466,61.3915,0.5701,157.86700000000002,,,,,,
913,钱江摩托,0.1,900.0,2.22,4343.3,593.0,8.64,18.8925,502.2679,1.1074,0.8475,106.1947,0.4529,198.7194,0.2664,337.8378,-14.2277,5414.3818,-6.2344,-7.8588,900.0,-6.8909
915,山大华特,0.26,8.33,4.14,4659.68,9.34,14.06,65.7653,331.2687,1.8377,1.5669,57.4383,0.9673,93.0425,0.3044,295.6636,31.334,15.7829,13.4261,12.8835,8.3333,13.7011
916,,,,,,,24.32,48.9626,222.9295,0.2045,0.6055,148.6375,60.4933,1.4878,0.1429,629.8111,6.5914,-22.9314,0.1553,-5.4001,-21.1111,-0.3125
917,电广传媒,0.09,0.0,1.2,12795.61,2.81,6.82,31.5034,1873.7002,1.3217,4.4164,20.3786,0.6301,142.8345,0.28,321.4286,56.5734,8.2474,10.1302,26.6103,0.0,6.1610000000000005
918,嘉凯城,-0.13,62.5,-12.83,-24079.87,64.01,-29.32,10.1208,821.2105,0.4551,1.6931,53.1569,0.0247,3643.7247,0.0243,3703.7037,1.3698,,-47.9836,-6.3406,62.5,-57.9919
919,金陵药业,0.09,-16.55,1.94,4779.69,-16.5,5.49,20.9401,870.2259,1.7266,1.6574,54.3019,1.5944,56.4476,0.3592,250.5568,22.055999999999997,-19.3464,5.7793,7.0629,-16.5493,4.7694
920,南方汇通,0.07,31.11,3.31,2988.46,30.72,12.54,44.9224,238.1371,0.5643,3.7358,24.0912,1.0481,85.8697,0.5205,172.9107,12.4531,26.2588,-1.7723,8.9795,31.1111,-4.146
921,海信科龙,0.11,-35.29,3.55,14636.1,-34.81,2.53,23.081999999999997,5765.4482,4.2308,2.3292,38.6399,1.8118,49.6744,0.6273,143.472,-10.3459,-26.3545,12.1143,0.5367,-35.2941,14.6978
922,*ST佳电,-0.06,20.0,-1.3,-3001.14,11.78,-11.34,10.4899,264.4556,0.4864,0.3288,273.7226,0.3974,226.4721,0.1134,793.6508,-9.1228,,-19.6533,-16.0562,20.0,-19.6533
923,河北宣工,0.01,-104.67,0.3,124.94,-104.68,1.88,27.7687,66.3075,0.3348,0.1845,487.8049,0.1219,738.3101,0.0782,1150.8951,180.5983,,-4.2919,-2.0142,-104.6701,-4.2919
925,众合科技,-0.06,-2133.33,-1.62,-1961.69,-1973.81,-11.52,33.8601,170.2437,0.5253,0.1482,607.2874,0.3808,236.3445,0.0766,1174.9347,-42.0605,,1.4116,0.3485,-2133.3333,0.7301
926,,,,,,,8.47,26.9609,3125.659,3.2925,5.7170000000000005,15.7425,0.1292,696.5944,0.0945,952.3810000000001,66.6515,103.6271,48.0035,32.7936,33.3333,36.2278
927,一汽夏利,-0.1,-35.11,-11.49,-16688.55,-35.11,-29.81,-24.9149,559.6662,0.3508,19.6021,4.5913,1.5331,58.7046,0.2943,305.8104,-52.1556,,8.2893,-22.5815,-35.1117,8.6102
928,中钢国际,0.16,23.89,3.44,10060.15,23.91,6.58,14.7493,1527.8947,2.3778,0.2541,354.1913,0.7818,115.119,0.1228,732.8989999999999,-8.5026,23.2836,21.4396,16.6101,23.8924,22.0522
929,兰州黄河,-0.13,-136.52,-3.37,-2496.38,-136.51,-13.97,32.452,178.5874,0.9613,10.6404,8.4583,0.3485,258.2496,0.1509,596.4215,-11.2836,-124.4754,-1.4982,-5.5419,-136.5217,-3.2511
930,中粮生化,-0.03,-83.16,-2.18,-3097.68,-83.12,-2.42,10.9523,1279.752,1.3269,4.4614,20.173,1.5869,56.7143,0.6505,138.3551,,,,,,
931,中关村,-0.02,-17.13,-2.01,-1597.51,-17.11,-6.14,46.1421,260.1485,0.3854,0.4988,180.433,0.1401,642.3983,0.134,671.6418,91.9432,,26.7433,23.6544,-17.1329,28.2097
932,,,,,,,-8.32,-0.8065,9796.8991,3.2486,4.3255,20.8068,1.244,72.3473,0.3707,242.7839,-8.3916,,-32.9907,1.601,379.4326,-35.8052
933,神火股份,0.22,-542.0,7.68,42042.54,-545.66,12.3,13.7223,3415.6632,1.7972,7.794,11.5473,0.6761,133.1164,0.2292,392.6702,-35.174,,-13.152000000000001,-2.0674,-542.0,-16.3707
935,四川双马,-0.02,-0.0,-0.65,-1706.86,-0.75,-3.92,8.511000000000001,434.3636,0.5689,1.5766,57.0849,3.1206,28.8406,0.5864,153.4789,,,,,,
936,,,,,,,1.78,8.0623,411.7367,0.4647,2.3253,38.7047,0.9053,99.4146,0.2097,429.1845,-27.314,-10.4281,11.7433,19.9618,-9.0909,15.4127
937,冀中能源,0.0,-33.33,0.02,420.32,-16.11,0.15,21.6804,2679.5304,0.7583,0.5903,152.4648,1.9807,45.4385,0.1775,507.0423,-25.3801,,-3.7786,-1.0252,-33.3333,-0.3064
938,,,,,,,1.29,3.9032,3073.8345,14.9157,2.0102,44.7717,2.4045,37.4298,0.7692,117.0047,17.355,9.1882,-19.0462,1.5557,26.3158,-19.9282
939,凯迪生态,0.06,20.0,1.28,9487.02,85.92,10.79,25.2995,878.4491,0.5827,0.5316,169.3002,0.1838,489.6627,0.0957,940.4389,32.9772,70.642,134.5662,132.5424,20.0,164.5171
948,,,,,,,-17.39,21.3056,285.9541,1.1595,0.6781,132.7238,0.4974,180.9409,0.17,529.4118,-7.0448,,1.9889,3.5328,-23.0769,1.8126
949,新乡化纤,0.01,-53.57,0.37,937.96,-53.38,1.12,12.0226,830.6777,0.8086,4.0395,22.28,0.9153,98.3284,0.4453,202.1109,43.7298,-53.3856,3.9796,2.6883,-53.5714,3.9924
950,*ST建峰,-0.27,80.0,-10.05,-16322.52,80.99,-21.63,-4.247,754.3053,1.2596,12.73,7.0699,2.4425,36.8475,0.6911,130.2272,0.0617,,-21.9794,-12.3671,80.0,-22.0793
951,,,,,,,0.92,9.9134,3863.8131,9.2121,0.7836,114.8545,1.5271,58.9352,0.2599,346.287,-17.4,-50.5408,3.5693,2.4027,-50.0,2.742
952,广济药业,0.09,-453.85,4.4,2306.15,-449.6,14.71,45.0861,156.7164,0.6226,2.0259,44.4247,0.8978,100.245,0.3526,255.2467,56.2464,,7.9754,9.6488,-453.8462,8.8854
953,*ST河化,0.08,-234.13,19.29,2310.64,-234.19,17.34,-8.2939,133.1941,0.4529,0.7197,125.0521,0.9181,98.0285,0.1843,488.3342,0.5616,,-66.9492,-14.5319,-234.1297,-66.9492
955,欣龙控股,-0.02,-25.0,-1.3,-799.79,-20.07,-8.49,9.2152,94.095,0.1747,2.1344,42.1664,1.2277,73.3078,0.2101,428.3674,79.0554,,-6.7971,10.9372,-25.0,-8.3048
957,中通客车,0.46,1050.0,6.15,13549.27,1454.08,7.86,22.1995,1722.6188,5.8107,0.4417,203.7582,3.3965,26.4979,0.2841,316.7899,106.6817,1507.3310000000001,110.7486,103.2797,1050.0,111.7323
958,东方能源,0.31,14.81,7.14,17081.81,30.19,23.03,33.3534,741.5597,1.3455,2.01,44.7761,8.2918,10.8541,0.732,122.9508,152.8025,31.2657,159.1501,123.8474,14.8148,153.8081
959,首钢股份,-0.09,52.25,-2.13,-48232.04,52.32,-14.04,1.9462,3433.9719,0.6492,7.7455,11.6197,0.9561,94.1324,0.7277,123.6773,-33.1539,,-8.6749,5.556,52.2538,-5.8901
960,锡业股份,-0.01,-96.36,-0.15,-1437.71,-95.32,-0.26,8.8897,5380.2446,3.6549,6.8108,13.2143,1.4546,61.8727,0.6452,139.4916,9.5235,,27.8771,21.0457,-96.3643,13.8072
961,中南建设,0.13,6.72,1.05,14884.15,7.31,2.82,21.1007,5273.7371,4.5158,0.8481,106.1196,0.063,1428.5714,0.0578,1557.0934,62.2641,62.0806,35.2577,17.1928,6.7227,53.8734
962,,,,,,,-39.02,-12.8139,185.4164,0.4206,0.5364,167.7852,0.3254,276.5827,0.1332,675.6757,-31.7593,,-31.7182,-26.0376,17.5501,-31.8105
963,华东医药,0.93,17.06,7.91,43483.77,26.41,7.05,28.2659,6165.6976,12.6851,1.4634,61.5006,1.8381,48.9636,0.6186,145.4898,18.3108,27.8793,148.4897,33.5232,17.0599,162.9821
965,,,,,,,15.05,26.403000000000002,525.4805,0.5208,94.0445,0.9570000000000001,0.1541,584.0363,0.09699999999999999,927.8351,238.8119,169.627,4.7967,20.9715,166.6667,4.7967
966,,,,,,,20.52,37.9613,1426.4269,2.5741,2.511,35.8423,4.9318,18.2489,1.4554,61.8387,-10.2961,8.1403,33.2147,-10.2917,9.3562,37.7465
967,,,,,,,5.38,19.543,912.8626,1.8824,0.3652,246.4403,1.5806,56.9404,0.2339,384.7798,42.2811,523.9086,114.9191,98.4357,233.3333,121.1416
968,蓝焰控股,-0.49,14.71,-43.8,-25039.34,14.7,-146.56,-23.8562,170.8433,0.3325,0.4282,210.1822,0.7841,114.7813,0.1051,856.3273,-61.2854,,-84.3023,-16.5643,14.7093,-101.5401
969,安泰科技,0.02,201.82,0.4,1567.35,233.03,1.67,16.5141,934.3518,0.9453,0.9149,98.3714,0.7179,125.3656,0.2333,385.7694,-2.4732,224.5507,25.6279,16.6365,201.8182,35.0861
970,中科三环,0.06,1.72,1.59,6257.86,1.84,7.91,23.7923,790.4255,0.742,0.9864,91.2409,0.6357,141.5762,0.1994,451.3541,-2.3280000000000003,3.6622,4.7902,2.5529,1.7241,4.9135
971,高升控股,0.08,-350.0,2.1,3506.92,-544.62,25.28,44.592,138.6989,0.3218,1.4,64.2857,,,0.40299999999999997,223.3251,1767.9008,,5111.0246,1375.8196,-350.0,5111.0246
972,,,,,,,-20.02,10.942,112.0724,0.1453,0.7361,122.266,0.1676,536.9928,0.0953,944.3861,-24.1996,,-6.92,4.9396,155.2632,-6.8696
973,佛塑科技,0.02,112.5,0.79,1637.87,104.01,2.88,23.1632,567.0768,0.5861,2.4709,36.424,0.5202,173.0104,0.3032,296.8338,1.5412,40.8183,5.112,-9.9468,112.5,4.3895
975,银泰资源,0.02,-21.72,0.56,2066.87,-21.85,21.14,63.6523,97.7647,0.0903,143.7958,0.6259,0.3914,229.9438,0.0771,1167.3152,2.2506,-14.3937,-6.2624,-8.8489,-21.7213,-6.1629
976,春晖股份,0.0,-118.55,2.35,566.3,-138.97,1.65,19.3291,342.408,0.2145,1.5939,56.4653,1.2752,70.5772,0.4338,207.4689,116.3876,,1597.6270000000002,625.825,-118.5484,1604.0645
977,浪潮信息,0.12,-15.84,3.36,11953.51,73.11,4.98,14.7847,2395.8161,2.3975,1.3646,65.9534,0.8913,100.9761,0.3601,249.9306,25.3424,71.3587,64.7339,18.2499,-15.8443,64.3738
978,桂林旅游,-0.03,-21.05,-0.74,-1085.86,-20.01,-11.13,40.6766,97.4787,0.2706,0.5089,176.852,0.7472,120.4497,0.2109,426.7425,0.3373,,0.0373,-6.0469,-21.0526,1.13
