code,name,eps,eps_yoy,roe,net_profits,profits_yoy,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg
1,,,,,,,22.73,30.0479,96163.0,6.7206,,,,,,,,10.4181,23.3305,14.6671,-9.8266,23.3305
2,万科A,1.64,14.69,19.14,1811940.62,15.08,9.26,29.3525,195549.13,17.6941,88.7906,4.0545,0.4029,893.5219999999999,0.3865,931.436,33.5828,34.54,17.6162,20.237000000000002,14.6853,13.6324
4,国农科技,0.01,-70.2,1.54,124.71,-67.19,1.03,35.2808,120.4544,1.4343,53.9117,6.6776,0.3514,1024.4735,0.4079,882.5693,49.4308,-56.1137,3.7561,17.8522,-70.2,1.5539
5,世纪星源,-0.06,-226.27,-8.07,-5523.93,-227.98,-65.66,31.5214,84.126,0.0794,2.2164,162.4256,0.3567,1009.2515,0.165,2181.8182,59.3989,-225.1779,81.1515,60.5376,-226.2712,71.5224
6,深振业A,0.31,-17.96,9.77,41675.28,-17.97,11.4,34.6431,3654.3095,2.7069,236.3431,1.5232,0.3139,1146.8621,0.3664,982.5328,56.9229,-14.3755,6.6594,8.0853,-17.9644,6.2554
7,全新好,0.06,-146.37,3.87,1399.62,-146.35,14.14,78.1343,98.9615,0.4284,2.2501,159.9929,1.319,272.934,0.2645,1361.0586,-50.0442,,4.154,-29.4541,-146.3657,4.0316
8,,,,,,,14.33,47.4828,1295.0761,0.5375,3.4586,104.0884,4.2828,84.0572,1.3721,262.3715,321.5999,2345.2654,386.0129,432.523,160.0,408.9789
9,中国宝安,0.5,150.0,19.7,78901.06,160.12,16.21,33.4472,4865.3514,3.0559,5.4957,65.5058,0.5243,686.6298,0.429,839.1608,12.8465,104.4019,20.6432,23.0172,150.0,36.4488
10,美丽生态,0.05,-142.74,4.05,3344.36,-144.86,3.49,20.9135,957.3793,1.3568,4.0403,89.1023,0.9616,374.376,0.4626,778.2101,315.7102,,295.7238,543.4391,-142.7445,298.2058
11,深物业A,0.26,-62.44,7.59,15682.0,-62.44,14.55,39.8031,1077.4185,1.8078,32.9701,10.919,0.2708,1329.3944,0.3143,1145.4025,-15.0603,-62.4382,1.2368,12.7849,-62.4411,1.2373
12,南玻A,0.3,-28.57,7.7,62475.31,-28.49,8.4,21.6138,7430.8891,3.5805,19.2701,18.6818,15.7198,22.9011,4.2066,85.5798,5.4849,-31.9157,-8.9682,2.4661,-28.5714,-5.6806
14,沙河股份,0.26,-12.84,7.68,5296.35,-12.87,12.81,42.5992,413.2137,2.0486,87.7939,4.1005,0.1331,2704.7333,0.2055,1751.8248,-19.2651,-14.9284,6.8541,-2.9605,-12.8443,7.3779
16,深康佳A,-0.52,-1294.28,-36.3,-125681.93,-2488.32,-6.83,12.719000000000001,18395.177,7.6393,8.5398,42.1556,4.7313,76.089,1.5702,229.2702,-5.2942,-2207.9737,-28.4356,-15.072000000000001,-1294.2792,-31.4147
17,深中华A,-0.0,-103.37,-1.17,-13.84,-102.83,-0.08,6.7786,170.99,0.3101,21.3921,16.8286,31.1675,11.5505,3.9221,91.7876,-19.3712,-101.8317,-0.7845,-10.9159,-103.3708,-1.1619
18,神州长城,1.5,5805.51,34.52,34664.87,7978.68,8.64,21.0787,4010.3590000000004,8.9735,3.409,105.6028,18.8245,19.124000000000002,2.0783,173.2185,36306.8296,7972.9489,888.6494,2078.4441,5805.5118,876.8334
19,深深宝A,-0.12,-364.33,-3.7,-3525.62,-364.61,-10.42,26.8404,338.2245,1.1233,3.7769999999999997,95.3137,1.618,222.4969,0.6869,524.0938,-8.1215,-404.1198,-3.6734,-8.1546,-364.3341,-3.6313
20,深华发A,-0.02,-187.82,-2.27,-673.15,-187.56,-1.34,16.3087,499.4558,1.7638,4.4917,80.1478,14.4108,24.9813,0.5404,666.1732,-28.1193,-187.563,10.6825,-0.6581,-187.8229,10.6825
21,深科技,0.12,-7.81,3.57,18066.03,2.84,1.17,4.3295,15361.8148,10.4412,8.0083,44.9534,19.2358,18.7151,1.3922,258.5835,-6.582000000000001,12.5215,3.0967,-0.7034,-7.8078,4.9985
22,深赤湾A,0.82,26.39,12.34,52775.15,26.38,28.18,46.4535,1872.6086,2.9043,9.5381,37.7434,55.1087,6.5325,2.2312,161.3482,3.7591,23.203000000000003,7.2547,-0.3179,26.3889,7.8804
23,深天地A,0.19,54.95,7.17,2673.07,54.99,2.57,18.0151,1037.8041,7.4793,1.5934,225.93200000000002,1.8819,191.296,0.7643,471.0192,-4.9939,76.7774,5.178999999999999,6.2323,54.9477,6.0665
25,特力A,0.15,227.23,6.21,4276.88,313.42,14.08,28.2275,303.7268,1.0216,313.8793,1.1469,6.7741,53.1436,1.1844,303.9514,-34.6807,398.9144,334.2346,44.9376,227.234,352.4535
26,飞亚达A,0.31,-16.47,7.24,12170.21,-16.41,3.84,38.9818,3162.1962,8.051,9.6408,37.3413,0.9131,394.2613,1.0802,333.2716,-3.537,-16.4675,40.7185,16.0996,-16.469,40.7624
27,深圳能源,0.45,-41.53,9.19,179038.46,-11.98,16.08,29.9481,11129.983,2.8074,4.1962,85.7919,6.0411,59.5918,0.7853,458.4235,-11.0032,-11.9177,22.1733,51.0545,-41.5281,22.5853
28,国药一致,2.1,10.53,14.94,76131.23,16.68,2.92,7.7755,25993.1393,71.6791,3.9467,91.2154,9.8742,36.4586,2.3415,153.7476,8.5112,17.5425,14.7439,3.0354,10.5263,14.4563
29,深深房A,0.3,1.05,13.21,30112.98,1.04,13.91,35.7655,2163.3656,2.1384,21.9706,16.3855,0.5623,640.2276,0.5887,611.5169,1.4564,1.0102,8.3785,-4.4607,1.0523,7.8725
30,富奥股份,0.39,-18.75,11.19,50322.14,-19.66,11.61,18.4,4331.5135,3.3493,3.8877,92.5997,6.0763,59.2466,1.2391,290.5335,-13.5429,-21.9312,11.3953,11.1986,-18.75,8.8324
31,中粮地产,0.4,21.21,12.0,72181.22,20.6,5.34,26.4471,13499.5427,7.4429,69.7471,5.1615,0.2813,1279.7725,0.2993,1202.8065,49.3175,10.9009,3.9462,19.4556,21.2121,-0.1045
32,深桑达A,0.16,77.78,3.98,5459.15,149.95,2.77,14.4151,1970.0575,5.5986,13.2097,27.2527,5.5611,64.7354,1.6317,220.6288,36.7232,176.0411,45.9164,49.2508,77.7778,54.7615
34,神州数码,0.06,-64.71,12.12,2136.32,-65.25,4.66,10.6973,458.0634,1.2796,19.8809,18.1078,4.1793,86.1388,1.5162,237.4357,-10.017000000000001,-65.2467,12.8977,-2.9588,-64.7059,12.8977
35,中国天楹,0.37,5.71,13.14,22819.52,30.39,27.64,49.4771,825.3991,1.3328,6.7043,53.6969,7.2569,49.608000000000004,1.0672,337.3313,49.8273,30.3854,14.0672,34.4328,5.7143,14.0672
36,华联控股,0.06,101.63,3.48,6930.59,101.61,16.94,63.7909,409.0279,0.3586,126.0306,2.8564,0.0413,8716.707,0.0922,3904.5553,99.2641,214.2356,7.6065,41.4718,101.634,8.7796
37,深南电A,-1.05,90.91,-66.58,-63462.37,92.01,-47.18,-10.9884,1345.0182,2.2314,2.9621,121.5354,1.5253,236.0191,0.4672,770.5479,,,,,,
38,深大通,0.06,-112.09,5.26,593.39,-112.03,1.94,24.0475,305.4309,3.174,509.0514,0.7072,0.3818,942.9019999999999,0.4334,830.6414,43.2648,,5.4925,8.9983,-112.0858,5.4027
39,,,,,,,3.36,18.0701,58685.804000000004,19.7076,5.2995,67.9309,2.8973,124.2536,1.3232,272.0677,-16.2479,-25.1149,30.1031,21.6311,-22.5806,28.0436
40,东旭蓝天,0.13,18.18,4.79,6204.96,16.7,3.72,33.1637,1665.7292,3.5471,43.7099,8.2361,0.3421,1052.3239,0.3229,1114.8963,60.7018,16.6828,4.4951,58.5294,18.1818,4.4947
42,中洲控股,0.84,31.28,11.61,40117.73,31.27,7.94,39.8735,5047.8240000000005,7.5899,109.1299,3.2988,0.2034,1769.9115,0.2843,1266.268,66.4409,30.8335,70.1461,52.0183,31.2804,70.1689
43,中航地产,0.6,-18.53,10.9,40121.89,-18.53,7.27,24.1885,5518.759,8.2744,14.4003,24.9995,0.3859,932.8842,0.3928,916.4969,-11.3629,-22.7121,13.0111,14.0153,-18.5265,12.8407
45,深纺织A,0.02,-109.09,0.39,849.72,-107.48,0.69,6.8666,1226.7468,2.4219,7.2398,49.7251,4.236000000000001,84.9858,0.7063,509.6984,1.3043,,-0.9871,5.1939,-109.0909,-0.9871
46,泛海控股,0.44,29.62,20.97,202017.18,29.61,21.39,48.1616,9440.4935,2.0715,6.9071,52.1203,0.1106,3254.9729,0.1181,3048.2642,55.7203,42.1919,21.1552,66.9596,29.6199,10.937999999999999
48,康达尔,0.52,79.31,33.05,20398.44,79.25,8.86,31.4215,2302.0176,5.8909,54.7278,6.577999999999999,4.6104,78.0843,1.8633,193.2056,7.3496,74.5682,32.6914,-2.125,79.3103,38.602
49,德赛电池,1.12,-1.85,27.75,23022.34,-1.84,2.72,8.919,8434.1852,41.0935,5.2623,68.4112,11.136,32.3276,2.2713,158.4995,31.9987,-1.5298,30.4111,-27.2271,-1.8463,25.4953
50,深天马A,0.49,-31.13,6.61,55467.55,-9.46,5.26,16.3369,10530.0027,9.3042,4.7362,76.0103,6.087000000000001,59.1424,1.2871,279.6985,12.9542,-19.1224,54.7501,37.8282,-31.127,62.6107
55,方大集团,0.14,7.69,8.42,10727.24,10.59,4.2,14.8578,2550.4675,3.3695,2.0315,177.209,1.8647,193.0605,0.8404,428.3674,31.581,-26.4043,2.5765,21.8807,7.6923,6.8478
56,皇庭国际,0.09,-107.14,1.05,3834.5,-111.44,14.29,72.4808,268.288,0.4674,6.7886,53.0301,4.0578,88.71799999999999,1.7176,209.5948,,,,,,
58,深赛格,0.09,53.57,5.19,7424.21,53.46,10.01,16.6508,741.5337,0.9448,5.2206,68.9576,1.6954,212.3393,0.5163,697.2689999999999,8.834,37.2352,12.3699,-1.6941,53.5714,13.5612
59,华锦股份,0.21,-115.89,3.49,32868.55,-120.7,1.06,15.8861,30909.3199,19.325,125.2558,2.8741,6.3746,56.4741,3.1673,113.6615,-14.335999999999999,,6.686,-2.6877,-115.8898,3.1764
60,中金岭南,0.09,-60.87,2.82,20094.67,-57.26,1.18,6.0061,16937.9237,7.6551,50.8051,7.0859,8.4157,42.7772,3.7624,95.6836,-31.0741,-52.6591,20.8651,11.7268,-60.8696,21.7877
61,农产品,0.01,-75.65,0.42,2055.51,-75.64,1.18,48.5556,1736.6507,1.0233,24.0673,14.9581,3.4903,103.14299999999999,0.6216,579.1506,5.3635,-67.3068,-1.1607,16.8511,-75.6539,-1.6032
62,深圳华强,0.56,-22.83,14.34,37558.01,-21.35,18.46,33.8789,2033.6507,2.8193,5.6794,63.387,2.104,171.1027,0.9266,388.5172,-23.7846,-20.7323,54.6148,52.7965,-22.8333,55.7172
63,中兴通讯,0.78,1.3,12.28,320788.5,21.81,3.2,31.0281,100186.38900000001,24.1366,3.9753,90.5592,3.5144,102.4357,1.1287,318.95099999999996,22.9714,37.1202,64.8706,13.8208,1.2987,19.2194
65,北方国际,0.82,12.33,14.41,21885.22,18.56,5.1,7.7367,4285.5740000000005,15.6195,6.3949,56.2949,10.5758,34.04,0.8668,415.3207,41.714,2.7313,83.2145,34.5582,12.3288,102.5464
66,中国长城,-0.03,-161.36,-1.39,-3566.67,-161.79,-0.04,9.1451,72935.8517,55.1044,6.2123,57.9496,7.4479999999999995,48.3351,2.3898,150.6402,,,,,,
68,华控赛格,0.01,-105.79,1.23,700.55,-106.47,4.1,37.8942,170.6189,0.1694,1.9138,188.1074,28.5032,12.6302,0.6156,584.7953,153.9175,,468.8853,80.132,-105.7947,602.3729
69,华侨城A,0.64,-2.99,15.35,464066.51,-2.8,14.39,53.1888,32236.3295,4.3835,63.8815,5.6354,0.3145,1144.6741,0.4381,821.7302,4.9421,-6.2157,30.7879,21.4922,-2.9851,35.446999999999996
70,特发信息,0.33,63.29,8.03,9194.19,65.4,3.75,18.249000000000002,2449.7974,7.8144,2.7619,130.3451,2.7387,131.4492,1.1132,323.392,28.0434,60.4552,43.3308,55.0705,63.2862,45.3258
78,海王生物,0.65,1896.31,28.16,47473.21,1895.38,4.27,14.6455,11117.735,14.7741,2.3379,153.9843,9.1767,39.2298,1.1637,309.3581,13.4191,519.9942,20.2227,32.5026,1896.3077,25.4832
88,盐田港,0.22,-0.97,8.2,43558.82,-1.0,174.99,49.9951,248.9124,0.1281,8.765,41.0724,,,0.165,2181.8182,-17.2638,10.3929,9.5741,15.4246,-0.9713,7.4458
89,深圳机场,0.27,72.92,5.65,52178.42,94.7,17.67,30.2613,2952.551,1.4397,8.3656,43.0334,471.1951,0.764,1.2835,280.4831,-0.698,92.9545,29.436,-5.8479,72.9167,29.3662
90,天健集团,0.71,-6.82,9.92,39273.27,-6.82,6.21,21.1352,6317.7771,7.3843,14.4718,24.875999999999998,0.7376,488.0694,0.5739,627.2869999999999,19.2321,-6.9085,67.6667,50.1168,-6.817,67.124
96,广聚能源,0.28,250.0,7.63,14725.29,250.53,14.75,13.8758,997.8374,1.8898,405.745,0.8873,112.0154,3.2138,0.8751,411.3816,-0.9966,242.5442,6.8377,9.05,250.0,6.8899
99,中信海直,0.28,-20.03,6.16,16941.16,-16.27,13.13,33.3389,1289.4006,2.1274,3.7189,96.8028,2.2756,158.2,0.973,369.9897,-3.7119,-15.6852,3.3404,11.3891,-20.0286,3.2808
100,TCL集团,0.21,-38.48,10.4,256700.34,-19.36,2.45,16.5392,104579.48199999999,8.5522,7.8582,45.812,9.4607,38.0522,1.9149,187.9994,3.5147,-23.6896,40.0921,20.3258,-38.477,33.0639
150,宜华健康,0.12,32.89,3.33,5161.27,73.07,5.0,23.7002,1031.2263,2.3028,8.7875,40.9673,0.3385,1063.5155,0.3484,1033.2951,554.0287,84.6285,103.7021,79.9897,32.8889,102.7641
151,中成股份,0.45,18.69,13.43,13458.65,18.71,11.1,19.472,1212.4348,4.0963,15.6092,23.0633,11.4057,31.5632,0.5018,717.4173,-52.228,19.1899,1.2614,-17.2613,18.6896,1.297
153,,,,,,,2.08,26.8675,1554.2945,4.9794,3.8916,92.5069,4.3381,82.9856,1.6429,219.1247,-8.5142,-23.4671,3.2535,3.0278,-20.9444,3.4372
155,*ST川化,-1.2,-63.96,,-56535.14,-63.92,-176.87,7.4636,319.6294,0.68,9.0518,39.7711,5.2282,68.8574,0.8198,439.1315,-62.0459,,,-46.6787,-63.964,73.1828
156,华数传媒,0.4,21.21,7.84,53355.21,39.03,18.66,44.2464,2858.5721,1.9943,7.2061,49.9577,35.6857,10.0881,0.6287,572.6101,18.5335,38.739000000000004,319.4741,128.0423,21.2121,320.9298
157,中联重科,0.01,-87.5,0.21,8346.74,-85.95,0.4,27.0192,20753.3466,2.7078,0.6897,521.9661,1.2385,290.6742,0.2792,1289.3983,-19.72,-85.4816,-1.5487,-0.0373,-87.5,-2.19
158,常山股份,0.24,610.06,5.84,24937.34,926.87,2.8,6.8411,8901.936,7.0014,13.5764,26.5166,4.8644,74.0071,2.0469,175.8757,35.5242,925.0712,119.6109,97.0384,610.0592,119.5081
159,国际实业,0.12,-56.6,2.59,5602.15,-56.58,8.24,22.1708,679.7383,1.4127,5.5087,65.3512,0.6891,522.4205,0.3549,1014.3702,-42.2287,-54.688,-0.0831,-0.649,-56.5996,-0.0626
166,,,,,,,39.89,57.4357,30462.6031,2.0504,,,,,,,,254.6489,128.8926,139.1993,60.7843,133.3696
301,东方市场,0.14,-23.83,5.0,16707.84,-25.8,24.07,49.2605,694.0659,0.5697,16.9491,21.2401,0.6649,541.4348,0.537,670.3911,-11.6381,-25.6341,3.3959,10.2945,-23.8333,3.3983
333,美的集团,2.99,20.08,29.06,1270672.5,20.99,9.17,25.8438,138441.226,32.4458,14.0309,25.6577,8.0618,44.655,1.54,233.7662,-2.2778,16.9867,22.5232,7.1076,20.0803,24.6547
338,,,,,,,1.88,23.0057,73719.9158,18.4363,7.9113,45.5045,4.6417,77.5578,1.2073,298.186,-7.4303,-62.6126,2.1346,-4.5995,-86.0558,-2.2739
400,许继电气,0.71,-32.4,11.95,72063.67,-32.16,9.8,27.962,7346.3004,7.2856,1.0644,338.2187,2.8866,124.7142,0.7206,499.5837,-12.1171,-37.4946,10.2255,15.7071,-32.4033,10.9483
401,冀东水泥,-1.27,-4996.15,-15.68,-171521.94,-5041.92,-15.44,15.3239,11108.2478,8.2434,6.8429,52.6093,5.1863,69.4136,1.159,310.6126,-29.0875,,-15.6587,-6.2946,-4996.1538,-14.694
402,金融街,0.75,-22.68,9.03,225318.55,-23.03,14.47,30.0547,15564.75,5.2074,12.4123,29.0035,0.1884,1910.828,0.20600000000000002,1747.5728,-29.3664,-27.228,8.2106,20.6551,-22.6804,5.2449
403,ST生化,0.28,-37.78,16.8,7756.3,-36.69,15.5,52.9386,500.2693,1.8353,294.7377,1.2214,0.9205,391.0918,1.3254,271.6161,2.201,-37.4931,14.5732,5.9895,-37.7778,18.340999999999998
404,华意压缩,0.39,16.41,10.16,21789.49,16.41,3.17,15.2193,6856.1568,12.2513,5.3445,67.359,6.9325,51.9293,1.3648,263.7749,-2.0955,14.5207,9.9022,5.5411,16.4126,8.8442
407,胜利股份,0.04,-20.0,1.61,2873.94,-21.7,1.14,9.9147,2509.3967,3.2419,8.1687,44.0707,5.3167,67.7112,1.4336,251.1161,-12.6349,-21.745,3.6337,1.1905,-20.0,1.8246
408,藏格控股,-0.24,7.72,-56.22,-5952.28,7.74,-49.64,1.9353,119.9039,0.4752,1.2059,298.5322,,,0.3226,1115.933,111.6737,,-44.0286,1.6322,7.7169,-43.8843
409,山东地矿,0.21,-411.18,9.01,9736.62,-411.33,4.38,22.5921,2219.5877,4.6954,15.6205,23.0466,5.5795,64.5219,1.9205,187.4512,598.7624,,21.8862,71.3943,-411.1782,9.4554
410,*ST沈机,-0.83,-2625.76,-26.74,-63803.4,-2594.41,-9.99,26.5363,6383.9008,8.3398,0.8258,435.9409,0.7299,493.2182,0.3604,998.8901,-18.3116,-2997.5058,-17.612000000000002,10.64,-2625.7576,-23.8668
411,英特集团,0.33,3.13,10.72,6875.86,5.06,0.44,5.5623,15466.4369,74.555,6.0709,59.2993,9.897,36.3747,3.0419,118.3471,9.8952,19.9014,10.8906,17.5366,3.125,10.7704
413,东旭光电,0.48,45.45,14.99,132623.37,50.6,28.51,39.78,4650.2084,1.2125,5.5315,65.0818,2.0814,172.9605,0.3651,986.0312,116.955,53.1648,124.8594,130.9773,45.4545,122.4651
415,渤海金控,0.37,-32.73,12.28,130446.8,42.85,13.5,49.9178,9659.023000000001,2.7219,10.7619,33.4513,2522.7885,0.1427,0.3506,1026.8112,40.9674,51.7198,158.2809,94.7719,-32.7273,178.8074
416,民生控股,0.04,-75.74,2.35,2133.71,-75.73,11.5,99.8196,185.4711,0.3487,52.395,6.8709,11.5377,31.2021,0.1961,1835.7981,-56.8714,-76.7549,-0.4974,51.896,-75.7411,-0.4379
417,合肥百货,0.34,-28.32,7.91,26234.43,-28.32,2.68,19.8679,9764.771999999999,12.5207,219.8843,1.6372,8.4718,42.4939,2.1006,171.3796,-2.0798,-25.4669,4.7557,4.3424,-28.3188,3.7956
418,小天鹅A,1.45,31.82,19.32,91918.2,31.65,6.99,26.5408,13131.6269,20.7618,14.9869,24.021,14.2801,25.2099,1.1648,309.0659,21.5417,33.1677,16.3864,25.9375,31.8182,15.7382
419,通程控股,0.19,-28.47,5.57,10241.07,-28.46,2.45,18.9079,4164.7062,7.6615,402.4966,0.8944,8.6775,41.4866,2.0554,175.1484,-3.0409,-19.6449,1.8297,1.6766,-28.4738,-0.9783
420,吉林化纤,0.02,-59.88,1.44,1438.16,-29.43,1.38,14.5511,1036.2297,1.446,11.2028,32.1348,4.694,76.6937,1.0215,352.4229,-0.0754,,-4.4604,-19.9015,-59.8802,-1.5887
421,南京公用,0.4,-14.74,10.25,22816.28,38.84,5.72,16.0929,3984.062,6.9572,21.6146,16.6554,7.1046,50.6714,1.9982,180.1621,153.5065,114.5205,148.3456,189.4265,-14.7443,101.5046
422,湖北宜化,0.04,11.43,0.58,3539.6,14.08,0.19,15.3401,18337.3603,20.4232,28.791,12.5039,3.6433,98.8115,1.4392,250.139,0.855,-31.2519,7.3169,6.9692,11.4286,9.4336
423,东阿阿胶,2.48,19.0,24.78,162502.7,19.0,29.81,64.6079,5449.6632,8.3325,25.6933,14.0114,1.2093,297.6929,0.919,391.7301,35.9354,19.3501,17.5094,15.4035,19.0047,18.4279
425,徐工机械,0.01,-96.5,0.24,5059.82,-87.76,0.3,20.5006,16657.8293,2.3513,0.8753,411.2876,1.9674,182.9826,0.4806,749.0637,-28.5264,-115.4038,0.8082,-12.5743,-96.5,2.3478
426,兴业矿业,-0.02,-107.67,-0.9,-2484.43,-115.35,-2.99,31.7837,829.7134,0.6949,9.7158,37.053000000000004,2.276,158.1722,1.4382,250.3129,-28.4352,-115.6593,-1.9923,3.5929,-107.6724,-1.9938
428,华天酒店,0.02,-114.29,0.76,1282.61,-112.98,1.07,54.2592,1194.5947,1.1724,13.2673,27.1344,0.2451,1468.7882,0.3662,983.0694,-21.1163,,87.471,3.1705,-114.2857,107.0459
429,,,,,,,30.37,43.8378,1545.4986,1.2293,43.0685,8.3588,1083.6296,0.3322,1.8083,199.082,6.2158,50.3221,4.3841,-3.2424,48.0,3.8498
430,张家界,0.36,89.47,20.86,11439.6,89.05,16.95,43.2467,674.88,2.1035,242.8693,1.4823,77.3802,4.6524,6.2926,57.2101,39.4353,90.4276,22.9696,27.4634,89.4737,22.944000000000003
488,晨鸣纸业,0.5,92.31,6.73,102122.47,102.14,5.04,27.0589,20241.9061,10.4533,5.4409,66.1655,2.7775,129.613,0.6893,522.269,5.9693,115.7318,20.2875,37.2033,92.3077,21.2264
498,山东路桥,0.34,20.91,13.27,37700.57,21.13,5.08,16.2072,7418.6901,6.622999999999999,2.3341,154.235,1.7771,202.5772,0.8029999999999999,448.3188,8.4248,21.1006,14.4607,3.888,20.9052,14.472999999999999
501,鄂武商A,1.58,21.54,20.73,79930.71,21.16,4.56,21.7616,17523.6578,33.1244,1749.8387,0.2057,15.3002,23.5291,4.2342,85.022,2.1142,24.877,9.6568,13.4335,21.5385,16.1298
502,,,,,,,-119.79,36.7995,19.7645,0.1069,6.4467,55.8425,0.0791,4551.201,0.0649,5546.9954,-67.6851,-743.2626,-5.7806,49.4966,-750.0,-11.6043
503,海虹控股,0.03,-7.55,1.74,2306.34,-7.66,11.89,43.2014,193.8273,0.2156,64.8585,5.5505,215.2832,1.6722,0.1658,2171.2907,-0.6377,-50.1288,3.8966,3.2671,-7.553999999999999,5.0505
504,南华生物,-0.07,-12.5,,-2121.8,-18.86,-158.64,10.7902,13.3742,0.0429,1.8099,198.90599999999998,189.0707,1.9040000000000001,0.2762,1303.4033,,,,,,
505,珠江控股,-0.25,-39.02,,-10757.37,-37.97,-40.27,21.9395,267.0688,0.6258,18.0817,19.9096,0.4543,792.4279,0.2695,1335.8071,11.7891,,-1323.7906,4.1939,-39.0244,-1495.0804
506,中润资源,0.02,-110.04,1.41,2173.44,-110.04,1.56,25.1349,1387.8285,1.4938,51.7499,6.9565,0.8541,421.4963,0.5907,609.4464,288.5785,,0.2793,2.2356,-110.0386,1.6646
507,,,,,,,3.88,19.2654,2022.6604,2.5618,7.6888,46.8214,20.1494,17.8665,1.892,190.2748,-5.4406,375.8593,5.8251,2.1304,358.9862,3.1992
509,华塑控股,0.02,-132.09,32.04,1631.22,-132.04,9.22,17.5199,176.8367,0.2142,3.259,110.4633,1.0235,351.7342,0.4579,786.1979,,,,,,
510,金路集团,0.02,-109.55,1.9,1405.81,-109.55,0.86,5.5307,1620.0892,2.6594,119.0202,3.0247,13.2598,27.1497,3.4895,103.1666,-21.0555,,0.0908,-14.4834,-109.5533,1.7139
511,*ST烯碳,0.0,-100.87,0.16,226.75,-100.84,0.2,1.9353,1120.7127,0.9704,15.3704,23.4216,0.7806,461.1837,0.4106,876.7657,-32.0892,,2.6499,5.449,-100.8696,2.6499
513,丽珠集团,1.62,-6.9,15.51,62264.1,20.67,9.4,61.1008,6620.5165,16.680999999999997,5.6853,63.3212,2.8124,128.0046,1.9634,183.3554,19.4127,19.136,17.8197,10.6117,-6.8966,17.5771
514,,,,,,,0.63,23.2064,1155.04,1.3689,23.8866,15.0712,0.23399999999999999,1538.4615,0.2211,1628.2225,-40.6762,-193.3845,-1.6212,-5.5313,-94.0,-0.2431
516,国际医学,0.32,-34.69,8.94,24102.49,-31.19,6.17,20.2306,3900.3695,4.947,88.6722,4.0599,66.7198,5.3957,1.9488,184.7291,0.4383,-31.1956,108.3658,51.2376,-34.6939,108.3773
517,荣安地产,0.03,-88.54,2.82,10326.52,-65.59,9.18,29.0264,1124.461,0.3531,29.6265,12.1513,0.1634,2203.1824,0.1788,2013.4228,-67.2525,-65.593,-1.2753,31.8644,-88.5431,-1.2753
518,四环生物,-0.07,-1346.55,-11.56,-7444.55,-1349.8,-31.3,62.1541,237.8438,0.231,2.5907,138.9586,0.708,508.4746,0.601,599.0017,-1.4040000000000001,,-15.6464,2.0102,-1346.5517,-10.9307
519,中兵红箭,0.24,-55.44,6.05,24855.01,-37.35,16.05,36.5423,1548.1647,1.4983,3.0348,118.624,0.7573,475.37300000000005,0.5986,601.4033,-23.9505,-37.2139,5.0647,5.3915,-55.4444,5.0949
520,长航凤凰,0.12,-97.15,66.13,12259.47,-97.15,15.92,14.0048,769.9897,0.7607,4.3965,81.8833,34.0313,10.5785,2.0685,174.0392,-21.5797,-97.1628,101.8136,-0.1339,-97.1545,106.4526
521,美菱电器,0.03,-91.0,0.78,2649.63,-91.0,0.25,20.1274,10415.8292,13.6379,8.3459,43.135,5.0273,71.609,1.5107,238.3001,-3.2419,-92.4324,-0.54,0.635,-91.001,-1.1152
523,广州浪奇,0.07,-29.29,2.95,3184.07,-27.51,0.42,3.7244,7570.4241,16.9761,6.8235,52.7588,13.0602,27.5647,3.1684,113.62200000000001,39.9643,-25.7611,2.3533,17.2183,-29.2929,2.5797
524,岭南控股,0.15,15.38,6.71,3923.17,7.88,12.82,56.9389,305.8196,1.1340000000000001,21.029,17.1192,26.7383,13.4638,1.5878,226.7288,1.3301,7.8763,11.2838,7.9908,15.3846,11.2838
525,红太阳,0.36,-57.36,4.68,18194.78,-57.4,3.99,12.8586,4556.568,8.9829,7.443,48.3676,2.0639,174.4271,1.0475,343.6754,-33.1146,-67.4109,0.4485,-23.079,-57.3634,2.8569999999999998
526,*ST紫学,-0.14,-791.18,-9.06,-1356.25,-789.66,-54.1,64.1447,25.0654,0.2605,2.1137,170.3175,,,0.3017,1193.2383,33.2865,-764.7954,-8.5498,67.0129,-791.1765,-8.6716
528,柳工,0.02,-89.29,0.24,2131.28,-89.26,0.32,25.5271,6655.8156,5.915,2.0108,179.0332,1.5994,225.0844,0.4711,764.169,-35.339,-89.2497,-2.4062,-2.0069999999999997,-89.2857,-2.1225
529,广弘控股,0.13,-50.0,6.81,7493.95,-51.07,3.88,12.0752,1927.1586,3.3011,93.0741,3.8679,12.3332,29.1895,2.1758,165.4564,2.7174,-51.5301,6.9226,-1.4874,-50.0,7.0489
530,大冷股份,0.36,9.09,6.38,12994.73,12.57,8.08,18.5176,1607.5184,4.4632,2.8956,124.3266,4.5641,78.8764,1.2049,298.78,12.7517,14.579,31.5075,33.6802,9.0909,34.5995
531,穗恒运A,0.66,-30.26,13.55,45007.67,-30.27,20.21,31.8958,2225.9444,3.2491,12.3508,29.1479,2.6247,137.1585,1.0788,333.7041,-49.3467,-38.1716,13.5187,11.7335,-30.2622,14.4939
