,code,name,date,count,ratio
0,002780,三夫户外,2020-01-27,17.74,0.18
1,000519,中兵红箭,2020-01-26,21792.15,15.53
2,000981,银亿股份,2020-01-26,48141.48,15.74
3,002534,杭锅股份,2020-01-26,359.10,0.49
4,300602,飞荣达,2020-01-26,6900.00,69.00
5,300603,立昂技术,2020-01-26,4285.82,41.81
6,603089,正裕工业,2020-01-26,7521.51,70.51
7,000968,蓝焰控股,2020-01-25,26287.02,27.17
8,002845,同兴达,2020-01-25,6026.40,62.78
9,300098,高新兴,2020-01-25,1083.66,0.98
10,300600,瑞特股份,2020-01-25,5872.50,58.73
11,603358,华达科技,2020-01-25,8974.41,56.09
12,603966,法兰泰克,2020-01-25,8866.99,55.42
13,000066,中国长城,2020-01-24,11831.00,4.02
14,000876,新希望,2020-01-24,1215.99,0.29
15,000881,中广核技,2020-01-24,74667.96,70.73
16,002839,张家港行,2020-01-24,77616.22,42.94
17,300529,健帆生物,2020-01-24,184.16,0.44
18,300578,会畅通讯,2020-01-24,3878.28,53.86
19,603429,集友股份,2020-01-24,3315.00,48.75
20,000767,漳泽电力,2020-01-23,16464.09,5.35
21,002327,富安娜,2020-01-23,696.10,0.80
22,002352,顺丰控股,2020-01-23,270192.71,64.58
23,300597,吉大通信,2020-01-23,9857.14,41.07
24,300599,雄塑科技,2020-01-23,20848.00,68.58
25,601881,中国银河,2020-01-23,516061.09,50.91
26,603611,诺力股份,2020-01-23,1096.83,5.90
27,000038,深大通,2020-01-21,958.36,2.93
28,002102,冠福股份,2020-01-20,29046.71,11.03
29,002843,泰嘉股份,2020-01-20,5600.00,40.00
30,300056,三维丝,2020-01-20,1129.31,2.93
31,300566,激智科技,2020-01-20,133.28,1.61
32,300592,华凯创意,2020-01-20,3192.79,26.09
33,300598,诚迈科技,2020-01-20,2638.79,32.98
34,600390,五矿资本,2020-01-20,323485.01,86.30
35,603037,凯众股份,2020-01-20,3271.89,40.90
36,603638,艾迪精密,2020-01-20,11858.00,67.38
37,002040,南京港,2020-01-19,6553.34,17.60
38,002439,启明星辰,2020-01-19,2775.03,3.09
39,002841,视源股份,2020-01-19,36300.00,89.96
40,002842,翔鹭钨业,2020-01-19,5775.00,57.75
41,300332,天壕环境,2020-01-19,12722.30,14.11
42,300596,利安隆,2020-01-19,3834.70,31.96
43,600104,上汽集团,2020-01-19,18002.85,1.54
44,600667,太极实业,2020-01-19,41485.94,19.70
45,603337,杰克股份,2020-01-19,15190.00,73.50
46,000066,中国长城,2020-01-18,33470.79,11.37
47,000630,铜陵有色,2020-01-18,96588.96,9.18
48,002061,江山化工,2020-01-18,10225.69,15.45
49,002179,中航光电,2020-01-18,255.56,0.32
50,002365,永安药业,2020-01-18,189.10,0.96
51,002441,众业达,2020-01-18,4.48,0.01
52,300045,华力创通,2020-01-18,195.90,0.34
53,600070,浙江富润,2020-01-18,3220.67,6.17
54,601858,中国科传,2020-01-18,60000.00,75.90
55,300425,环能科技,2020-01-17,354.55,1.91
56,300595,欧普康视,2020-01-17,4639.78,37.91
57,601766,中国中车,2020-01-17,141010.58,4.91
58,603165,荣晟环保,2020-01-17,7947.60,62.74
59,603668,天马科技,2020-01-17,11082.70,37.34
60,000617,中油资本,2020-01-16,874251.73,96.82
61,000909,数源科技,2020-01-16,135.04,0.43
62,603038,华立股份,2020-01-16,4000.00,59.97
63,300440,运达科技,2020-01-13,320.80,0.70
64,300473,德尔股份,2020-01-13,246.50,2.35
65,300589,江龙船艇,2020-01-13,4906.85,56.62
66,300593,新雷能,2020-01-13,4503.14,38.98
67,603039,泛微网络,2020-01-13,3971.00,59.56
68,603690,至纯科技,2020-01-13,11653.20,56.03
69,000892,欢瑞世纪,2020-01-12,17545.87,17.89
70,002091,江苏国泰,2020-01-12,58864.67,37.48
71,002824,和胜股份,2020-01-12,5491.48,45.76
72,300584,海辰药业,2020-01-12,4122.19,51.53
73,600528,中铁工业,2020-01-12,38380.27,17.28
74,603628,清源股份,2020-01-12,18500.00,67.57
75,603639,海利尔,2020-01-12,8121.11,67.68
76,300580,贝斯特,2020-01-11,13389.36,66.95
77,603579,荣泰健康,2020-01-11,4429.00,63.27
78,002840,华统股份,2020-01-10,8084.26,45.25
79,300590,移为通信,2020-01-10,6120.00,38.25
80,300591,万里马,2020-01-10,15200.00,63.33
81,603266,天龙股份,2020-01-10,7500.00,75.00
82,603689,皖天然气,2020-01-10,16863.84,50.19
83,603877,太平鸟,2020-01-09,27623.40,58.16
84,000753,漳州发展,2020-01-06,10733.45,10.83
85,002093,国脉科技,2020-01-06,1277.68,1.27
86,002229,鸿博股份,2020-01-06,90.00,0.18
87,002608,江苏国信,2020-01-06,235836.42,72.50
88,002838,道恩股份,2020-01-06,5825.84,69.36
89,300583,赛托生物,2020-01-06,7105.07,66.61
90,600070,浙江富润,2020-01-06,4284.92,8.21
91,600721,百花村,2020-01-06,5140.33,12.84
92,600848,上海临港,2020-01-06,11813.74,10.55
93,603228,景旺电子,2020-01-06,32691.20,80.12
94,000028,国药一致,2020-01-05,6549.50,15.30
95,300256,星星科技,2020-01-05,252.00,0.39
96,300331,苏大维格,2020-01-05,2963.61,13.11
97,300587,天铁股份,2020-01-05,6124.15,58.89
98,300588,熙菱信息,2020-01-05,4680.00,46.80
99,603032,德新交运,2020-01-05,6800.00,51.00
100,603035,常熟汽饰,2020-01-05,10778.56,38.50
101,603611,诺力股份,2020-01-05,1486.92,8.00
102,000875,吉电股份,2020-01-04,19199.65,8.95
103,002409,雅克科技,2020-01-04,514.63,1.50
104,300586,美联新材,2020-01-04,7006.00,72.98
105,603444,吉比特,2020-01-04,3009.31,41.95
106,002740,爱迪尔,2020-01-03,3058.69,9.25
107,300078,思创医惠,2020-01-03,5413.53,6.70
108,600339,中油工程,2020-01-03,403096.68,72.20
109,601375,中原证券,2020-01-03,87096.30,22.20
110,603186,华正新材,2020-01-03,5563.32,43.01
