,code,name,date,count,ratio
0,000795,英洛华,2019-06-30,24471.06,21.58
1,002376,新北洋,2019-06-30,3149.01,4.99
2,002639,雪人股份,2019-06-30,1528.21,2.27
3,300194,福安药业,2019-06-30,11888.55,9.99
4,603006,联明股份,2019-06-30,9112.00,47.25
5,603021,山东华鹏,2019-06-30,437.22,1.37
6,002802,洪汇新材,2019-06-29,6804.00,63.00
7,300458,全志科技,2019-06-29,58.88,0.18
8,300469,信息发展,2019-06-29,60.00,0.88
9,603009,北特科技,2019-06-29,285.55,2.17
10,603958,哈森股份,2019-06-29,15136.10,69.64
11,000626,远大控股,2019-06-28,16730.94,27.95
12,002457,青龙管业,2019-06-28,1688.74,5.04
13,002466,天齐锂业,2019-06-28,23.39,0.02
14,300074,华平股份,2019-06-28,319.84,0.59
15,300439,美康生物,2019-06-28,228.21,0.66
16,600376,首开股份,2019-06-28,3375.53,1.31
17,603909,合诚股份,2019-06-28,7500.00,75.00
18,600518,康美药业,2019-06-27,53010.47,10.71
19,600562,国睿科技,2019-06-27,1602.05,3.35
20,603308,应流股份,2019-06-27,3374.43,7.78
21,300201,海伦哲,2019-06-26,14241.70,13.85
22,002467,二六三,2019-06-25,3.00,0.00
23,300317,珈伟股份,2019-06-25,2657.64,3.11
24,603828,柯利达,2019-06-25,168.97,0.91
25,002223,鱼跃医疗,2019-06-24,1174.93,1.17
26,300518,盛讯达,2019-06-24,4655.28,49.87
27,300519,新光药业,2019-06-24,3060.00,38.25
28,600517,置信电气,2019-06-24,11164.55,8.23
29,603828,柯利达,2019-06-24,24.90,0.13
30,000078,海王生物,2019-06-23,76530.61,28.90
31,000863,三湘印象,2019-06-23,43230.77,31.26
32,002026,山东威达,2019-06-23,2750.26,6.55
33,300487,蓝晓科技,2019-06-23,95.75,0.47
34,002032,苏泊尔,2019-06-22,6500.00,7.91
35,002801,微光股份,2019-06-22,8832.00,75.00
36,300229,拓尔思,2019-06-22,172.51,0.37
37,601020,华钰矿业,2019-06-22,141.91,0.27
38,002165,红宝丽,2019-06-21,6559.64,10.90
39,002551,尚荣医疗,2019-06-21,852.15,1.92
40,002683,宏大爆破,2019-06-21,3818.18,5.44
41,603328,依顿电子,2019-06-21,283.18,0.57
42,600048,保利地产,2019-06-20,12210.01,1.03
43,600126,杭钢股份,2019-06-17,46875.00,18.04
44,002624,完美世界,2019-06-16,21246.35,16.16
45,002559,亚威股份,2019-06-15,258.60,0.69
46,300198,纳川股份,2019-06-15,11662.02,11.30
47,300326,凯利泰,2019-06-15,6276.66,8.78
48,601127,小康股份,2019-06-15,71250.00,79.83
49,002094,青岛金王,2019-06-14,1908.99,5.06
50,300461,田中精机,2019-06-14,154.55,2.19
51,600827,百联股份,2019-06-14,6167.24,3.46
52,002003,伟星股份,2019-06-13,2487.10,4.26
53,300500,启迪设计,2019-06-13,60.00,0.98
54,300459,金科娱乐,2019-06-10,58646.99,37.09
55,000593,大通燃气,2019-06-08,7869.08,21.94
56,002110,三钢闽光,2019-06-08,38298.79,27.88
57,002247,帝龙文化,2019-06-08,23185.25,27.22
58,002799,环球印务,2019-06-08,4875.00,48.75
59,300015,爱尔眼科,2019-06-08,661.95,0.44
60,300353,东土科技,2019-06-08,635.64,1.23
61,300495,美尚生态,2019-06-08,365.22,0.61
62,300515,三德科技,2019-06-08,4005.25,40.05
63,601233,桐昆股份,2019-06-08,2683.36,2.18
64,300406,九强生物,2019-06-07,8.69,0.02
65,300423,鲁亿通,2019-06-07,83.90,0.78
66,600175,美都能源,2019-06-07,112545.13,31.47
67,603131,上海沪工,2019-06-07,15000.00,75.00
68,002024,苏宁云商,2019-06-06,192699.65,20.70
69,300365,恒华科技,2019-06-06,9.00,0.05
70,600167,联美控股,2019-06-06,46914.93,53.31
71,601611,中国核建,2019-06-06,166320.00,63.36
72,300297,蓝盾股份,2019-06-03,11251.50,9.57
73,300441,鲍斯股份,2019-06-03,4333.79,11.78
74,603737,三棵树,2019-06-03,6735.96,67.36
75,002403,爱仕达,2019-06-02,3832.08,10.94
76,300351,永贵电器,2019-06-02,409.42,1.06
77,300516,久之洋,2019-06-02,7290.00,60.75
78,300070,碧水源,2019-06-01,591.41,0.19
79,600075,新疆天业,2019-06-01,10008.76,14.41
