,code,name,date,count,ratio
0,000802,北京文化,2018-06-30,885.00,1.22
1,002016,世荣兆业,2018-06-30,16300.00,20.15
2,002639,雪人股份,2018-06-30,12451.41,18.47
3,002770,科迪乳业,2018-06-30,25753.60,44.69
4,300365,恒华科技,2018-06-30,70.58,0.40
5,300481,濮阳惠成,2018-06-30,786.00,4.91
6,300482,万孚生物,2018-06-30,6989.40,39.71
7,300483,沃施股份,2018-06-30,2913.70,47.38
8,300486,东杰智能,2018-06-30,4927.69,34.85
9,600606,绿地控股,2018-06-30,894478.61,73.51
10,603085,天成自控,2018-06-30,7125.00,63.66
11,603223,恒通股份,2018-06-30,4100.00,34.17
12,603979,金诚信,2018-06-30,26295.34,58.43
13,002203,海亮股份,2018-06-29,12336.45,7.29
14,002769,普路通,2018-06-29,11520.97,30.58
15,002771,真视通,2018-06-29,2740.57,33.92
16,002775,文科园林,2018-06-29,11788.00,47.53
17,300458,全志科技,2018-06-29,44.16,0.13
18,300469,信息发展,2018-06-29,45.00,0.66
19,600521,华海药业,2018-06-29,349.06,0.34
20,601567,三星医疗,2018-06-29,89.42,0.06
21,603116,红蜻蜓,2018-06-29,22809.43,55.80
22,603117,万林股份,2018-06-29,17539.50,37.94
23,603589,口子窖,2018-06-29,30647.56,51.08
24,000821,京山轻机,2018-06-28,13249.39,27.73
25,002466,天齐锂业,2018-06-28,22.70,0.02
26,300074,华平股份,2018-06-28,239.88,0.44
27,300439,美康生物,2018-06-28,152.14,0.44
28,300485,赛升药业,2018-06-27,15552.00,64.80
29,000333,美的集团,2018-06-26,8250.00,1.27
30,002413,雷科防务,2018-06-26,26659.28,24.39
31,002447,壹桥股份,2018-06-26,45.00,0.05
32,002772,众兴菌业,2018-06-26,14153.76,37.91
33,002773,康弘药业,2018-06-26,60000.00,88.89
34,002776,柏堡龙,2018-06-26,13510.00,56.18
35,300049,福瑞股份,2018-06-26,391.70,1.49
36,601211,国泰君安,2018-06-26,277369.48,31.83
37,002467,二六三,2018-06-25,3.00,0.00
38,002632,道明光学,2018-06-25,740.74,1.25
39,300023,宝德股份,2018-06-25,9110.68,28.82
40,300230,永利股份,2018-06-25,4319.81,17.15
41,300317,珈伟股份,2018-06-25,1328.82,1.55
42,300604,长川科技,2018-06-25,714.40,9.38
43,600562,国睿科技,2018-06-25,13506.49,28.21
44,603828,柯利达,2018-06-25,140.81,0.76
45,000036,华联控股,2018-06-24,95.00,0.08
46,603828,柯利达,2018-06-24,18.68,0.10
47,300299,富春股份,2018-06-23,2299.13,6.05
48,300487,蓝晓科技,2018-06-23,71.81,0.36
49,600446,金证股份,2018-06-23,3360.00,4.02
50,300229,拓尔思,2018-06-22,172.51,0.37
51,601020,华钰矿业,2018-06-22,141.91,0.27
52,300395,菲利华,2018-06-21,22.50,0.08
53,603328,依顿电子,2018-06-21,283.18,0.57
54,300348,长亮科技,2018-06-20,458.45,1.53
55,600315,上海家化,2018-06-20,63.00,0.09
56,300259,新天科技,2018-06-19,107.10,0.20
57,601009,南京银行,2018-06-19,29478.91,4.87
58,601669,中国电建,2018-06-19,415463.35,27.16
59,002196,方正电机,2018-06-18,18.52,0.07
60,300064,豫金刚石,2018-06-18,7012.03,5.82
61,000609,绵石投资,2018-06-17,358.50,1.20
62,002314,南山控股,2018-06-17,113975.50,60.70
63,002568,百润股份,2018-06-17,32639.81,35.05
64,600604,市北高新,2018-06-17,29165.47,15.57
65,600297,广汇汽车,2018-06-16,366057.21,66.55
66,000065,北方国际,2018-06-15,1104.69,2.15
67,002559,亚威股份,2018-06-15,193.95,0.52
68,300197,铁汉生态,2018-06-15,2508.45,1.65
69,300461,田中精机,2018-06-14,115.91,1.64
70,000078,海王生物,2018-06-13,81.50,0.03
71,002074,国轩高科,2018-06-13,12052.86,13.73
72,300500,启迪设计,2018-06-13,45.00,0.73
73,000673,当代东方,2018-06-12,37000.00,46.64
74,002765,蓝黛传动,2018-06-12,25630.80,59.90
75,300301,长方集团,2018-06-12,9445.44,11.96
76,300470,日机密封,2018-06-12,3200.00,30.00
77,300473,德尔股份,2018-06-12,5325.16,50.75
78,300479,神思电子,2018-06-12,7200.00,45.00
79,600637,东方明珠,2018-06-12,13828.38,5.24
80,601368,绿城水务,2018-06-12,44160.82,60.02
81,000863,三湘印象,2018-06-11,1109.86,0.80
82,002760,凤形股份,2018-06-11,4123.41,46.86
83,002766,索菱股份,2018-06-11,9486.73,44.99
84,002767,先锋电子,2018-06-11,11250.00,75.00
85,300053,欧比特,2018-06-11,4742.15,7.61
86,300469,信息发展,2018-06-11,3631.25,53.17
87,300472,新元科技,2018-06-11,6570.00,65.70
88,300475,聚隆科技,2018-06-11,12750.00,63.75
89,300476,胜宏科技,2018-06-11,18330.26,48.92
90,601968,宝钢包装,2018-06-11,52000.00,62.40
91,601985,中国核电,2018-06-11,1133578.00,72.83
92,603066,音飞储存,2018-06-11,5437.50,53.99
93,603616,韩建河山,2018-06-11,14600.00,49.77
94,002761,多喜爱,2018-06-10,6101.79,50.85
95,002762,金发拉比,2018-06-10,12881.75,63.68
96,300284,苏交科,2018-06-10,4600.00,8.20
97,300464,星徽精密,2018-06-10,10572.50,50.40
98,300471,厚普股份,2018-06-10,4777.00,12.88
99,300477,合纵科技,2018-06-10,14499.62,51.83
100,300478,杭州高新,2018-06-10,4250.00,63.75
101,600478,科力远,2018-06-10,11603.53,8.34
102,000036,华联控股,2018-06-09,469.71,0.41
103,000807,云铝股份,2018-06-09,17659.22,6.77
104,002763,汇洁股份,2018-06-09,15130.00,70.05
105,600836,界龙实业,2018-06-09,972.90,1.47
106,603017,中衡设计,2018-06-09,128.80,0.47
107,002145,中核钛白,2018-06-08,762.30,0.48
108,002492,恒基达鑫,2018-06-08,4500.00,11.11
109,002654,万润科技,2018-06-08,19818.00,23.94
110,300015,爱尔眼科,2018-06-08,661.95,0.44
111,300467,迅游科技,2018-06-08,39.00,0.23
112,300495,美尚生态,2018-06-08,273.91,0.46
113,002219,恒康医疗,2018-06-07,35043.78,18.79
114,300406,九强生物,2018-06-07,6.52,0.01
115,300423,鲁亿通,2018-06-07,62.92,0.58
116,603017,中衡设计,2018-06-07,24.00,0.09
117,000158,常山股份,2018-06-06,37898.38,29.81
118,300365,恒华科技,2018-06-06,9.00,0.05
119,300222,科大智能,2018-06-05,915.47,1.26
120,300037,新宙邦,2018-06-04,1885.34,4.98
121,002482,广田集团,2018-06-03,1116.00,0.72
122,002536,西泵股份,2018-06-03,458.08,1.37
123,600018,上港集团,2018-06-03,41849.50,1.81
124,300351,永贵电器,2018-06-02,409.42,1.06
125,002103,广博股份,2018-06-01,11851.39,25.90
126,300070,碧水源,2018-06-01,591.41,0.19
