,code,name,date,count,ratio
0,002017,东信和平,2017-02-28,188.92,0.55
1,002043,兔宝宝,2017-02-28,24168.00,29.19
2,002517,恺英网络,2017-02-28,2227.50,3.10
3,002684,猛狮科技,2017-02-28,667.55,2.03
4,300348,长亮科技,2017-02-28,548.12,1.88
5,000701,厦门信达,2017-02-27,6701.03,16.48
6,002245,澳洋顺昌,2017-02-27,411.18,0.42
7,002513,蓝丰生化,2017-02-27,3454.38,10.16
8,002550,千红制药,2017-02-27,44000.00,34.38
9,300097,智云股份,2017-02-27,299.64,2.00
10,300453,三鑫医疗,2017-02-27,29.00,0.18
11,600019,宝钢股份,2017-02-27,565251.67,25.57
12,600784,鲁银投资,2017-02-27,7156.41,12.60
13,600785,新华百货,2017-02-27,1820.00,8.07
14,000693,*ST华泽,2017-02-24,1906.52,3.51
15,300427,红相电力,2017-02-24,1152.00,4.06
16,300483,沃施股份,2017-02-24,35.10,0.57
17,600369,西南证券,2017-02-24,100000.00,17.71
18,600568,中珠医疗,2017-02-24,5230.56,7.35
19,300159,新研股份,2017-02-23,1483.64,1.00
20,002717,岭南园林,2017-02-22,14503.36,35.03
21,002718,友邦吊顶,2017-02-22,2493.29,28.45
22,300441,鲍斯股份,2017-02-22,307.80,0.88
23,600136,当代明诚,2017-02-22,725.25,1.49
24,300137,先河环保,2017-02-21,510.44,1.48
25,300424,航新科技,2017-02-21,10.78,0.08
26,002252,上海莱士,2017-02-20,64058.27,12.89
27,002560,通达股份,2017-02-20,1500.00,3.50
28,002713,东易日盛,2017-02-20,2546.20,10.03
29,002719,麦趣尔,2017-02-20,4959.40,45.57
30,002788,鹭燕医药,2017-02-20,4196.88,32.75
31,600438,通威股份,2017-02-20,29966.06,7.72
32,600590,泰豪科技,2017-02-20,1245.88,1.87
33,600756,浪潮软件,2017-02-20,4535.15,13.99
34,603608,天创时尚,2017-02-20,2100.00,7.50
35,000723,美锦能源,2017-02-17,32187.50,14.11
36,002508,老板电器,2017-02-17,390.60,0.53
37,300054,鼎龙股份,2017-02-17,179.82,0.34
38,300078,思创医惠,2017-02-17,197.75,0.44
39,300377,赢时胜,2017-02-17,10391.74,34.99
40,300419,浩丰科技,2017-02-17,1052.48,5.72
41,300426,唐德影视,2017-02-17,1350.01,3.38
42,600054,黄山旅游,2017-02-17,29659.50,39.69
43,603005,晶方科技,2017-02-17,7200.96,31.77
44,000166,申万宏源,2017-02-16,1169.02,0.06
45,000851,高鸿股份,2017-02-16,11.36,0.02
46,000899,赣能股份,2017-02-16,9148.59,9.38
47,002173,创新医疗,2017-02-16,2276.15,4.98
48,002741,光华科技,2017-02-16,1802.70,5.01
49,300386,飞天诚信,2017-02-16,165.31,0.40
50,000038,深大通,2017-02-15,1443.61,4.42
51,300477,合纵科技,2017-02-15,80.25,0.29
52,600698,湖南天雁,2017-02-15,14.20,0.01
53,601900,南方传媒,2017-02-15,650.00,0.79
54,000540,中天金融,2017-02-14,1416.50,0.30
55,300414,中光防雷,2017-02-14,30.00,0.18
56,002225,濮耐股份,2017-02-13,761.87,0.86
57,002415,海康威视,2017-02-13,3225.00,0.52
58,300054,鼎龙股份,2017-02-13,4634.51,8.68
59,300166,东方国信,2017-02-13,1892.84,2.88
60,300250,初灵信息,2017-02-13,270.65,1.18
61,300299,富春股份,2017-02-13,765.00,2.01
62,300359,全通教育,2017-02-13,25614.02,40.41
63,300373,扬杰科技,2017-02-13,5100.00,10.79
64,300463,迈克生物,2017-02-13,2022.10,3.62
65,600380,健康元,2017-02-13,117.20,0.07
66,603111,康尼机电,2017-02-13,483.00,0.65
67,603288,海天味业,2017-02-13,242514.00,89.66
68,000046,泛海控股,2017-02-10,54305.56,10.45
69,300380,安硕信息,2017-02-10,2280.59,16.59
70,300383,光环新网,2017-02-09,8935.31,12.36
71,300409,道氏技术,2017-02-09,2000.00,9.30
72,002707,众信旅游,2017-02-08,25900.80,30.70
73,002725,跃岭股份,2017-02-08,1637.76,10.24
74,300136,信维通信,2017-02-08,76.80,0.08
75,000010,美丽生态,2017-02-07,11424.16,13.93
76,300364,中文在线,2017-02-07,306.98,1.08
77,300369,绿盟科技,2017-02-07,13373.63,35.92
78,300381,溢多利,2017-02-07,18549.00,45.60
79,600051,宁波联合,2017-02-07,169.60,0.55
80,600082,海泰发展,2017-02-07,11.70,0.02
81,000008,神州高铁,2017-02-06,52974.08,18.86
82,002249,大洋电机,2017-02-06,43756.55,18.48
83,002280,联络互动,2017-02-06,42090.49,19.33
84,002444,巨星科技,2017-02-06,6124.77,5.70
85,002714,牧原股份,2017-02-06,65453.20,63.32
86,002716,金贵银业,2017-02-06,20912.32,41.55
87,300416,苏试试验,2017-02-06,300.00,2.39
88,300419,浩丰科技,2017-02-06,534.26,2.91
89,300500,启迪设计,2017-02-06,175.20,2.85
90,300501,海顺新材,2017-02-06,559.50,10.48
91,600291,西水股份,2017-02-06,59489.08,54.42
92,600328,兰太实业,2017-02-06,7891.30,18.02
93,603377,东方时尚,2017-02-06,6775.62,16.13
94,000977,浪潮信息,2017-02-03,3560.13,3.56
95,002195,二三四五,2017-02-03,16700.00,8.64
96,002261,拓维信息,2017-02-03,1223.68,1.10
97,002477,雏鹰农牧,2017-02-03,25396.80,8.10
98,002681,奋达科技,2017-02-03,310.93,0.25
99,002711,欧浦智网,2017-02-03,40193.42,60.89
100,002718,友邦吊顶,2017-02-03,3666.71,41.84
101,002723,金莱特,2017-02-03,1895.00,10.15
102,300261,雅本化学,2017-02-03,452.02,0.84
103,300363,博腾股份,2017-02-03,27553.33,64.82
104,300366,创意信息,2017-02-03,11732.28,44.64
105,300375,鹏翎股份,2017-02-03,9364.91,50.41
106,300376,易事特,2017-02-03,4855.20,8.43
107,300378,鼎捷软件,2017-02-03,11562.47,43.89
108,300379,东方通,2017-02-03,4394.76,31.75
109,300382,斯莱克,2017-02-03,2451.35,19.58
110,300387,富邦股份,2017-02-03,2400.00,19.20
111,300453,三鑫医疗,2017-02-03,56.00,0.35
112,300499,高澜股份,2017-02-03,3830.59,31.92
113,600703,三安光电,2017-02-03,3633.03,0.89
114,600758,红阳能源,2017-02-03,4686.08,3.52
115,601012,隆基股份,2017-02-03,660.28,0.33
116,601225,陕西煤业,2017-02-03,729000.00,72.90
