,code,name,date,count,ratio
0,300162,雷曼股份,2019-05-31,1708.51,4.88
1,300226,上海钢联,2019-05-31,137.50,0.86
2,002256,兆新股份,2019-05-30,62535.79,33.18
3,002726,龙大肉食,2019-05-30,165.60,0.37
4,002800,天顺股份,2019-05-30,3681.00,49.29
5,300513,恒泰实达,2019-05-30,3082.80,40.48
6,002089,新海宜,2019-05-29,1558.35,1.13
7,300279,和晶科技,2019-05-28,443.21,2.76
8,600999,招商证券,2019-05-27,81530.86,12.17
9,603998,方盛制药,2019-05-27,195.25,0.45
10,002035,华帝股份,2019-05-26,128.70,0.35
11,002043,兔宝宝,2019-05-26,1322.40,1.54
12,002077,大港股份,2019-05-26,4789.16,8.25
13,300512,中亚股份,2019-05-26,19180.00,71.04
14,002439,启明星辰,2019-05-25,1034.91,1.15
15,002671,龙泉股份,2019-05-25,2269.23,4.76
16,300166,东方国信,2019-05-25,388.60,0.59
17,600477,杭萧钢构,2019-05-25,246.09,0.23
18,600811,东方集团,2019-05-25,33930.99,11.88
19,002798,帝王洁具,2019-05-24,5409.37,62.62
20,002708,光洋股份,2019-05-23,2283.11,4.86
21,002635,安洁科技,2019-05-22,85.55,0.15
22,002184,海得控制,2019-05-21,1939.34,7.99
23,000969,安泰科技,2019-05-20,3764.50,3.67
24,002529,海源机械,2019-05-20,6000.00,23.08
25,300095,华伍股份,2019-05-20,6525.29,17.24
26,600090,同济堂,2019-05-20,73696.60,51.19
27,603686,龙马环卫,2019-05-20,226.00,0.83
28,002239,奥特佳,2019-05-19,1383.11,1.24
29,002670,国盛金控,2019-05-19,83657.89,55.85
30,300313,天山生物,2019-05-19,1313.13,6.65
31,300410,正业科技,2019-05-19,348.68,1.77
32,603339,四方冷链,2019-05-19,15000.00,71.34
33,000676,智度股份,2019-05-18,18857.92,19.53
34,002837,英维克,2019-05-18,83.68,0.41
35,300356,光一科技,2019-05-18,367.12,0.88
36,603898,好莱客,2019-05-18,236.00,0.79
37,000420,吉林化纤,2019-05-17,18750.00,9.51
38,002133,广宇集团,2019-05-17,13475.70,17.41
39,600482,中国动力,2019-05-17,75026.56,43.14
40,603269,海鸥股份,2019-05-17,2195.09,24.00
41,603758,秦安股份,2019-05-17,1730.00,3.94
42,603959,百利科技,2019-05-17,11760.00,52.50
43,002600,江粉磁材,2019-05-16,4285.71,3.64
44,300318,博晖创新,2019-05-16,260.56,0.32
45,300497,富祥股份,2019-05-16,121.12,1.08
46,603779,威龙股份,2019-05-16,10759.43,53.74
47,300420,五洋科技,2019-05-15,250.00,0.52
48,002004,华邦健康,2019-05-14,5820.83,2.86
49,300104,乐视网,2019-05-14,2220.83,1.11
50,002372,伟星新材,2019-05-13,1064.70,1.06
51,002092,中泰化学,2019-05-12,7405.58,3.45
52,300121,阳谷华泰,2019-05-12,252.60,0.87
53,300157,恒泰艾普,2019-05-12,1866.30,2.62
54,600198,大唐电信,2019-05-12,512.90,0.58
55,600461,洪城水业,2019-05-12,19559.36,24.77
56,002797,第一创业,2019-05-11,158395.10,45.23
57,300058,蓝色光标,2019-05-11,6769.98,3.16
58,600586,金晶科技,2019-05-11,1447.40,0.99
59,601258,庞大集团,2019-05-11,7798.00,1.17
60,002080,中材科技,2019-05-10,13809.11,17.12
61,002796,世嘉科技,2019-05-10,5008.50,62.61
62,300269,联建光电,2019-05-10,1416.85,2.31
63,300296,利亚德,2019-05-10,701.08,0.43
64,600777,新潮能源,2019-05-10,78312.07,19.33
65,002034,美欣达,2019-05-09,2412.00,22.32
66,002425,凯撒文化,2019-05-09,575.80,0.71
67,300266,兴源环境,2019-05-09,1413.42,2.78
68,600734,实达集团,2019-05-09,23868.52,38.28
69,300436,广生堂,2019-05-08,65.65,0.46
70,000938,紫光股份,2019-05-06,83622.32,80.23
71,002297,博云新材,2019-05-06,7249.40,15.38
72,300300,汉鼎宇佑,2019-05-06,7598.37,16.54
73,300383,光环新网,2019-05-06,1356.29,0.94
74,600203,福日电子,2019-05-06,7616.64,16.69
75,600285,羚锐制药,2019-05-06,5688.62,9.60
76,600979,广安爱众,2019-05-06,23000.00,24.26
77,603101,汇嘉时代,2019-05-06,16800.00,70.00
78,002335,科华恒盛,2019-05-05,460.82,1.70
79,002527,新时达,2019-05-05,2253.63,3.63
80,300342,天银机电,2019-05-05,1918.13,4.49
81,300448,浩云科技,2019-05-05,33.46,0.17
82,300510,金冠电气,2019-05-05,7994.20,45.98
83,002661,克明面业,2019-05-04,18.02,0.05
84,300511,雪榕生物,2019-05-04,9004.50,40.02
85,601636,旗滨集团,2019-05-04,2383.50,0.89
86,300075,数字政通,2019-05-03,349.80,0.88
87,603528,多伦科技,2019-05-03,14415.00,23.25
88,002326,永太科技,2019-05-01,366.84,0.45
