,code,name,date,count,ratio
0,300179,四方达,2019-08-31,56.21,0.12
1,300245,天玑科技,2019-08-31,5.10,0.02
2,000887,中鼎股份,2019-08-30,746.26,0.60
3,300364,中文在线,2019-08-30,12.51,0.04
4,300537,广信材料,2019-08-30,8739.10,54.62
5,300539,横河模具,2019-08-30,14458.84,69.18
6,600400,红豆股份,2019-08-30,2635.70,1.46
7,603090,宏盛股份,2019-08-30,5931.87,59.32
8,002115,三维通信,2019-08-29,167.13,0.40
9,002456,欧菲光,2019-08-29,20.00,0.02
10,600604,市北高新,2019-08-29,7327.01,3.91
11,601727,上海电气,2019-08-29,60684.34,4.52
12,002466,天齐锂业,2019-08-28,257.36,0.26
13,300178,腾邦国际,2019-08-27,393.04,0.71
14,002810,山东赫达,2019-08-26,4439.99,46.46
15,300178,腾邦国际,2019-08-26,83.29,0.15
16,300222,科大智能,2019-08-26,438.70,0.60
17,300538,同益股份,2019-08-26,3836.38,67.93
18,600828,茂业商业,2019-08-26,116154.29,67.06
19,603007,花王股份,2019-08-26,13901.30,41.70
20,000703,恒逸石化,2019-08-25,292.50,0.18
21,002271,东方雨虹,2019-08-25,1578.15,1.79
22,002466,天齐锂业,2019-08-25,5.17,0.01
23,300067,安诺其,2019-08-25,507.80,0.78
24,002589,瑞康医药,2019-08-24,2292.60,1.52
25,002809,红墙股份,2019-08-23,5743.31,47.86
26,300119,瑞普生物,2019-08-23,1534.72,3.79
27,300540,深冷股份,2019-08-23,3000.00,37.50
28,600303,曙光股份,2019-08-23,5527.99,8.18
29,002371,北方华创,2019-08-22,10580.44,23.10
30,002445,中南文化,2019-08-22,266.98,0.32
31,002560,通达股份,2019-08-22,48.00,0.11
32,603031,安德利,2019-08-22,4009.86,50.12
33,300418,昆仑万维,2019-08-20,700.32,0.60
34,601636,旗滨集团,2019-08-20,2958.41,1.10
35,002702,海欣食品,2019-08-19,349.52,0.69
36,600794,保税科技,2019-08-19,2057.80,1.70
37,601018,宁波港,2019-08-19,37284.78,2.83
38,603515,欧普照明,2019-08-19,48151.70,83.09
39,002640,跨境通,2019-08-18,160.00,0.11
40,002643,万润股份,2019-08-18,1700.42,1.87
41,300255,常山药业,2019-08-18,8708.27,9.31
42,300532,今天国际,2019-08-18,8054.87,53.27
43,603986,兆易创新,2019-08-18,5265.47,26.33
44,002674,兴业科技,2019-08-17,6151.02,20.36
45,300143,星河生物,2019-08-17,4839.86,16.78
46,300533,冰川网络,2019-08-17,4383.92,43.84
47,600332,白云山,2019-08-17,33471.17,20.59
48,601137,博威合金,2019-08-16,6329.11,10.09
49,601595,上海电影,2019-08-16,26745.47,71.61
50,601997,贵阳银行,2019-08-16,93385.34,40.63
51,002092,中泰化学,2019-08-15,3780.82,1.76
52,002193,山东如意,2019-08-15,3051.47,11.66
53,600936,广西广电,2019-08-15,47504.29,28.43
54,002808,苏州恒久,2019-08-12,6418.08,53.48
55,300019,硅宝科技,2019-08-12,450.20,1.36
56,300535,达威股份,2019-08-12,2801.54,46.89
57,603159,上海亚虹,2019-08-12,7500.00,75.00
58,600242,中昌数据,2019-08-11,10853.94,25.97
59,300047,天源迪科,2019-08-10,241.90,0.68
60,300158,振东制药,2019-08-10,7606.35,14.63
61,603569,长久物流,2019-08-10,34272.66,85.68
62,002637,赞宇科技,2019-08-09,9680.00,23.23
63,600977,中国电影,2019-08-09,130200.00,69.74
64,601933,永辉超市,2019-08-09,143538.99,15.00
65,300222,科大智能,2019-08-08,4016.27,5.52
66,300528,幸福蓝海,2019-08-08,17232.87,55.50
67,300530,达志科技,2019-08-08,4892.58,69.89
68,300531,优博讯,2019-08-08,15800.40,56.43
69,601811,新华文轩,2019-08-08,59280.95,48.05
70,300437,清水源,2019-08-06,980.00,4.49
71,300164,通源石油,2019-08-05,2831.46,6.43
72,300527,华舟应急,2019-08-05,32614.88,70.49
73,600754,锦江股份,2019-08-05,15341.87,16.02
74,600867,通化东宝,2019-08-05,5572.70,3.27
75,601555,东吴证券,2019-08-05,10900.00,3.63
76,000623,吉林敖东,2019-08-04,1788.88,2.00
77,002413,雷科防务,2019-08-04,4786.10,4.38
78,600246,万通地产,2019-08-04,83720.93,40.76
79,002656,摩登大道,2019-08-02,8992.18,21.94
80,300529,健帆生物,2019-08-02,30626.30,73.51
81,600919,江苏银行,2019-08-02,1039000.00,90.00
82,002604,龙力生物,2019-08-01,1904.76,3.18
83,300355,蒙草生态,2019-08-01,1773.82,1.77
84,300526,中潜股份,2019-08-01,11000.00,64.78
85,603663,三祥新材,2019-08-01,8508.31,63.42
