,code,name,date,count,ratio
0,002091,江苏国泰,2018-02-28,26950.21,17.16
1,002301,齐心集团,2018-02-28,5426.74,12.68
2,002587,奥拓电子,2018-02-28,143.30,0.23
3,300617,安靠智电,2018-02-28,930.00,13.95
4,603318,派思股份,2018-02-28,135.00,0.37
5,002686,亿利达,2018-02-27,3116.05,7.03
6,002771,真视通,2018-02-27,6.16,0.08
7,002825,纳尔股份,2018-02-27,9.30,0.09
8,300074,华平股份,2018-02-27,216.51,0.40
9,603008,喜临门,2018-02-27,456.00,1.16
10,603969,银龙股份,2018-02-27,24736.95,61.84
11,000100,TCL集团,2018-02-26,272758.85,22.33
12,002684,猛狮科技,2018-02-26,400.53,1.06
13,300457,赢合科技,2018-02-26,170.22,1.37
14,600100,同方股份,2018-02-26,76601.67,25.85
15,601198,东兴证券,2018-02-26,150000.00,54.39
16,601908,京运通,2018-02-26,114.00,0.06
17,603828,柯利达,2018-02-26,11988.00,64.75
18,002589,瑞康医药,2018-02-25,27313.21,18.15
19,002709,天赐材料,2018-02-25,17.25,0.05
20,300098,高新兴,2018-02-25,119.85,0.11
21,300213,佳讯飞鸿,2018-02-25,739.29,1.29
22,600525,长园集团,2018-02-25,218.20,0.17
23,603118,共进股份,2018-02-25,18101.57,23.12
24,002438,江苏神通,2018-02-24,2072.08,4.26
25,600568,中珠医疗,2018-02-24,2615.28,3.67
26,000885,同力水泥,2018-02-23,2158.27,4.35
27,002151,北斗星通,2018-02-23,27.80,0.05
28,002511,中顺洁柔,2018-02-23,55.41,0.07
29,300136,信维通信,2018-02-23,665.53,0.68
30,600392,盛和资源,2018-02-23,13251.26,9.81
31,002265,西仪股份,2018-02-22,2754.02,8.64
32,300406,九强生物,2018-02-22,28.10,0.06
33,300480,光力科技,2018-02-22,48.39,0.26
34,600035,楚天高速,2018-02-22,3801.72,2.20
35,601877,正泰电器,2018-02-22,24800.91,11.62
36,603345,安井食品,2018-02-22,6883.94,31.86
37,300410,正业科技,2018-02-21,512.25,2.60
38,600879,航天电子,2018-02-21,13709.35,10.08
