,code,name,date,count,ratio
0,002562,兄弟科技,2018-10-31,56.50,0.10
1,002765,蓝黛传动,2018-10-31,323.28,0.76
2,600405,动力源,2018-10-31,41.25,0.09
3,002560,通达股份,2018-10-30,175.44,0.41
4,000615,京汉股份,2018-10-29,35578.17,45.60
5,000851,高鸿股份,2018-10-29,541.20,0.86
6,002482,广田集团,2018-10-29,21629.42,13.95
7,600299,安迪苏,2018-10-29,210734.19,78.58
8,600422,昆药集团,2018-10-29,10642.83,13.49
9,000887,中鼎股份,2018-10-28,54.42,0.04
10,002035,华帝股份,2018-10-28,13.50,0.04
11,002074,国轩高科,2018-10-28,45.24,0.05
12,002099,海翔药业,2018-10-28,160.00,0.10
13,002792,通宇通讯,2018-10-28,23.70,0.10
14,300054,鼎龙股份,2018-10-28,367.61,0.38
15,300410,正业科技,2018-10-28,286.35,1.45
16,600162,香江控股,2018-10-28,109.80,0.03
17,600313,农发种业,2018-10-28,8860.21,8.19
18,600704,物产中大,2018-10-28,158729.26,55.28
19,601599,鹿港文化,2018-10-28,36.33,0.04
20,002216,三全食品,2018-10-27,348.81,0.43
21,300187,永清环保,2018-10-27,333.77,0.52
22,300302,同有科技,2018-10-27,519.20,1.23
23,300369,绿盟科技,2018-10-27,433.16,0.54
24,300444,双杰电气,2018-10-27,299.00,1.05
25,000802,北京文化,2018-10-26,115.00,0.16
26,000957,中通客车,2018-10-26,11589.40,19.55
27,002217,合力泰,2018-10-26,16570.08,5.30
28,002772,众兴菌业,2018-10-26,566.08,1.52
29,300177,中海达,2018-10-26,295.20,0.66
30,300367,东方网力,2018-10-26,164.41,0.19
31,603258,电魂网络,2018-10-26,4975.20,20.73
32,002648,卫星石化,2018-10-25,105.60,0.13
33,603889,新澳股份,2018-10-25,27.00,0.08
34,002415,海康威视,2018-10-24,3361.64,0.36
35,002677,浙江美大,2018-10-24,293.61,0.46
36,601677,明泰铝业,2018-10-24,1402.00,2.73
37,300247,乐金健康,2018-10-23,3925.58,4.88
38,002322,理工环科,2018-10-22,3433.73,8.56
39,002475,立讯精密,2018-10-21,564.61,0.27
40,600162,香江控股,2018-10-21,59944.24,17.63
41,600845,宝信软件,2018-10-21,3051.72,3.90
42,603009,北特科技,2018-10-21,15.50,0.12
43,002084,海鸥卫浴,2018-10-20,5026.04,11.01
44,002180,纳思达,2018-10-20,25622.25,25.32
45,600354,敦煌种业,2018-10-20,8000.00,15.16
46,000069,华侨城A,2018-10-19,2066.25,0.25
47,002675,东诚药业,2018-10-19,12241.65,17.40
48,300338,开元股份,2018-10-19,9.36,0.03
49,600848,上海临港,2018-10-19,11944.44,10.66
50,002686,亿利达,2018-10-16,130.72,0.29
51,300001,特锐德,2018-10-16,882.49,0.89
52,600891,秋林集团,2018-10-16,23213.68,37.59
53,300352,北信源,2018-10-15,1430.17,0.99
54,000018,神州长城,2018-10-14,58178.22,34.26
55,300210,森远股份,2018-10-14,2649.71,9.85
56,002322,理工环科,2018-10-12,4954.82,12.35
57,600074,保千里,2018-10-12,470.00,0.19
58,000663,永安林业,2018-10-08,3042.53,8.92
59,002389,南洋科技,2018-10-08,12929.24,18.24
60,300414,中光防雷,2018-10-07,59.56,0.35
