,code,name,date,count,ratio
0,000540,中天金融,2019-11-30,1428.53,0.30
1,300140,中环装备,2019-11-30,9820.04,28.45
2,603319,湘油泵,2019-11-30,2423.97,29.95
3,002675,东诚药业,2019-11-29,184.18,0.26
4,002822,中装建设,2019-11-29,14097.94,46.99
5,002825,纳尔股份,2019-11-29,7016.15,69.95
6,603323,吴江银行,2019-11-29,100241.10,89.99
7,603598,引力传媒,2019-11-28,177.32,0.65
8,000793,华闻传媒,2019-11-27,2153.29,1.07
9,300393,中来股份,2019-11-25,106.80,0.58
10,300412,迦南科技,2019-11-25,129.33,0.50
11,300569,天能重工,2019-11-25,2500.00,16.66
12,603819,神力股份,2019-11-25,6390.00,53.25
13,002823,凯中精密,2019-11-24,9231.17,31.80
14,600117,西宁特钢,2019-11-24,30389.90,29.08
15,603336,宏辉果蔬,2019-11-24,8051.90,60.38
16,603900,通灵珠宝,2019-11-23,18239.67,75.00
17,002579,中京电子,2019-11-22,1949.00,5.16
18,300061,康耐特,2019-11-22,22639.06,43.04
19,300565,科信技术,2019-11-22,10476.00,65.48
20,300567,精测电子,2019-11-22,2990.40,37.38
21,601155,新城控股,2019-11-22,1140.00,0.51
22,603727,博迈科,2019-11-22,13927.50,59.48
23,000008,神州高铁,2019-11-21,997.38,0.36
24,002530,金财互联,2019-11-21,24916.81,50.77
25,002738,中矿资源,2019-11-21,217.60,1.13
26,600382,广东明珠,2019-11-21,12507.81,26.79
27,603987,康德莱,2019-11-21,8357.57,39.74
28,000807,云铝股份,2019-11-20,17705.68,6.79
29,002435,长江润发,2019-11-18,29277.68,59.66
30,002820,桂发祥,2019-11-18,4205.16,32.85
31,002821,凯莱英,2019-11-18,5321.96,46.26
32,600667,太极实业,2019-11-18,50005.65,23.74
33,603858,步长制药,2019-11-18,35396.49,51.92
34,300561,汇金科技,2019-11-17,3510.00,41.79
35,600701,工大高新,2019-11-17,12273.02,11.86
36,603108,润达医疗,2019-11-17,3958.44,6.83
37,603633,徕木股份,2019-11-17,3731.24,31.00
38,002074,国轩高科,2019-11-16,554.27,0.63
39,300367,东方网力,2019-11-16,146.44,0.17
40,300562,乐心医疗,2019-11-16,8590.85,45.50
41,601229,上海银行,2019-11-16,284623.03,47.40
42,000711,京蓝科技,2019-11-15,31373.52,48.18
43,000786,北新建材,2019-11-15,37459.81,20.94
44,002429,兆驰股份,2019-11-15,20934.69,11.56
45,300099,精准信息,2019-11-15,10189.57,15.43
46,300566,激智科技,2019-11-15,2048.95,24.71
47,002195,二三四五,2019-11-14,1129.65,0.34
48,002334,英威腾,2019-11-14,75.30,0.10
49,300303,聚飞光电,2019-11-14,427.18,0.34
50,300563,神宇股份,2019-11-14,4404.00,55.05
51,000902,新洋丰,2019-11-11,1276.28,0.97
52,002310,东方园林,2019-11-11,4986.02,1.86
53,002494,华斯股份,2019-11-11,370.83,0.96
54,002502,骅威文化,2019-11-11,2337.93,2.72
55,002640,跨境通,2019-11-11,9821.37,6.86
56,002787,华源控股,2019-11-11,130.40,0.91
57,002819,东方中科,2019-11-11,5898.07,52.04
58,300362,天翔环境,2019-11-11,252.00,0.58
59,300491,通合科技,2019-11-11,55.62,0.38
60,603977,国泰集团,2019-11-11,9540.00,43.15
61,002180,纳思达,2019-11-10,640.50,0.63
62,002516,旷达科技,2019-11-10,2691.72,1.79
63,300075,数字政通,2019-11-10,41.20,0.10
64,600676,交运股份,2019-11-10,6644.76,6.46
65,603556,海兴电力,2019-11-10,24686.96,64.88
66,002818,富森美,2019-11-09,34848.00,79.20
67,300495,美尚生态,2019-11-09,4410.03,7.33
68,603060,国检集团,2019-11-09,15617.25,70.99
69,002672,东江环保,2019-11-08,725.60,0.82
70,600196,复星医药,2019-11-08,10043.67,4.03
71,603203,快克股份,2019-11-08,6076.55,66.05
72,002151,北斗星通,2019-11-07,170.90,0.33
73,300064,豫金刚石,2019-11-07,52735.63,43.75
74,300558,贝达药业,2019-11-07,23078.56,57.55
75,601012,隆基股份,2019-11-07,314.44,0.16
76,601882,海天精工,2019-11-07,39606.00,75.87
77,603566,普莱柯,2019-11-07,112.20,0.35
78,002609,捷顺科技,2019-11-04,364.89,0.55
79,300044,赛为智能,2019-11-04,239.90,0.70
80,300556,丝路视觉,2019-11-04,3340.98,30.06
81,600072,中船科技,2019-11-04,13547.11,18.40
82,002009,天奇股份,2019-11-03,572.39,1.54
83,002069,獐子岛,2019-11-02,89.60,0.13
84,002663,普邦股份,2019-11-02,1018.96,0.57
85,300213,佳讯飞鸿,2019-11-02,778.21,1.35
86,300422,博世科,2019-11-02,760.08,2.14
87,600565,迪马股份,2019-11-02,2919.92,1.21
88,300465,高伟达,2019-11-01,111.36,0.25
89,300557,理工光科,2019-11-01,1421.00,25.53
90,300559,佳发安泰,2019-11-01,2446.65,34.08
91,300560,中富通,2019-11-01,3872.00,55.22
92,600259,广晟有色,2019-11-01,3967.96,13.15
