,code,name,date,count,ratio
0,000040,东旭蓝天,2019-07-29,27397.26,20.49
1,300123,太阳鸟,2019-07-29,1405.91,4.66
2,300466,赛摩电气,2019-07-29,5685.56,19.15
3,600074,保千里,2019-07-29,1338.36,0.55
4,600568,中珠医疗,2019-07-29,3718.54,5.22
5,000603,盛达矿业,2019-07-28,9215.95,12.75
6,300170,汉得信息,2019-07-28,128.43,0.15
7,600864,哈投股份,2019-07-28,53019.64,25.15
8,603322,超讯通信,2019-07-28,4760.08,59.50
9,002734,利民股份,2019-07-27,78.15,0.47
10,000408,金谷源,2019-07-26,162558.17,78.45
11,002806,华锋股份,2019-07-26,5819.10,42.79
12,300032,金龙机电,2019-07-26,1381.22,1.70
13,300379,东方通,2019-07-26,4570.47,16.50
14,300523,辰安科技,2019-07-26,4112.31,28.56
15,300525,博思软件,2019-07-26,2465.02,36.18
16,000678,襄阳轴承,2019-07-25,3053.20,6.64
17,300010,立思辰,2019-07-25,236.61,0.27
18,600515,海航基础,2019-07-25,224929.71,57.56
19,002416,爱施德,2019-07-22,4135.00,4.00
20,300170,汉得信息,2019-07-22,1083.82,1.26
21,300241,瑞丰光电,2019-07-22,836.27,3.02
22,600207,安彩高科,2019-07-22,17295.60,20.04
23,300377,赢时胜,2019-07-21,68.40,0.23
24,000910,大亚圣象,2019-07-20,98.10,0.18
25,300262,巴安水务,2019-07-20,24.88,0.06
26,600151,航天机电,2019-07-20,4555.66,3.18
27,000606,神州易桥,2019-07-19,14684.29,19.18
28,300517,海波重科,2019-07-19,6105.00,59.62
29,000603,盛达矿业,2019-07-18,5233.30,7.24
30,002206,海利得,2019-07-18,887.57,0.73
31,002713,东易日盛,2019-07-18,162.87,0.64
32,300009,安科生物,2019-07-18,681.41,0.96
33,300327,中颖电子,2019-07-18,1.21,0.01
34,300381,溢多利,2019-07-18,4658.11,11.45
35,600179,安通控股,2019-07-17,48453.88,45.62
36,002003,伟星股份,2019-07-15,586.95,1.01
37,603128,华贸物流,2019-07-15,3738.32,3.74
38,300323,华灿光电,2019-07-14,10368.82,12.41
39,603006,联明股份,2019-07-14,16.00,0.08
40,300248,新开普,2019-07-13,285.88,0.88
41,002456,欧菲光,2019-07-12,761.20,0.70
42,002803,吉宏股份,2019-07-12,7000.00,60.35
43,300036,超图软件,2019-07-12,3362.07,7.48
44,300269,联建光电,2019-07-12,4664.85,7.60
45,603069,海汽集团,2019-07-12,14220.00,45.00
46,002659,中泰桥梁,2019-07-11,18756.70,37.62
47,002661,克明面业,2019-07-11,142.50,0.42
48,300353,东土科技,2019-07-11,1071.43,2.07
49,600200,江苏吴中,2019-07-11,208.70,0.29
50,603688,石英股份,2019-07-11,49.14,0.15
51,300358,楚天科技,2019-07-10,1534.66,3.44
52,000429,粤高速A,2019-07-08,83368.84,39.87
53,002775,文科园林,2019-07-08,160.00,0.65
54,300068,南都电源,2019-07-08,17500.00,22.22
55,300520,科大国创,2019-07-08,3987.44,41.50
56,600651,飞乐音响,2019-07-08,222.66,0.22
57,603066,音飞储存,2019-07-08,24.14,0.24
58,002681,奋达科技,2019-07-07,356.12,0.29
59,002805,丰元股份,2019-07-07,4259.00,43.95
60,300222,科大智能,2019-07-07,4963.27,6.82
61,600482,中国动力,2019-07-07,6786.38,3.90
62,601966,玲珑轮胎,2019-07-06,80560.00,67.13
63,002305,南国置业,2019-07-05,10879.43,6.27
64,300521,爱司凯,2019-07-05,2729.81,34.12
65,300522,世名科技,2019-07-05,3472.70,52.09
66,002131,利欧股份,2019-07-04,896.97,0.56
67,002247,帝龙文化,2019-07-04,3438.64,4.04
68,000038,深大通,2019-07-01,13467.19,41.22
69,001979,招商蛇口,2019-07-01,550156.18,69.60
70,002151,北斗星通,2019-07-01,6580.49,12.83
71,300054,鼎龙股份,2019-07-01,2254.26,2.34
72,603016,新宏泰,2019-07-01,7770.00,52.44
