,code,name,date,count,ratio
0,002130,沃尔核材,2017-10-31,10868.12,8.68
1,002437,誉衡药业,2017-10-31,2839.82,1.29
2,002562,兄弟科技,2017-10-31,56.50,0.10
3,002765,蓝黛传动,2017-10-31,431.04,1.01
4,300036,超图软件,2017-10-31,134.85,0.30
5,300170,汉得信息,2017-10-31,519.21,0.60
6,300252,金信诺,2017-10-31,3598.20,8.10
7,300292,吴通控股,2017-10-31,8479.17,6.65
8,600405,动力源,2017-10-31,41.25,0.09
9,603688,石英股份,2017-10-31,21546.00,63.87
10,603716,塞力斯,2017-10-31,1471.90,28.89
11,002545,东方铁塔,2017-10-30,27534.05,20.92
12,002560,通达股份,2017-10-30,263.16,0.61
13,300403,地尔汉宇,2017-10-30,15506.25,46.29
14,300405,科隆精化,2017-10-30,3444.38,44.07
15,300406,九强生物,2017-10-30,23455.21,46.83
16,000851,高鸿股份,2017-10-29,5817.01,9.20
17,002099,海翔药业,2017-10-29,64000.00,39.44
18,002437,誉衡药业,2017-10-29,161.29,0.07
19,300054,鼎龙股份,2017-10-29,1174.50,1.22
20,600880,博瑞传播,2017-10-29,1771.28,1.62
21,000665,湖北广电,2017-10-28,17514.72,27.53
22,000887,中鼎股份,2017-10-28,54.42,0.04
23,002035,华帝股份,2017-10-28,18.00,0.05
24,002074,国轩高科,2017-10-28,45.24,0.05
25,002099,海翔药业,2017-10-28,120.00,0.07
26,002170,芭田股份,2017-10-28,1326.70,1.49
27,002706,良信电器,2017-10-28,51.58,0.10
28,002792,通宇通讯,2017-10-28,23.70,0.10
29,300054,鼎龙股份,2017-10-28,367.61,0.38
30,300061,康耐特,2017-10-28,13.44,0.03
31,300410,正业科技,2017-10-28,286.35,1.45
32,600162,香江控股,2017-10-28,146.40,0.04
33,601599,鹿港文化,2017-10-28,36.33,0.04
34,603888,新华网,2017-10-28,1868.51,9.00
35,002216,三全食品,2017-10-27,348.81,0.43
36,002609,捷顺科技,2017-10-27,5681.82,8.53
37,300012,华测检测,2017-10-27,7153.97,8.54
38,300187,永清环保,2017-10-27,250.33,0.39
39,300302,同有科技,2017-10-27,386.90,0.92
40,300369,绿盟科技,2017-10-27,433.16,0.54
41,300444,双杰电气,2017-10-27,224.00,0.79
42,000802,北京文化,2017-10-26,115.00,0.16
43,002014,永新股份,2017-10-26,9279.77,27.64
44,002772,众兴菌业,2017-10-26,424.56,1.14
45,300177,中海达,2017-10-26,295.20,0.66
46,300184,力源信息,2017-10-26,260.87,0.40
47,300367,东方网力,2017-10-26,123.31,0.14
48,603258,电魂网络,2017-10-26,678.60,2.83
49,002648,卫星石化,2017-10-25,140.80,0.18
50,002816,和科达,2017-10-25,3918.25,39.18
51,002817,黄山胶囊,2017-10-25,1987.00,22.93
52,603667,五洲新春,2017-10-25,3669.76,18.13
53,603889,新澳股份,2017-10-25,27.00,0.08
54,002415,海康威视,2017-10-24,3361.64,0.36
55,002475,立讯精密,2017-10-24,23409.67,11.04
56,002677,浙江美大,2017-10-24,293.61,0.46
57,002699,美盛文化,2017-10-24,2625.71,2.89
58,600515,海航基础,2017-10-24,123552.12,31.62
59,601677,明泰铝业,2017-10-24,1402.00,2.73
60,600983,惠而浦,2017-10-23,23363.90,30.48
61,000413,东旭光电,2017-10-22,118.20,0.02
62,000753,漳州发展,2017-10-21,6479.12,6.54
63,002221,东华能源,2017-10-21,22834.65,14.10
64,002475,立讯精密,2017-10-21,423.46,0.20
65,300458,全志科技,2017-10-21,501.69,1.51
66,300552,万集科技,2017-10-21,2382.93,22.33
67,300553,集智股份,2017-10-21,551.91,11.50
68,603009,北特科技,2017-10-21,15.50,0.12
69,603859,能科股份,2017-10-21,2150.00,18.93
70,002226,江南化工,2017-10-20,12000.00,13.17
71,300208,恒顺众昇,2017-10-20,1705.00,2.22
72,300421,力星股份,2017-10-20,1855.47,14.21
73,600227,赤天化,2017-10-20,29500.83,16.99
74,600547,山东黄金,2017-10-20,2842.83,1.53
75,600614,鹏起科技,2017-10-20,11131.34,6.35
76,600879,航天电子,2017-10-20,27171.89,19.98
77,000069,华侨城A,2017-10-19,2066.25,0.25
78,000703,恒逸石化,2017-10-19,31666.67,19.55
79,002155,湖南黄金,2017-10-18,7017.54,5.84
80,300259,新天科技,2017-10-18,7019.82,13.11
81,300551,古鳌科技,2017-10-18,2506.00,34.16
82,300555,路通视信,2017-10-18,2140.40,26.76
83,600701,工大高新,2017-10-18,27709.66,26.78
84,002626,金达威,2017-10-17,2421.69,3.93
85,300278,华昌达,2017-10-17,19191.97,35.21
86,300506,名家汇,2017-10-17,10.00,0.03
87,300550,和仁科技,2017-10-17,927.00,11.59
88,601198,东兴证券,2017-10-17,25396.07,9.21
89,603160,汇顶科技,2017-10-17,18464.40,41.49
90,002449,国星光电,2017-10-16,6033.52,12.68
91,002686,亿利达,2017-10-16,130.72,0.29
92,300026,红日药业,2017-10-16,1115.05,0.37
93,600200,江苏吴中,2017-10-16,3430.53,4.75
94,000521,美菱电器,2017-10-15,21098.10,20.20
95,002504,*ST弘高,2017-10-15,61125.16,59.59
96,603606,东方电缆,2017-10-15,17173.20,55.23
97,000546,金圆股份,2017-10-14,108.00,0.18
98,002421,达实智能,2017-10-14,31020.00,16.10
99,300142,沃森生物,2017-10-14,6485.90,4.22
100,300499,高澜股份,2017-10-14,98.52,0.82
101,600259,广晟有色,2017-10-14,381.68,1.26
102,603018,中设集团,2017-10-14,8213.41,39.49
103,603816,顾家家居,2017-10-14,660.00,1.60
104,000949,新乡化纤,2017-10-13,19354.84,15.39
105,002132,恒星科技,2017-10-13,19568.85,15.57
106,002169,智光电气,2017-10-13,15556.92,19.75
107,002298,中电鑫龙,2017-10-13,7104.19,10.09
108,002582,好想你,2017-10-13,10130.35,19.64
109,300247,乐金健康,2017-10-13,3321.65,4.13
110,600644,乐山电力,2017-10-13,21192.05,39.36
111,603313,梦百合,2017-10-13,2234.70,9.31
112,002322,理工环科,2017-10-12,2222.66,5.54
113,002815,崇达技术,2017-10-12,6900.86,16.83
114,300548,博创科技,2017-10-12,1344.00,16.26
115,600074,保千里,2017-10-12,282.00,0.12
116,600410,华胜天成,2017-10-12,20862.07,18.89
117,603077,和邦生物,2017-10-12,70196.61,17.49
118,603777,来伊份,2017-10-12,1800.00,7.50
119,000813,德展健康,2017-10-11,75865.47,33.85
120,002194,武汉凡谷,2017-10-10,878.97,1.56
121,300262,巴安水务,2017-10-10,7281.55,16.29
122,300400,劲拓股份,2017-10-10,9670.55,40.29
123,300402,宝色股份,2017-10-10,2020.00,10.00
124,603010,万盛股份,2017-10-10,11519.95,45.28
125,603456,九洲药业,2017-10-10,29988.00,67.67
126,603887,城地股份,2017-10-10,3319.18,33.84
127,000536,华映科技,2017-10-09,75973.41,27.47
128,002730,电光科技,2017-10-09,22000.00,68.18
129,300398,飞凯材料,2017-10-09,20674.29,56.80
