,code,name,date,count,ratio
0,002682,龙洲股份,2020-04-30,1211.46,3.23
1,002829,星网宇达,2020-04-28,245.40,1.53
2,001896,豫能控股,2020-04-27,22106.85,19.21
3,002359,齐星铁塔,2020-04-27,22272.46,34.83
4,002716,金贵银业,2020-04-27,1416.29,2.51
5,002867,周大生,2020-04-27,31477.36,65.87
6,603787,新日股份,2020-04-27,13311.00,65.25
7,002491,通鼎互联,2020-04-26,1682.03,1.33
8,002866,传艺科技,2020-04-26,9620.00,66.98
9,300514,友讯达,2020-04-26,5484.00,54.84
10,600603,广汇物流,2020-04-26,10401.19,16.57
11,603920,世运电路,2020-04-26,27359.00,68.09
12,002250,联化科技,2020-04-25,773.70,0.84
13,002488,金固股份,2020-04-25,3629.76,5.40
14,002611,东方精工,2020-04-25,24514.13,21.17
15,002865,钧达股份,2020-04-25,8190.00,68.25
16,300648,星云股份,2020-04-25,3767.93,55.66
17,603096,新经典,2020-04-25,8074.00,60.54
18,000968,蓝焰控股,2020-04-24,19088.55,19.73
19,002714,牧原股份,2020-04-24,12471.72,10.77
20,600985,雷鸣科化,2020-04-24,3730.16,12.43
21,603703,盛洋科技,2020-04-23,12075.00,52.57
22,002101,广东鸿图,2020-04-21,6168.29,17.49
23,002230,科大讯飞,2020-04-21,1866.11,1.34
24,300436,广生堂,2020-04-21,3450.00,24.32
25,300554,三超新材,2020-04-21,2067.02,39.75
26,300642,透景生命,2020-04-21,2448.90,40.81
27,300645,正元智慧,2020-04-21,2124.76,31.87
28,600217,中再资环,2020-04-21,6974.90,4.94
29,603139,康惠制药,2020-04-21,4625.00,46.31
30,603232,格尔软件,2020-04-21,2445.00,40.08
31,603081,大丰实业,2020-04-20,32407.38,80.66
32,603803,瑞斯康达,2020-04-20,20126.40,47.80
33,300118,东方日升,2020-04-19,4267.43,4.72
34,002354,天神娱乐,2020-04-18,2273.81,2.53
35,002863,今飞凯达,2020-04-18,11221.60,50.66
36,300641,正丹股份,2020-04-18,15660.00,54.37
37,603225,新凤鸣,2020-04-18,51700.00,85.88
38,002585,双星新材,2020-04-17,5163.51,5.80
39,002766,索菱股份,2020-04-17,1094.99,5.19
40,300441,鲍斯股份,2020-04-17,1945.17,5.29
41,300604,长川科技,2020-04-17,4162.93,54.64
42,300640,德艺文创,2020-04-17,4192.00,52.40
43,002445,中南文化,2020-04-14,119.89,0.14
44,300018,中元股份,2020-04-14,188.55,0.39
45,300184,力源信息,2020-04-14,11831.37,17.97
46,603050,科林电气,2020-04-14,6641.18,49.81
47,603826,坤彩科技,2020-04-14,21426.34,59.52
48,002861,瀛通通讯,2020-04-13,5751.12,46.87
49,300638,广和通,2020-04-13,5340.00,66.75
50,603797,联泰环保,2020-04-13,16000.00,75.00
51,002860,星帅尔,2020-04-12,4036.99,53.13
52,300637,扬帆新材,2020-04-12,5576.40,46.47
53,300639,凯普生物,2020-04-12,4491.30,49.90
54,601366,利群股份,2020-04-12,38547.23,44.80
55,603444,吉比特,2020-04-12,17.08,0.24
56,002862,实丰文化,2020-04-11,4434.00,55.43
57,300430,诚益通,2020-04-11,548.01,4.83
58,603556,海兴电力,2020-04-11,215.61,0.57
59,600392,盛和资源,2020-04-10,7798.00,5.78
60,603078,江化微,2020-04-10,2580.22,43.00
61,603906,龙蟠科技,2020-04-10,13022.88,62.61
62,002859,洁美科技,2020-04-07,5889.51,57.58
63,601166,兴业银行,2020-04-07,56291.38,2.71
64,603538,美诺华,2020-04-07,4545.00,37.88
65,000778,新兴铸管,2020-04-06,6951.46,1.74
66,300632,光莆股份,2020-04-06,7863.27,67.90
67,300633,开立医疗,2020-04-06,20345.04,50.86
68,603568,伟明环保,2020-04-06,195.30,0.28
69,603586,金麒麟,2020-04-06,10926.09,52.19
70,603385,惠达卫浴,2020-04-05,8128.42,28.61
