,code,name,date,count,ratio
0,000786,北新建材,2017-09-30,3632.59,2.03
1,002019,亿帆医药,2017-09-30,52027.14,47.26
2,002110,三钢闽光,2017-09-30,45592.71,33.19
3,002180,纳思达,2017-09-30,48826.08,48.25
4,002195,二三四五,2017-09-30,111869.48,34.05
5,002414,高德红外,2017-09-30,1125.28,1.80
6,002507,涪陵榨菜,2017-09-30,31299.84,39.65
7,300229,拓尔思,2017-09-30,911.21,1.93
8,300547,川环科技,2017-09-30,1547.25,25.88
9,300549,优德精密,2017-09-30,2617.50,39.26
10,600864,哈投股份,2017-09-30,53022.27,25.15
11,600917,重庆燃气,2017-09-30,140000.00,89.97
12,000683,远兴能源,2017-09-29,74007.58,18.97
13,002252,上海莱士,2017-09-29,375.19,0.07
14,300109,新开源,2017-09-29,119.94,0.70
15,300545,联得装备,2017-09-29,721.89,10.12
16,600721,百花村,2017-09-29,6118.87,15.28
17,601016,节能风电,2017-09-29,192000.00,46.20
18,000408,金谷源,2017-09-28,13333.33,6.43
19,000990,诚志股份,2017-09-28,9065.12,7.23
20,300412,迦南科技,2017-09-28,2000.00,7.71
21,300546,雄帝科技,2017-09-28,3913.63,28.95
22,603738,泰晶科技,2017-09-28,1360.00,12.00
23,603869,北部湾旅,2017-09-28,3893.87,11.16
24,000564,供销大集,2017-09-27,125163.87,20.83
25,000971,高升控股,2017-09-27,6372.97,12.46
26,002383,合众思壮,2017-09-27,23805.17,32.47
27,300238,冠昊生物,2017-09-27,698.37,2.63
28,603306,华懋科技,2017-09-27,13781.25,64.43
29,000739,普洛药业,2017-09-26,8677.69,7.57
30,000810,创维数字,2017-09-26,57554.69,55.63
31,000997,新大陆,2017-09-26,521.53,0.56
32,002196,方正电机,2017-09-26,2150.54,8.11
33,002235,安妮股份,2017-09-26,842.49,2.04
34,300171,东富龙,2017-09-26,40.80,0.06
35,300187,永清环保,2017-09-26,37.50,0.06
36,300520,科大国创,2017-09-26,163.00,1.70
37,600216,浙江医药,2017-09-26,1069.60,1.11
38,600233,圆通速递,2017-09-26,45336.79,16.07
39,600273,嘉化能源,2017-09-26,72628.68,55.60
40,600512,腾达建设,2017-09-26,51936.22,32.48
41,600814,杭州解百,2017-09-26,40464.37,56.59
42,603003,龙宇燃油,2017-09-26,23911.46,54.21
43,000544,中原环保,2017-09-25,7830.71,12.05
44,000558,莱茵体育,2017-09-25,9438.20,7.32
45,000782,美达股份,2017-09-25,12362.64,23.41
46,002405,四维图新,2017-09-25,151.57,0.12
47,002635,安洁科技,2017-09-25,16.50,0.03
48,300183,东软载波,2017-09-25,390.84,0.86
49,603889,新澳股份,2017-09-25,137.40,0.42
50,002064,华峰氨纶,2017-09-24,2000.00,1.19
51,002123,梦网荣信,2017-09-24,5469.24,6.35
52,002592,八菱科技,2017-09-24,7262.17,25.63
53,002610,爱康科技,2017-09-24,5120.00,1.14
54,300237,美晨科技,2017-09-24,8559.29,10.60
55,300360,炬华科技,2017-09-24,161.55,0.45
56,600794,保税科技,2017-09-24,8880.00,7.33
57,002172,澳洋科技,2017-09-23,1158.90,1.58
58,300327,中颖电子,2017-09-23,63.87,0.34
59,300447,全信股份,2017-09-23,104.07,0.38
60,600571,信雅达,2017-09-23,439.00,1.00
61,000683,远兴能源,2017-09-22,82124.34,21.05
62,002356,赫美集团,2017-09-22,7047.44,22.70
63,002400,省广股份,2017-09-22,16489.40,12.30
64,002519,银河电子,2017-09-22,9045.01,7.92
65,300284,苏交科,2017-09-22,338.60,0.60
66,300317,珈伟股份,2017-09-22,224.48,0.26
67,300373,扬杰科技,2017-09-22,25.00,0.05
68,300387,富邦股份,2017-09-22,81.00,0.65
69,300431,暴风集团,2017-09-22,38.11,0.14
70,300437,清水源,2017-09-22,1756.20,8.04
71,600094,大名城,2017-09-22,46376.81,18.74
72,603011,合锻智能,2017-09-22,4969.88,11.14
73,002063,远光软件,2017-09-21,631.23,1.05
74,002317,众生药业,2017-09-21,7692.31,9.44
75,002746,仙坛股份,2017-09-21,2249.02,12.37
76,300170,汉得信息,2017-09-21,102.33,0.12
77,300311,任子行,2017-09-21,1295.84,2.89
78,603030,全筑股份,2017-09-21,1736.11,9.79
79,603085,天成自控,2017-09-21,1072.60,9.58
80,000513,丽珠集团,2017-09-20,2909.82,6.84
81,000530,大冷股份,2017-09-20,386.52,0.63
