,code,name,date,count,ratio
0,000982,*ST中绒,2017-03-31,51111.11,28.32
1,002188,巴士在线,2017-03-31,127.87,0.43
2,002217,合力泰,2017-03-31,56860.92,36.35
3,002244,滨江集团,2017-03-31,40744.39,13.10
4,002517,恺英网络,2017-03-31,1240.81,1.73
5,300213,佳讯飞鸿,2017-03-31,297.52,1.03
6,300229,拓尔思,2017-03-31,997.30,2.11
7,600393,粤泰股份,2017-03-31,19459.78,15.35
8,600497,驰宏锌锗,2017-03-31,42557.68,9.87
9,603028,赛福天,2017-03-31,6036.87,27.34
10,002139,拓邦股份,2017-03-30,1035.66,2.28
11,002292,奥飞娱乐,2017-03-30,3131.28,2.39
12,300050,世纪鼎利,2017-03-30,284.10,0.57
13,300204,舒泰神,2017-03-30,28.69,0.06
14,002791,坚朗五金,2017-03-29,923.00,4.31
15,603861,白云电器,2017-03-29,7198.53,17.60
16,000902,新洋丰,2017-03-28,62952.51,47.87
17,002792,通宇通讯,2017-03-28,2624.32,11.62
18,002176,江特电机,2017-03-27,20090.16,13.67
19,002214,大立科技,2017-03-27,880.00,1.92
20,600068,葛洲坝,2017-03-27,45620.11,9.91
21,600303,曙光股份,2017-03-27,4581.83,6.78
22,600312,平高电气,2017-03-27,31851.94,23.47
23,600714,金瑞矿业,2017-03-27,306.84,1.06
24,601992,金隅股份,2017-03-27,100180.64,9.38
25,000693,*ST华泽,2017-03-24,8.25,0.01
26,300506,名家汇,2017-03-24,7302.50,24.34
27,600114,东睦股份,2017-03-24,150.00,0.35
28,600126,杭钢股份,2017-03-24,8804.72,3.39
29,000969,安泰科技,2017-03-23,2925.95,2.85
30,002610,爱康科技,2017-03-23,143177.56,31.88
31,002721,金一文化,2017-03-23,24380.81,37.62
32,002588,史丹利,2017-03-22,764.48,0.66
33,300197,铁汉生态,2017-03-22,12219.54,8.04
34,300484,蓝海华腾,2017-03-22,2094.30,20.14
35,600448,华纺股份,2017-03-22,2297.04,5.44
36,600876,洛阳玻璃,2017-03-22,1174.86,2.23
37,000008,神州高铁,2017-03-21,2708.22,0.96
38,000028,国药一致,2017-03-21,7448.25,17.40
39,002176,江特电机,2017-03-21,1797.00,1.22
40,300220,金运激光,2017-03-21,351.00,2.79
41,300221,银禧科技,2017-03-21,97.20,0.19
42,000591,太阳能,2017-03-20,11419.63,8.36
43,002502,骅威文化,2017-03-20,1006.96,1.17
44,002772,众兴菌业,2017-03-20,424.55,1.14
45,300010,立思辰,2017-03-20,1865.09,2.14
46,300113,顺网科技,2017-03-20,19.04,0.03
47,600000,浦发银行,2017-03-20,109946.14,5.09
48,002327,富安娜,2017-03-17,31.07,0.04
49,002371,北方华创,2017-03-17,299.23,0.65
50,002740,爱迪尔,2017-03-17,2788.50,8.43
51,300442,普丽盛,2017-03-17,172.00,1.72
52,600616,金枫酒业,2017-03-17,2658.16,5.17
53,600136,当代明诚,2017-03-16,2618.84,5.38
54,600681,百川能源,2017-03-16,7785.69,8.08
55,601020,华钰矿业,2017-03-16,22932.00,43.62
56,000605,渤海股份,2017-03-15,479.52,1.90
57,000612,焦作万方,2017-03-15,955.26,0.80
58,300505,川金诺,2017-03-15,1481.97,15.87
59,000791,甘肃电投,2017-03-14,24896.83,25.64
60,002249,大洋电机,2017-03-14,411.60,0.17
61,300197,铁汉生态,2017-03-14,157.77,0.10
62,600998,九州通,2017-03-14,18910.08,11.48
63,002789,建艺集团,2017-03-13,2047.60,25.22
64,600398,海澜之家,2017-03-13,296153.85,65.92
65,600558,大西洋,2017-03-13,6888.03,7.67
66,002292,奥飞娱乐,2017-03-10,1262.43,0.97
67,002382,蓝帆医疗,2017-03-10,358.50,0.73
68,002663,普邦股份,2017-03-10,1454.46,0.85
69,300195,长荣股份,2017-03-10,1198.12,3.55
70,300241,瑞丰光电,2017-03-10,291.85,1.06
71,300457,赢合科技,2017-03-10,219.62,1.77
72,300503,昊志机电,2017-03-10,1663.81,16.40
73,603919,金徽酒,2017-03-10,1910.65,6.82
74,000591,太阳能,2017-03-09,3333.85,2.44
75,300348,长亮科技,2017-03-09,718.68,2.40
76,300451,创业软件,2017-03-09,948.37,3.90
77,603520,司太立,2017-03-09,3735.00,31.13
78,002264,新华都,2017-03-08,1796.87,2.62
79,002657,中科金财,2017-03-08,1953.80,5.79
80,002722,金轮股份,2017-03-08,6135.84,34.97
81,300032,金龙机电,2017-03-08,188.10,0.23
82,300232,洲明科技,2017-03-08,103.03,0.17
83,300294,博雅生物,2017-03-08,7984.64,29.86
84,300162,雷曼股份,2017-03-07,84.38,0.24
85,600845,宝信软件,2017-03-07,2576.79,3.29
86,603027,千禾味业,2017-03-07,2659.51,16.62
87,002360,同德化工,2017-03-06,3151.26,8.05
88,300072,三聚环保,2017-03-06,1099.64,0.92
89,300489,中飞股份,2017-03-06,250.00,2.76
90,600330,天通股份,2017-03-06,6000.00,7.22
91,600487,亨通光电,2017-03-06,9000.00,7.25
92,002354,天神娱乐,2017-03-03,84.38,0.29
93,002512,达华智能,2017-03-03,1238.53,1.13
94,300242,明家联合,2017-03-03,3266.15,5.13
95,300502,新易盛,2017-03-03,2352.75,30.32
96,600083,博信股份,2017-03-03,50.80,0.22
97,601599,鹿港文化,2017-03-03,13029.32,14.56
98,000038,深大通,2017-03-02,174.80,0.53
99,300184,力源信息,2017-03-02,124.80,0.30
100,002462,嘉事堂,2017-03-01,1052.63,4.20
101,002590,万安科技,2017-03-01,6708.41,13.99
102,600839,四川长虹,2017-03-01,63.65,0.01
