,code,name,date,count,ratio
0,600203,福日电子,2019-12-31,1006.06,2.20
1,002587,奥拓电子,2019-12-30,14.40,0.02
2,002836,新宏泽,2019-12-30,10363.20,64.77
3,300253,卫宁健康,2019-12-30,871.07,0.55
4,300585,奥联电子,2019-12-30,3474.60,43.43
5,603239,浙江仙通,2019-12-30,18000.00,66.49
6,603929,亚翔集成,2019-12-30,11680.00,54.74
7,000555,神州信息,2019-12-29,2233.56,2.32
8,002555,三七互娱,2019-12-29,12109.74,5.81
9,002587,奥拓电子,2019-12-29,770.00,1.26
10,002837,英维克,2019-12-29,5263.68,26.05
11,300432,富临精工,2019-12-29,6199.04,12.16
12,600336,澳柯玛,2019-12-29,4441.62,5.72
13,600960,渤海活塞,2019-12-29,3348.21,3.52
14,601668,中国建筑,2019-12-29,8671.00,0.29
15,002833,弘亚数控,2019-12-28,7209.00,54.06
16,002835,同为股份,2019-12-28,13084.16,60.58
17,300081,恒信移动,2019-12-28,10904.48,21.19
18,300124,汇川技术,2019-12-28,22.50,0.01
19,300582,英飞特,2019-12-28,5127.46,25.90
20,600603,广汇物流,2019-12-28,26658.23,42.47
21,600887,伊利股份,2019-12-28,710.00,0.12
22,601877,正泰电器,2019-12-28,37348.42,17.50
23,603218,日月股份,2019-12-28,30157.10,75.20
24,603886,元祖股份,2019-12-28,11879.10,49.50
25,002184,海得控制,2019-12-27,136.94,0.56
26,002468,申通快递,2019-12-27,119902.62,78.33
27,002542,中化岩土,2019-12-27,5250.00,2.92
28,600155,宝硕股份,2019-12-27,54721.19,31.46
29,600271,航天信息,2019-12-27,481.20,0.26
30,600816,安信信托,2019-12-27,49315.11,10.82
31,603298,杭叉集团,2019-12-27,44826.85,72.44
32,002434,万里扬,2019-12-26,16471.07,12.20
33,300370,安控科技,2019-12-26,1298.72,1.35
34,600996,贵广网络,2019-12-26,74458.11,71.42
35,000990,诚志股份,2019-12-25,86532.83,69.06
36,002261,拓维信息,2019-12-25,1559.38,1.40
37,300390,天华超净,2019-12-25,790.89,2.30
38,002109,兴化股份,2019-12-23,33863.76,48.24
39,002120,韵达股份,2019-12-23,70924.34,69.91
40,002341,新纶科技,2019-12-23,12977.65,25.79
41,002350,北京科锐,2019-12-23,281.10,1.23
42,002415,海康威视,2019-12-23,2354.71,0.26
43,002765,蓝黛传动,2019-12-23,33.60,0.08
44,002832,比音勒芬,2019-12-23,5600.00,52.50
45,300037,新宙邦,2019-12-23,311.81,0.82
46,300579,数字认证,2019-12-23,4798.27,59.98
47,603058,永吉股份,2019-12-23,19349.40,45.90
48,000813,德展健康,2019-12-22,22748.54,10.15
49,000851,高鸿股份,2019-12-22,1377.15,2.18
50,600466,蓝光发展,2019-12-22,64.95,0.03
51,603577,汇金通,2019-12-22,6500.30,55.71
52,002759,天际股份,2019-12-21,3413.50,7.55
53,300143,星河生物,2019-12-21,60.50,0.21
54,300577,开润股份,2019-12-21,4699.25,39.16
55,600143,金发科技,2019-12-21,15678.48,5.77
56,603416,信捷电气,2019-12-21,4006.06,39.90
57,603799,华友钴业,2019-12-21,704.72,1.19
58,300232,洲明科技,2019-12-20,3118.56,4.95
59,300575,中旗股份,2019-12-20,2647.59,36.09
60,300576,容大感光,2019-12-20,5045.95,63.07
61,300581,晨曦航空,2019-12-20,2950.00,65.27
62,600529,山东药玻,2019-12-20,4617.49,15.21
63,600771,广誉远,2019-12-20,5080.61,14.39
64,603823,百合花,2019-12-20,15465.68,68.74
65,000065,北方国际,2019-12-19,9370.79,18.27
66,002148,北纬通信,2019-12-19,134.57,0.24
67,002559,亚威股份,2019-12-19,56.40,0.15
68,002694,顾地科技,2019-12-19,1769.47,2.96
69,600637,东方明珠,2019-12-19,516.68,0.20
70,603878,武进不锈,2019-12-19,10107.31,50.04
71,002580,圣阳股份,2019-12-18,224.27,0.63
72,601000,唐山港,2019-12-17,27083.28,5.94
73,002568,百润股份,2019-12-16,600.00,0.64
74,002738,中矿资源,2019-12-16,6.00,0.03
75,002831,裕同科技,2019-12-16,26298.36,65.74
76,300083,劲胜精密,2019-12-16,257.01,0.18
77,300271,华宇软件,2019-12-16,863.48,1.29
78,600633,浙数文化,2019-12-16,1165.50,0.90
79,603098,森特股份,2019-12-16,33750.00,84.37
80,600426,华鲁恒升,2019-12-15,227.07,0.18
81,603168,莎普爱思,2019-12-15,1387.36,7.83
82,603389,亚振家居,2019-12-15,15600.00,71.25
83,600960,渤海活塞,2019-12-14,23690.48,24.92
84,603585,苏利股份,2019-12-14,7000.00,70.00
85,002580,圣阳股份,2019-12-13,37.18,0.10
86,002829,星网宇达,2019-12-13,9292.25,58.01
87,002830,名雕股份,2019-12-13,9350.00,70.12
88,300571,平治信息,2019-12-13,1701.90,42.55
89,603708,家家悦,2019-12-13,23925.32,66.46
90,000928,中钢国际,2019-12-12,10096.23,8.03
91,002743,富煌钢构,2019-12-12,274.50,0.80
92,300146,汤臣倍健,2019-12-12,572.00,0.39
93,603928,兴业股份,2019-12-12,13882.85,68.86
94,300018,中元股份,2019-12-10,1763.83,3.62
95,300451,创业软件,2019-12-10,154.88,0.64
96,000008,神州高铁,2019-12-09,30.00,0.01
97,000426,兴业矿业,2019-12-09,39639.67,21.21
98,000656,金科股份,2019-12-09,4312.67,0.81
99,002230,科大讯飞,2019-12-09,456.85,0.33
100,002251,步步高,2019-12-09,1698.37,1.97
101,002826,易明医药,2019-12-09,5803.47,30.59
102,002827,高争民爆,2019-12-09,12085.35,65.68
103,300340,科恒股份,2019-12-09,1079.75,9.16
104,603036,如通股份,2019-12-09,15252.00,75.00
105,000656,金科股份,2019-12-08,257.50,0.05
106,002828,贝肯能源,2019-12-08,5919.00,50.50
107,300053,欧比特,2019-12-08,2333.79,3.74
108,300573,兴齐眼药,2019-12-08,2536.40,31.70
109,603990,麦迪科技,2019-12-08,1972.80,24.66
110,002773,康弘药业,2019-12-07,5.10,0.01
111,300188,美亚柏科,2019-12-07,272.58,0.55
112,603033,三维股份,2019-12-07,5120.00,56.45
113,000892,欢瑞世纪,2019-12-06,17603.03,17.94
114,300124,汇川技术,2019-12-06,1318.54,0.79
115,300570,太辰光,2019-12-06,7365.60,57.65
116,300572,安车检测,2019-12-06,2812.32,42.18
117,600258,首旅酒店,2019-12-06,29523.50,36.19
118,600909,华安证券,2019-12-06,91900.00,25.38
119,002426,胜利精密,2019-12-05,51515.15,15.06
120,300247,乐金健康,2019-12-05,1481.67,1.84
121,300324,旋极信息,2019-12-05,9169.64,7.98
122,002512,达华智能,2019-12-04,923.12,0.84
123,002273,水晶光电,2019-12-03,240.00,0.36
124,300425,环能科技,2019-12-03,107.83,0.58
125,002638,勤上股份,2019-12-02,53931.57,35.51
126,603559,中通国脉,2019-12-02,3500.10,39.77
127,300568,星源材质,2019-12-01,6225.60,32.42
128,603660,苏州科达,2019-12-01,8060.11,32.24
