,code,name,date,count,ratio
0,002157,正邦科技,2017-07-31,49587.00,21.65
1,002728,特一药业,2017-07-31,13500.00,67.50
2,300384,三联虹普,2017-07-31,9147.04,54.62
3,300389,艾比森,2017-07-31,22475.00,70.40
4,300390,天华超净,2017-07-31,15031.19,43.63
5,600575,皖江物流,2017-07-31,44871.79,11.48
6,603126,中材节能,2017-07-31,39246.00,64.28
7,000166,申万宏源,2017-07-30,655.87,0.03
8,300343,联创互联,2017-07-30,2778.33,4.71
9,600114,东睦股份,2017-07-30,24.00,0.06
10,000040,东旭蓝天,2017-07-29,59360.73,44.39
11,000166,申万宏源,2017-07-29,109.31,0.01
12,002309,中利集团,2017-07-29,6929.88,10.80
13,002563,森马服饰,2017-07-29,385.45,0.14
14,300297,蓝盾股份,2017-07-29,8435.58,7.18
15,600568,中珠医疗,2017-07-29,3718.54,5.22
16,002022,科华生物,2017-07-28,4533.97,8.85
17,600864,哈投股份,2017-07-28,50171.65,23.79
18,603322,超讯通信,2017-07-28,1239.92,15.50
19,002734,利民股份,2017-07-27,78.15,0.47
20,300351,永贵电器,2017-07-27,2694.14,7.00
21,300375,鹏翎股份,2017-07-27,1000.00,5.38
22,600074,保千里,2017-07-27,12045.24,4.94
23,000408,金谷源,2017-07-26,6101.51,2.94
24,002806,华锋股份,2017-07-26,4380.90,32.21
25,300032,金龙机电,2017-07-26,12430.94,15.27
26,300292,吴通控股,2017-07-26,6202.65,4.87
27,300523,辰安科技,2017-07-26,6687.65,46.44
28,300525,博思软件,2017-07-26,2638.88,38.73
29,002594,比亚迪,2017-07-25,25214.29,9.24
30,300010,立思辰,2017-07-25,177.11,0.20
31,300464,星徽精密,2017-07-25,22.25,0.11
32,002405,四维图新,2017-07-24,855.89,0.67
33,002588,史丹利,2017-07-24,4.48,0.00
34,002707,众信旅游,2017-07-24,25900.80,30.70
35,300010,立思辰,2017-07-24,570.89,0.66
36,600483,福能股份,2017-07-24,96986.36,62.50
37,600624,复旦复华,2017-07-24,10140.00,14.81
38,000967,盈峰环境,2017-07-23,4916.67,6.76
39,002718,友邦吊顶,2017-07-22,507.19,5.79
40,300170,汉得信息,2017-07-22,812.87,0.95
41,300241,瑞丰光电,2017-07-22,811.67,2.94
42,000597,东北制药,2017-07-21,3405.89,7.18
43,002313,日海通讯,2017-07-21,7630.31,24.46
44,002480,新筑股份,2017-07-21,1416.43,2.20
45,300324,旋极信息,2017-07-21,656.71,0.57
46,300377,赢时胜,2017-07-21,22.80,0.08
47,603939,益丰药房,2017-07-21,4269.47,11.77
48,000910,大亚圣象,2017-07-20,130.80,0.25
49,300118,东方日升,2017-07-20,117.20,0.13
50,300262,巴安水务,2017-07-20,18.66,0.04
51,300317,珈伟股份,2017-07-20,3174.60,3.72
52,600151,航天机电,2017-07-20,13851.58,9.66
53,600422,昆药集团,2017-07-20,103.43,0.13
54,002387,黑牛食品,2017-07-19,14000.00,29.82
55,002620,瑞和股份,2017-07-19,2500.00,17.24
56,300367,东方网力,2017-07-19,21.44,0.03
57,300517,海波重科,2017-07-19,1575.00,15.38
58,603009,北特科技,2017-07-19,7193.98,54.79
59,000603,盛达矿业,2017-07-18,128.47,0.18
60,000937,冀中能源,2017-07-18,52679.74,14.91
61,002078,太阳纸业,2017-07-18,551.20,0.22
62,002206,海利得,2017-07-18,7988.17,6.56
